"","err.hat","errxy","n","p","prop","err"
"1",0.05,0.06395,200,40,0.5,0.0395577
"2",0.025,0.02585,200,40,0.5,0.0395577
"3",0.045,0.05125,200,40,0.5,0.0395577
"4",0.03,0.03435,200,40,0.5,0.0395577
"5",0.085,0.03835,200,40,0.5,0.0395577
"6",0.05,0.0426,200,40,0.5,0.0395577
"7",0.04,0.0362,200,40,0.5,0.0395577
"8",0.045,0.04455,200,40,0.5,0.0395577
"9",0.015,0.02295,200,40,0.5,0.0395577
"10",0.025,0.0417,200,40,0.5,0.0395577
"11",0.03,0.0594,200,40,0.5,0.0395577
"12",0.09,0.0884,200,40,0.5,0.0395577
"13",0.04,0.02885,200,40,0.5,0.0395577
"14",0.025,0.0294,200,40,0.5,0.0395577
"15",0.055,0.0337,200,40,0.5,0.0395577
"16",0.055,0.02955,200,40,0.5,0.0395577
"17",0.08,0.04955,200,40,0.5,0.0395577
"18",0.03,0.04425,200,40,0.5,0.0395577
"19",0.0549999999999999,0.05175,200,40,0.5,0.0395577
"20",0.03,0.04275,200,40,0.5,0.0395577
"21",0.015,0.0212,200,40,0.5,0.0395577
"22",0.0600000000000001,0.0493,200,40,0.5,0.0395577
"23",0.05,0.0431,200,40,0.5,0.0395577
"24",0.035,0.03135,200,40,0.5,0.0395577
"25",0.085,0.04345,200,40,0.5,0.0395577
"26",0.075,0.0413,200,40,0.5,0.0395577
"27",0.0649999999999999,0.04985,200,40,0.5,0.0395577
"28",0.075,0.04415,200,40,0.5,0.0395577
"29",0.025,0.03995,200,40,0.5,0.0395577
"30",0.04,0.0482,200,40,0.5,0.0395577
"31",0.04,0.04325,200,40,0.5,0.0395577
"32",0.0600000000000001,0.0331,200,40,0.5,0.0395577
"33",0.095,0.0385,200,40,0.5,0.0395577
"34",0.0600000000000001,0.04685,200,40,0.5,0.0395577
"35",0.075,0.0349,200,40,0.5,0.0395577
"36",0.0700000000000001,0.0359,200,40,0.5,0.0395577
"37",0.04,0.03455,200,40,0.5,0.0395577
"38",0.04,0.0459,200,40,0.5,0.0395577
"39",0.02,0.0331,200,40,0.5,0.0395577
"40",0.075,0.04725,200,40,0.5,0.0395577
"41",0.0600000000000001,0.0542,200,40,0.5,0.0395577
"42",0.04,0.0392,200,40,0.5,0.0395577
"43",0.02,0.0296,200,40,0.5,0.0395577
"44",0.04,0.0384,200,40,0.5,0.0395577
"45",0.05,0.0397,200,40,0.5,0.0395577
"46",0.035,0.034,200,40,0.5,0.0395577
"47",0.075,0.0651,200,40,0.5,0.0395577
"48",0.045,0.03545,200,40,0.5,0.0395577
"49",0.0549999999999999,0.0569,200,40,0.5,0.0395577
"50",0.04,0.03385,200,40,0.5,0.0395577
"51",0.035,0.04045,200,40,0.5,0.0395577
"52",0.0449999999999999,0.0248,200,40,0.5,0.0395577
"53",0.05,0.03585,200,40,0.5,0.0395577
"54",0.035,0.0383,200,40,0.5,0.0395577
"55",0.04,0.03935,200,40,0.5,0.0395577
"56",0.02,0.04855,200,40,0.5,0.0395577
"57",0.015,0.04595,200,40,0.5,0.0395577
"58",0.025,0.0426,200,40,0.5,0.0395577
"59",0.095,0.0522,200,40,0.5,0.0395577
"60",0.045,0.0355,200,40,0.5,0.0395577
"61",0.04,0.03095,200,40,0.5,0.0395577
"62",0.025,0.0314,200,40,0.5,0.0395577
"63",0.005,0.0266,200,40,0.5,0.0395577
"64",0.015,0.03965,200,40,0.5,0.0395577
"65",0.0700000000000001,0.0317,200,40,0.5,0.0395577
"66",0.0600000000000001,0.0492,200,40,0.5,0.0395577
"67",0.02,0.0278,200,40,0.5,0.0395577
"68",0.0650000000000001,0.0464,200,40,0.5,0.0395577
"69",0.015,0.0431,200,40,0.5,0.0395577
"70",0.04,0.03365,200,40,0.5,0.0395577
"71",0.045,0.03915,200,40,0.5,0.0395577
"72",0.055,0.04975,200,40,0.5,0.0395577
"73",0.075,0.0576,200,40,0.5,0.0395577
"74",0.045,0.0405,200,40,0.5,0.0395577
"75",0.045,0.0484,200,40,0.5,0.0395577
"76",0.03,0.0254,200,40,0.5,0.0395577
"77",0.0700000000000001,0.05065,200,40,0.5,0.0395577
"78",0.055,0.0499,200,40,0.5,0.0395577
"79",0.05,0.03865,200,40,0.5,0.0395577
"80",0.04,0.0275,200,40,0.5,0.0395577
"81",0.04,0.0232,200,40,0.5,0.0395577
"82",0.05,0.0389,200,40,0.5,0.0395577
"83",0.02,0.0363,200,40,0.5,0.0395577
"84",0.035,0.03765,200,40,0.5,0.0395577
"85",0.05,0.03495,200,40,0.5,0.0395577
"86",0.03,0.04595,200,40,0.5,0.0395577
"87",0.075,0.0682,200,40,0.5,0.0395577
"88",0.05,0.0378,200,40,0.5,0.0395577
"89",0.055,0.03635,200,40,0.5,0.0395577
"90",0.04,0.0327,200,40,0.5,0.0395577
"91",0.05,0.03405,200,40,0.5,0.0395577
"92",0.015,0.02725,200,40,0.5,0.0395577
"93",0.05,0.03635,200,40,0.5,0.0395577
"94",0.0600000000000001,0.03935,200,40,0.5,0.0395577
"95",0.075,0.06905,200,40,0.5,0.0395577
"96",0.035,0.03765,200,40,0.5,0.0395577
"97",0.055,0.0415,200,40,0.5,0.0395577
"98",0.055,0.0394,200,40,0.5,0.0395577
