"","err.hat","errxy","n","p","prop","err"
"1",0.274038461538462,0.1839,50,10,0.5,0.1878473
"2",0.176282051282051,0.1769,50,10,0.5,0.1878473
"3",0.238095238095238,0.13315,50,10,0.5,0.1878473
"4",0.261217948717949,0.1685,50,10,0.5,0.1878473
"5",0.238782051282051,0.1922,50,10,0.5,0.1878473
"6",0.220238095238095,0.1672,50,10,0.5,0.1878473
"7",0.24198717948718,0.15345,50,10,0.5,0.1878473
"8",0.163461538461538,0.17205,50,10,0.5,0.1878473
"9",0.100961538461538,0.1636,50,10,0.5,0.1878473
"10",0.163461538461538,0.2021,50,10,0.5,0.1878473
"11",0.181547619047619,0.23435,50,10,0.5,0.1878473
"12",0.238095238095238,0.14165,50,10,0.5,0.1878473
"13",0.226190476190476,0.1752,50,10,0.5,0.1878473
"14",0.157738095238095,0.1721,50,10,0.5,0.1878473
"15",0.283653846153846,0.17535,50,10,0.5,0.1878473
"16",0.302884615384615,0.21425,50,10,0.5,0.1878473
"17",0.21474358974359,0.2189,50,10,0.5,0.1878473
"18",0.235119047619048,0.1985,50,10,0.5,0.1878473
"19",0.24198717948718,0.14975,50,10,0.5,0.1878473
"20",0.200320512820513,0.1566,50,10,0.5,0.1878473
"21",0.235119047619048,0.1659,50,10,0.5,0.1878473
"22",0.224358974358974,0.19035,50,10,0.5,0.1878473
"23",0.315705128205128,0.19595,50,10,0.5,0.1878473
"24",0.362179487179487,0.24865,50,10,0.5,0.1878473
"25",0.280448717948718,0.1951,50,10,0.5,0.1878473
"26",0.214285714285714,0.1785,50,10,0.5,0.1878473
"27",0.261217948717949,0.16765,50,10,0.5,0.1878473
"28",0.299679487179487,0.2127,50,10,0.5,0.1878473
"29",0.221153846153846,0.15605,50,10,0.5,0.1878473
"30",0.198717948717949,0.16925,50,10,0.5,0.1878473
"31",0.282051282051282,0.14555,50,10,0.5,0.1878473
"32",0.201923076923077,0.1844,50,10,0.5,0.1878473
"33",0.219551282051282,0.20755,50,10,0.5,0.1878473
"34",0.219551282051282,0.19715,50,10,0.5,0.1878473
"35",0.258928571428571,0.1314,50,10,0.5,0.1878473
"36",0.25801282051282,0.23345,50,10,0.5,0.1878473
"37",0.238782051282051,0.20065,50,10,0.5,0.1878473
"38",0.137820512820513,0.15695,50,10,0.5,0.1878473
"39",0.22275641025641,0.15285,50,10,0.5,0.1878473
"40",0.317307692307692,0.2108,50,10,0.5,0.1878473
"41",0.238782051282051,0.20065,50,10,0.5,0.1878473
"42",0.11698717948718,0.1949,50,10,0.5,0.1878473
"43",0.200320512820513,0.13655,50,10,0.5,0.1878473
"44",0.32051282051282,0.145,50,10,0.5,0.1878473
"45",0.259615384615385,0.25675,50,10,0.5,0.1878473
"46",0.11698717948718,0.19195,50,10,0.5,0.1878473
"47",0.256410256410256,0.14825,50,10,0.5,0.1878473
"48",0.264880952380952,0.1912,50,10,0.5,0.1878473
"49",0.24198717948718,0.1868,50,10,0.5,0.1878473
"50",0.279761904761905,0.20065,50,10,0.5,0.1878473
"51",0.341346153846154,0.1534,50,10,0.5,0.1878473
"52",0.333333333333333,0.17615,50,10,0.5,0.1878473
"53",0.241071428571429,0.183,50,10,0.5,0.1878473
"54",0.275641025641026,0.18545,50,10,0.5,0.1878473
"55",0.244047619047619,0.19115,50,10,0.5,0.1878473
"56",0.202380952380952,0.1832,50,10,0.5,0.1878473
"57",0.182692307692308,0.21125,50,10,0.5,0.1878473
"58",0.262820512820513,0.13605,50,10,0.5,0.1878473
"59",0.220238095238095,0.2377,50,10,0.5,0.1878473
"60",0.158653846153846,0.2591,50,10,0.5,0.1878473
"61",0.259615384615385,0.17945,50,10,0.5,0.1878473
"62",0.261217948717949,0.1927,50,10,0.5,0.1878473
"63",0.157051282051282,0.1772,50,10,0.5,0.1878473
"64",0.219551282051282,0.1482,50,10,0.5,0.1878473
"65",0.261217948717949,0.2242,50,10,0.5,0.1878473
"66",0.205357142857143,0.16735,50,10,0.5,0.1878473
"67",0.336309523809524,0.18165,50,10,0.5,0.1878473
"68",0.259615384615385,0.23345,50,10,0.5,0.1878473
"69",0.11698717948718,0.193,50,10,0.5,0.1878473
"70",0.240384615384615,0.16255,50,10,0.5,0.1878473
"71",0.24198717948718,0.1741,50,10,0.5,0.1878473
"72",0.217948717948718,0.1648,50,10,0.5,0.1878473
"73",0.238095238095238,0.18345,50,10,0.5,0.1878473
"74",0.288461538461538,0.1798,50,10,0.5,0.1878473
"75",0.16025641025641,0.1888,50,10,0.5,0.1878473
"76",0.17948717948718,0.2421,50,10,0.5,0.1878473
"77",0.243589743589744,0.19755,50,10,0.5,0.1878473
"78",0.338141025641026,0.173,50,10,0.5,0.1878473
"79",0.160714285714286,0.1923,50,10,0.5,0.1878473
"80",0.18452380952381,0.17675,50,10,0.5,0.1878473
"81",0.155448717948718,0.19825,50,10,0.5,0.1878473
"82",0.199404761904762,0.1785,50,10,0.5,0.1878473
"83",0.17948717948718,0.1534,50,10,0.5,0.1878473
"84",0.358974358974359,0.1637,50,10,0.5,0.1878473
"85",0.22275641025641,0.195,50,10,0.5,0.1878473
"86",0.302884615384615,0.1631,50,10,0.5,0.1878473
"87",0.330357142857143,0.19585,50,10,0.5,0.1878473
"88",0.237179487179487,0.1944,50,10,0.5,0.1878473
"89",0.280448717948718,0.18915,50,10,0.5,0.1878473
"90",0.278846153846154,0.1616,50,10,0.5,0.1878473
"91",0.342948717948718,0.16645,50,10,0.5,0.1878473
"92",0.176282051282051,0.2453,50,10,0.5,0.1878473
"93",0.223214285714286,0.1766,50,10,0.5,0.1878473
"94",0.121794871794872,0.21695,50,10,0.5,0.1878473
"95",0.182692307692308,0.2278,50,10,0.5,0.1878473
"96",0.246794871794872,0.15715,50,10,0.5,0.1878473
"97",0.0993589743589743,0.1578,50,10,0.5,0.1878473
"98",0.201923076923077,0.20105,50,10,0.5,0.1878473
"99",0.275641025641026,0.15235,50,10,0.5,0.1878473
"100",0.139423076923077,0.2873,50,10,0.5,0.1878473
"101",0.25801282051282,0.17785,50,10,0.5,0.1878473
"102",0.16025641025641,0.26545,50,10,0.5,0.1878473
"103",0.301282051282051,0.1979,50,10,0.5,0.1878473
"104",0.278846153846154,0.15415,50,10,0.5,0.1878473
"105",0.163461538461538,0.16815,50,10,0.5,0.1878473
"106",0.282051282051282,0.18555,50,10,0.5,0.1878473
"107",0.375,0.20805,50,10,0.5,0.1878473
"108",0.177884615384615,0.1777,50,10,0.5,0.1878473
"109",0.172619047619048,0.14655,50,10,0.5,0.1878473
"110",0.324404761904762,0.1805,50,10,0.5,0.1878473
"111",0.16025641025641,0.2202,50,10,0.5,0.1878473
"112",0.280448717948718,0.15785,50,10,0.5,0.1878473
"113",0.219551282051282,0.19015,50,10,0.5,0.1878473
"114",0.201923076923077,0.2296,50,10,0.5,0.1878473
"115",0.358974358974359,0.15665,50,10,0.5,0.1878473
"116",0.217948717948718,0.1574,50,10,0.5,0.1878473
"117",0.181089743589744,0.17495,50,10,0.5,0.1878473
"118",0.219551282051282,0.20935,50,10,0.5,0.1878473
"119",0.163461538461538,0.24555,50,10,0.5,0.1878473
"120",0.301282051282051,0.17005,50,10,0.5,0.1878473
"121",0.201923076923077,0.18575,50,10,0.5,0.1878473
"122",0.101190476190476,0.16745,50,10,0.5,0.1878473
"123",0.261217948717949,0.2446,50,10,0.5,0.1878473
"124",0.198717948717949,0.1436,50,10,0.5,0.1878473
"125",0.182692307692308,0.1576,50,10,0.5,0.1878473
"126",0.241071428571429,0.15425,50,10,0.5,0.1878473
"127",0.178571428571429,0.186,50,10,0.5,0.1878473
"128",0.181089743589744,0.2068,50,10,0.5,0.1878473
"129",0.16025641025641,0.1763,50,10,0.5,0.1878473
"130",0.342948717948718,0.1574,50,10,0.5,0.1878473
"131",0.217261904761905,0.2036,50,10,0.5,0.1878473
"132",0.240384615384615,0.2008,50,10,0.5,0.1878473
"133",0.0961538461538461,0.17485,50,10,0.5,0.1878473
"134",0.221153846153846,0.1741,50,10,0.5,0.1878473
"135",0.0801282051282051,0.16765,50,10,0.5,0.1878473
"136",0.259615384615385,0.2438,50,10,0.5,0.1878473
"137",0.17948717948718,0.16045,50,10,0.5,0.1878473
"138",0.339285714285714,0.1816,50,10,0.5,0.1878473
"139",0.181547619047619,0.17815,50,10,0.5,0.1878473
"140",0.116071428571429,0.19295,50,10,0.5,0.1878473
"141",0.264880952380952,0.1685,50,10,0.5,0.1878473
"142",0.255952380952381,0.1983,50,10,0.5,0.1878473
"143",0.139880952380952,0.20475,50,10,0.5,0.1878473
"144",0.116071428571429,0.16915,50,10,0.5,0.1878473
"145",0.078525641025641,0.1606,50,10,0.5,0.1878473
"146",0.141025641025641,0.1782,50,10,0.5,0.1878473
"147",0.157051282051282,0.17205,50,10,0.5,0.1878473
"148",0.245192307692308,0.18965,50,10,0.5,0.1878473
"149",0.25801282051282,0.25465,50,10,0.5,0.1878473
"150",0.216346153846154,0.13495,50,10,0.5,0.1878473
"151",0.155448717948718,0.19435,50,10,0.5,0.1878473
"152",0.219551282051282,0.18605,50,10,0.5,0.1878473
"153",0.338141025641026,0.1503,50,10,0.5,0.1878473
"154",0.116071428571429,0.19025,50,10,0.5,0.1878473
"155",0.177884615384615,0.2229,50,10,0.5,0.1878473
"156",0.264423076923077,0.1785,50,10,0.5,0.1878473
"157",0.141025641025641,0.1739,50,10,0.5,0.1878473
"158",0.137820512820513,0.18555,50,10,0.5,0.1878473
"159",0.200320512820513,0.1559,50,10,0.5,0.1878473
"160",0.261217948717949,0.15885,50,10,0.5,0.1878473
"161",0.198717948717949,0.34445,50,10,0.5,0.1878473
"162",0.296474358974359,0.17305,50,10,0.5,0.1878473
"163",0.303571428571429,0.1976,50,10,0.5,0.1878473
"164",0.25801282051282,0.17545,50,10,0.5,0.1878473
"165",0.233974358974359,0.1588,50,10,0.5,0.1878473
"166",0.163461538461538,0.2215,50,10,0.5,0.1878473
"167",0.217261904761905,0.2153,50,10,0.5,0.1878473
"168",0.221153846153846,0.1822,50,10,0.5,0.1878473
"169",0.139423076923077,0.20035,50,10,0.5,0.1878473
"170",0.221153846153846,0.196,50,10,0.5,0.1878473
"171",0.202380952380952,0.18655,50,10,0.5,0.1878473
"172",0.256410256410256,0.1371,50,10,0.5,0.1878473
"173",0.219551282051282,0.24135,50,10,0.5,0.1878473
"174",0.16025641025641,0.26185,50,10,0.5,0.1878473
