"","err.hat","errxy","n","p","prop","err"
"1",0.01,0.00355,400,80,0.5,0.00564685
"2",0.0175000000000001,0.01005,400,80,0.5,0.00564685
"3",0.005,0.0071,400,80,0.5,0.00564685
"4",0.00750000000000006,0.0057,400,80,0.5,0.00564685
"5",0.005,0.0056,400,80,0.5,0.00564685
"6",0.00249999999999995,0.00515,400,80,0.5,0.00564685
"7",0.015,0.00435,400,80,0.5,0.00564685
"8",0.0175000000000001,0.00395,400,80,0.5,0.00564685
"9",0.01,0.00465,400,80,0.5,0.00564685
"10",0,0.00405,400,80,0.5,0.00564685
"11",0.005,0.0068,400,80,0.5,0.00564685
"12",0.005,0.00425,400,80,0.5,0.00564685
"13",0.025,0.0056,400,80,0.5,0.00564685
"14",0.00750000000000006,0.0042,400,80,0.5,0.00564685
"15",0.005,0.00405,400,80,0.5,0.00564685
"16",0.01,0.00585,400,80,0.5,0.00564685
"17",0.0225,0.00915,400,80,0.5,0.00564685
"18",0.005,0.00455,400,80,0.5,0.00564685
"19",0.00249999999999995,0.00495,400,80,0.5,0.00564685
"20",0,0.00585,400,80,0.5,0.00564685
"21",0.00249999999999995,0.00615,400,80,0.5,0.00564685
"22",0.00750000000000006,0.0058,400,80,0.5,0.00564685
"23",0.01,0.0047,400,80,0.5,0.00564685
"24",0.00750000000000006,0.00565,400,80,0.5,0.00564685
"25",0.00249999999999995,0.00585,400,80,0.5,0.00564685
"26",0.00750000000000006,0.0046,400,80,0.5,0.00564685
"27",0.01,0.00625,400,80,0.5,0.00564685
"28",0.005,0.00495,400,80,0.5,0.00564685
"29",0.005,0.00535,400,80,0.5,0.00564685
"30",0.01,0.00425,400,80,0.5,0.00564685
"31",0.0125,0.00615,400,80,0.5,0.00564685
"32",0.015,0.00605,400,80,0.5,0.00564685
"33",0.005,0.0037,400,80,0.5,0.00564685
"34",0.01,0.0073,400,80,0.5,0.00564685
"35",0.01,0.0065,400,80,0.5,0.00564685
"36",0.005,0.00345,400,80,0.5,0.00564685
"37",0.02,0.0095,400,80,0.5,0.00564685
"38",0.005,0.0041,400,80,0.5,0.00564685
"39",0.0125,0.0067,400,80,0.5,0.00564685
"40",0.0225,0.0066,400,80,0.5,0.00564685
"41",0.01,0.00855,400,80,0.5,0.00564685
"42",0.0125,0.0057,400,80,0.5,0.00564685
"43",0.00750000000000006,0.007,400,80,0.5,0.00564685
"44",0.01,0.00745,400,80,0.5,0.00564685
"45",0.00249999999999995,0.00555,400,80,0.5,0.00564685
"46",0.01,0.0038,400,80,0.5,0.00564685
"47",0.0225,0.00805,400,80,0.5,0.00564685
"48",0.00750000000000006,0.008,400,80,0.5,0.00564685
"49",0.00750000000000006,0.00365,400,80,0.5,0.00564685
"50",0,0.00455,400,80,0.5,0.00564685
"51",0.0275000000000001,0.0084,400,80,0.5,0.00564685
"52",0.005,0.00555,400,80,0.5,0.00564685
"53",0.0125,0.00465,400,80,0.5,0.00564685
"54",0.00249999999999995,0.00805,400,80,0.5,0.00564685
"55",0.02,0.00625,400,80,0.5,0.00564685
"56",0.00249999999999995,0.00365,400,80,0.5,0.00564685
"57",0.005,0.00625,400,80,0.5,0.00564685
"58",0,0.0027,400,80,0.5,0.00564685
"59",0.005,0.00415,400,80,0.5,0.00564685
"60",0,0.00745,400,80,0.5,0.00564685
"61",0.00750000000000006,0.00575,400,80,0.5,0.00564685
"62",0.005,0.00805,400,80,0.5,0.00564685
"63",0.005,0.0046,400,80,0.5,0.00564685
"64",0.01,0.0048,400,80,0.5,0.00564685
"65",0.005,0.00325,400,80,0.5,0.00564685
"66",0.00249999999999995,0.00565,400,80,0.5,0.00564685
"67",0.005,0.00395,400,80,0.5,0.00564685
"68",0,0.0051,400,80,0.5,0.00564685
"69",0.0175000000000001,0.0063,400,80,0.5,0.00564685
"70",0.00750000000000006,0.00805,400,80,0.5,0.00564685
"71",0,0.00305,400,80,0.5,0.00564685
"72",0,0.00415,400,80,0.5,0.00564685
"73",0.005,0.00625,400,80,0.5,0.00564685
"74",0.01,0.00575,400,80,0.5,0.00564685
"75",0.00249999999999995,0.00355,400,80,0.5,0.00564685
"76",0.015,0.00495,400,80,0.5,0.00564685
"77",0.00750000000000006,0.0048,400,80,0.5,0.00564685
"78",0.015,0.00475,400,80,0.5,0.00564685
"79",0.00249999999999995,0.0037,400,80,0.5,0.00564685
"80",0.00249999999999995,0.0043,400,80,0.5,0.00564685
"81",0.01,0.0036,400,80,0.5,0.00564685
"82",0,0.00355,400,80,0.5,0.00564685
"83",0.015,0.0051,400,80,0.5,0.00564685
"84",0.005,0.00645,400,80,0.5,0.00564685
"85",0.00249999999999995,0.0042,400,80,0.5,0.00564685
"86",0.00249999999999995,0.0053,400,80,0.5,0.00564685
"87",0.00249999999999995,0.00455,400,80,0.5,0.00564685
"88",0.015,0.0038,400,80,0.5,0.00564685
"89",0.00750000000000006,0.0063,400,80,0.5,0.00564685
"90",0.01,0.0045,400,80,0.5,0.00564685
"91",0.00750000000000006,0.0045,400,80,0.5,0.00564685
"92",0.00750000000000006,0.00445,400,80,0.5,0.00564685
"93",0.005,0.0035,400,80,0.5,0.00564685
"94",0.01,0.0078,400,80,0.5,0.00564685
"95",0,0.00485,400,80,0.5,0.00564685
"96",0.005,0.00635,400,80,0.5,0.00564685
"97",0.005,0.0055,400,80,0.5,0.00564685
"98",0.00249999999999995,0.00685,400,80,0.5,0.00564685
"99",0.00249999999999995,0.00435,400,80,0.5,0.00564685
"100",0.00750000000000006,0.00525,400,80,0.5,0.00564685
"101",0,0.004,400,80,0.5,0.00564685
"102",0.01,0.00605,400,80,0.5,0.00564685
"103",0.005,0.00405,400,80,0.5,0.00564685
"104",0.00750000000000006,0.00595,400,80,0.5,0.00564685
"105",0.00750000000000006,0.00505,400,80,0.5,0.00564685
"106",0.02,0.00455,400,80,0.5,0.00564685
"107",0.00750000000000006,0.0058,400,80,0.5,0.00564685
"108",0.00249999999999995,0.008,400,80,0.5,0.00564685
"109",0.0225,0.0056,400,80,0.5,0.00564685
"110",0,0.00465,400,80,0.5,0.00564685
"111",0.01,0.00405,400,80,0.5,0.00564685
"112",0.0225,0.0096,400,80,0.5,0.00564685
"113",0.015,0.00445,400,80,0.5,0.00564685
"114",0.01,0.00635,400,80,0.5,0.00564685
"115",0,0.0026,400,80,0.5,0.00564685
"116",0.0175000000000001,0.00515,400,80,0.5,0.00564685
"117",0.015,0.00535,400,80,0.5,0.00564685
"118",0.0125,0.0082,400,80,0.5,0.00564685
"119",0.00249999999999995,0.00625,400,80,0.5,0.00564685
"120",0.005,0.00695,400,80,0.5,0.00564685
"121",0.00750000000000006,0.00745,400,80,0.5,0.00564685
"122",0.00750000000000006,0.0048,400,80,0.5,0.00564685
"123",0.005,0.0054,400,80,0.5,0.00564685
"124",0.01,0.00635,400,80,0.5,0.00564685
"125",0.00249999999999995,0.00415,400,80,0.5,0.00564685
"126",0.00750000000000006,0.0052,400,80,0.5,0.00564685
"127",0.0125,0.00995,400,80,0.5,0.00564685
"128",0.00750000000000006,0.0051,400,80,0.5,0.00564685
"129",0.00750000000000006,0.00515,400,80,0.5,0.00564685
"130",0.01,0.00505,400,80,0.5,0.00564685
"131",0.005,0.0027,400,80,0.5,0.00564685
"132",0.005,0.00435,400,80,0.5,0.00564685
"133",0.00750000000000006,0.00605,400,80,0.5,0.00564685
"134",0.01,0.0084,400,80,0.5,0.00564685
"135",0.00249999999999995,0.0048,400,80,0.5,0.00564685
"136",0.00249999999999995,0.0035,400,80,0.5,0.00564685
"137",0.015,0.00985,400,80,0.5,0.00564685
"138",0.0125,0.0074,400,80,0.5,0.00564685
"139",0.015,0.0071,400,80,0.5,0.00564685
