"","err.hat","errxy","n","p","prop","err"
"1",0.28,0.209,200,40,0.5,0.2097503
"2",0.205,0.24425,200,40,0.5,0.2097503
"3",0.27,0.21055,200,40,0.5,0.2097503
"4",0.235,0.19375,200,40,0.5,0.2097503
"5",0.265,0.20565,200,40,0.5,0.2097503
"6",0.29,0.21135,200,40,0.5,0.2097503
"7",0.265,0.18815,200,40,0.5,0.2097503
"8",0.19,0.21785,200,40,0.5,0.2097503
"9",0.27,0.2126,200,40,0.5,0.2097503
"10",0.22,0.18325,200,40,0.5,0.2097503
"11",0.21,0.2154,200,40,0.5,0.2097503
"12",0.25,0.19275,200,40,0.5,0.2097503
"13",0.18,0.25725,200,40,0.5,0.2097503
"14",0.225,0.2329,200,40,0.5,0.2097503
"15",0.265,0.18975,200,40,0.5,0.2097503
"16",0.225,0.22245,200,40,0.5,0.2097503
"17",0.225,0.21635,200,40,0.5,0.2097503
"18",0.295,0.2215,200,40,0.5,0.2097503
"19",0.285,0.1857,200,40,0.5,0.2097503
"20",0.225,0.2095,200,40,0.5,0.2097503
"21",0.225,0.22135,200,40,0.5,0.2097503
"22",0.22,0.2464,200,40,0.5,0.2097503
"23",0.18,0.2085,200,40,0.5,0.2097503
"24",0.23,0.2132,200,40,0.5,0.2097503
"25",0.25,0.2007,200,40,0.5,0.2097503
"26",0.22,0.22045,200,40,0.5,0.2097503
"27",0.25,0.20695,200,40,0.5,0.2097503
"28",0.295,0.1908,200,40,0.5,0.2097503
"29",0.2,0.2152,200,40,0.5,0.2097503
"30",0.27,0.2208,200,40,0.5,0.2097503
"31",0.275,0.21445,200,40,0.5,0.2097503
"32",0.19,0.25165,200,40,0.5,0.2097503
"33",0.225,0.23415,200,40,0.5,0.2097503
"34",0.26,0.1919,200,40,0.5,0.2097503
"35",0.165,0.2066,200,40,0.5,0.2097503
"36",0.2,0.22045,200,40,0.5,0.2097503
"37",0.225,0.2163,200,40,0.5,0.2097503
"38",0.3,0.23905,200,40,0.5,0.2097503
"39",0.245,0.2058,200,40,0.5,0.2097503
