"","err.hat","errxy","n","p","prop","err"
"1",0.107142857142857,0.14045,280,56,0.5,0.1400926
"2",0.196428571428571,0.1413,280,56,0.5,0.1400926
"3",0.167857142857143,0.1444,280,56,0.5,0.1400926
"4",0.128571428571429,0.14315,280,56,0.5,0.1400926
"5",0.114285714285714,0.14395,280,56,0.5,0.1400926
"6",0.139285714285714,0.13845,280,56,0.5,0.1400926
"7",0.125,0.13375,280,56,0.5,0.1400926
"8",0.157142857142857,0.1491,280,56,0.5,0.1400926
"9",0.15,0.1426,280,56,0.5,0.1400926
"10",0.132142857142857,0.13965,280,56,0.5,0.1400926
"11",0.157142857142857,0.1317,280,56,0.5,0.1400926
"12",0.128571428571429,0.1339,280,56,0.5,0.1400926
"13",0.142857142857143,0.13745,280,56,0.5,0.1400926
"14",0.167857142857143,0.13735,280,56,0.5,0.1400926
"15",0.125,0.1343,280,56,0.5,0.1400926
"16",0.139285714285714,0.13545,280,56,0.5,0.1400926
"17",0.146428571428571,0.13885,280,56,0.5,0.1400926
"18",0.153571428571429,0.1419,280,56,0.5,0.1400926
"19",0.132142857142857,0.1403,280,56,0.5,0.1400926
"20",0.157142857142857,0.14415,280,56,0.5,0.1400926
"21",0.160714285714286,0.1503,280,56,0.5,0.1400926
"22",0.171428571428571,0.1469,280,56,0.5,0.1400926
"23",0.153571428571429,0.1497,280,56,0.5,0.1400926
"24",0.125,0.14105,280,56,0.5,0.1400926
"25",0.125,0.1346,280,56,0.5,0.1400926
"26",0.185714285714286,0.1427,280,56,0.5,0.1400926
"27",0.128571428571429,0.13605,280,56,0.5,0.1400926
"28",0.132142857142857,0.136,280,56,0.5,0.1400926
"29",0.157142857142857,0.14375,280,56,0.5,0.1400926
"30",0.142857142857143,0.144,280,56,0.5,0.1400926
"31",0.132142857142857,0.1414,280,56,0.5,0.1400926
"32",0.15,0.1313,280,56,0.5,0.1400926
"33",0.0928571428571429,0.14815,280,56,0.5,0.1400926
"34",0.153571428571429,0.15115,280,56,0.5,0.1400926
"35",0.132142857142857,0.1361,280,56,0.5,0.1400926
"36",0.175,0.13165,280,56,0.5,0.1400926
"37",0.164285714285714,0.1388,280,56,0.5,0.1400926
"38",0.167857142857143,0.1412,280,56,0.5,0.1400926
"39",0.153571428571429,0.1479,280,56,0.5,0.1400926
"40",0.135714285714286,0.14525,280,56,0.5,0.1400926
"41",0.175,0.14375,280,56,0.5,0.1400926
"42",0.135714285714286,0.1357,280,56,0.5,0.1400926
"43",0.142857142857143,0.1347,280,56,0.5,0.1400926
"44",0.110714285714286,0.13535,280,56,0.5,0.1400926
"45",0.142857142857143,0.134,280,56,0.5,0.1400926
"46",0.142857142857143,0.13795,280,56,0.5,0.1400926
"47",0.125,0.12525,280,56,0.5,0.1400926
"48",0.125,0.14085,280,56,0.5,0.1400926
"49",0.139285714285714,0.14275,280,56,0.5,0.1400926
"50",0.2,0.1446,280,56,0.5,0.1400926
"51",0.178571428571429,0.139,280,56,0.5,0.1400926
"52",0.164285714285714,0.1416,280,56,0.5,0.1400926
"53",0.135714285714286,0.138,280,56,0.5,0.1400926
"54",0.164285714285714,0.1389,280,56,0.5,0.1400926
"55",0.1,0.1414,280,56,0.5,0.1400926
"56",0.15,0.146,280,56,0.5,0.1400926
"57",0.135714285714286,0.1406,280,56,0.5,0.1400926
"58",0.117857142857143,0.1415,280,56,0.5,0.1400926
"59",0.142857142857143,0.1389,280,56,0.5,0.1400926
"60",0.167857142857143,0.1437,280,56,0.5,0.1400926
"61",0.142857142857143,0.1377,280,56,0.5,0.1400926
"62",0.178571428571429,0.1365,280,56,0.5,0.1400926
"63",0.171428571428571,0.13945,280,56,0.5,0.1400926
"64",0.1,0.13015,280,56,0.5,0.1400926
"65",0.164285714285714,0.1325,280,56,0.5,0.1400926
"66",0.117857142857143,0.14035,280,56,0.5,0.1400926
"67",0.15,0.1392,280,56,0.5,0.1400926
"68",0.128571428571429,0.13205,280,56,0.5,0.1400926
"69",0.164285714285714,0.1324,280,56,0.5,0.1400926
"70",0.135714285714286,0.1271,280,56,0.5,0.1400926
"71",0.160714285714286,0.13995,280,56,0.5,0.1400926
"72",0.125,0.1376,280,56,0.5,0.1400926
"73",0.139285714285714,0.1379,280,56,0.5,0.1400926
"74",0.125,0.1362,280,56,0.5,0.1400926
"75",0.135714285714286,0.12875,280,56,0.5,0.1400926
"76",0.153571428571429,0.14025,280,56,0.5,0.1400926
"77",0.175,0.13375,280,56,0.5,0.1400926
"78",0.128571428571429,0.13045,280,56,0.5,0.1400926
"79",0.139285714285714,0.13775,280,56,0.5,0.1400926
"80",0.103571428571429,0.13195,280,56,0.5,0.1400926
"81",0.121428571428571,0.1439,280,56,0.5,0.1400926
"82",0.178571428571429,0.13665,280,56,0.5,0.1400926
"83",0.160714285714286,0.13755,280,56,0.5,0.1400926
"84",0.117857142857143,0.145,280,56,0.5,0.1400926
"85",0.103571428571429,0.1464,280,56,0.5,0.1400926
"86",0.157142857142857,0.1466,280,56,0.5,0.1400926
"87",0.157142857142857,0.14055,280,56,0.5,0.1400926
"88",0.185714285714286,0.1339,280,56,0.5,0.1400926
"89",0.175,0.1377,280,56,0.5,0.1400926
"90",0.128571428571429,0.14795,280,56,0.5,0.1400926
"91",0.121428571428571,0.14035,280,56,0.5,0.1400926
"92",0.117857142857143,0.134,280,56,0.5,0.1400926
"93",0.160714285714286,0.14265,280,56,0.5,0.1400926
"94",0.15,0.1359,280,56,0.5,0.1400926
"95",0.171428571428571,0.14285,280,56,0.5,0.1400926
"96",0.117857142857143,0.13475,280,56,0.5,0.1400926
"97",0.132142857142857,0.14515,280,56,0.5,0.1400926
"98",0.117857142857143,0.1434,280,56,0.5,0.1400926
"99",0.153571428571429,0.1397,280,56,0.5,0.1400926
"100",0.139285714285714,0.1432,280,56,0.5,0.1400926
"101",0.139285714285714,0.13675,280,56,0.5,0.1400926
"102",0.135714285714286,0.14565,280,56,0.5,0.1400926
"103",0.185714285714286,0.13335,280,56,0.5,0.1400926
"104",0.207142857142857,0.16105,280,56,0.5,0.1400926
"105",0.135714285714286,0.1357,280,56,0.5,0.1400926
"106",0.121428571428571,0.14495,280,56,0.5,0.1400926
"107",0.125,0.13305,280,56,0.5,0.1400926
"108",0.107142857142857,0.1348,280,56,0.5,0.1400926
"109",0.121428571428571,0.14605,280,56,0.5,0.1400926
"110",0.160714285714286,0.1338,280,56,0.5,0.1400926
"111",0.153571428571429,0.13975,280,56,0.5,0.1400926
"112",0.139285714285714,0.14785,280,56,0.5,0.1400926
"113",0.128571428571429,0.1447,280,56,0.5,0.1400926
"114",0.121428571428571,0.1339,280,56,0.5,0.1400926
"115",0.164285714285714,0.13615,280,56,0.5,0.1400926
"116",0.142857142857143,0.13905,280,56,0.5,0.1400926
"117",0.15,0.1457,280,56,0.5,0.1400926
"118",0.160714285714286,0.13485,280,56,0.5,0.1400926
"119",0.135714285714286,0.1434,280,56,0.5,0.1400926
"120",0.160714285714286,0.1392,280,56,0.5,0.1400926
"121",0.125,0.14545,280,56,0.5,0.1400926
"122",0.153571428571429,0.13935,280,56,0.5,0.1400926
"123",0.139285714285714,0.13605,280,56,0.5,0.1400926
"124",0.142857142857143,0.15305,280,56,0.5,0.1400926
"125",0.135714285714286,0.14525,280,56,0.5,0.1400926
"126",0.139285714285714,0.13305,280,56,0.5,0.1400926
"127",0.121428571428571,0.14265,280,56,0.5,0.1400926
"128",0.153571428571429,0.14765,280,56,0.5,0.1400926
"129",0.128571428571429,0.1369,280,56,0.5,0.1400926
"130",0.164285714285714,0.13835,280,56,0.5,0.1400926
"131",0.132142857142857,0.1471,280,56,0.5,0.1400926
"132",0.157142857142857,0.14575,280,56,0.5,0.1400926
"133",0.135714285714286,0.1359,280,56,0.5,0.1400926
"134",0.171428571428571,0.1306,280,56,0.5,0.1400926
"135",0.160714285714286,0.1502,280,56,0.5,0.1400926
"136",0.125,0.1335,280,56,0.5,0.1400926
"137",0.125,0.13815,280,56,0.5,0.1400926
