"","err.hat","errxy","n","p","prop","err"
"1",0.17,0.1907,200,40,0.5,0.1849905
"2",0.19,0.1886,200,40,0.5,0.1849905
"3",0.205,0.18625,200,40,0.5,0.1849905
"4",0.135,0.19095,200,40,0.5,0.1849905
"5",0.185,0.1858,200,40,0.5,0.1849905
"6",0.15,0.17965,200,40,0.5,0.1849905
"7",0.245,0.1948,200,40,0.5,0.1849905
"8",0.15,0.1822,200,40,0.5,0.1849905
"9",0.17,0.19145,200,40,0.5,0.1849905
"10",0.16,0.172,200,40,0.5,0.1849905
"11",0.185,0.17585,200,40,0.5,0.1849905
"12",0.225,0.18475,200,40,0.5,0.1849905
"13",0.21,0.1806,200,40,0.5,0.1849905
"14",0.2,0.1901,200,40,0.5,0.1849905
"15",0.155,0.18775,200,40,0.5,0.1849905
"16",0.195,0.1779,200,40,0.5,0.1849905
"17",0.23,0.1934,200,40,0.5,0.1849905
"18",0.175,0.1734,200,40,0.5,0.1849905
"19",0.195,0.18865,200,40,0.5,0.1849905
"20",0.165,0.1823,200,40,0.5,0.1849905
"21",0.19,0.17885,200,40,0.5,0.1849905
"22",0.285,0.186,200,40,0.5,0.1849905
"23",0.2,0.1857,200,40,0.5,0.1849905
"24",0.19,0.17765,200,40,0.5,0.1849905
"25",0.23,0.17615,200,40,0.5,0.1849905
"26",0.19,0.1911,200,40,0.5,0.1849905
"27",0.18,0.1856,200,40,0.5,0.1849905
"28",0.245,0.18145,200,40,0.5,0.1849905
"29",0.18,0.1756,200,40,0.5,0.1849905
"30",0.175,0.19495,200,40,0.5,0.1849905
"31",0.15,0.18505,200,40,0.5,0.1849905
"32",0.175,0.18655,200,40,0.5,0.1849905
"33",0.18,0.17545,200,40,0.5,0.1849905
"34",0.2,0.18035,200,40,0.5,0.1849905
"35",0.15,0.18355,200,40,0.5,0.1849905
"36",0.155,0.18535,200,40,0.5,0.1849905
"37",0.19,0.17635,200,40,0.5,0.1849905
"38",0.18,0.1997,200,40,0.5,0.1849905
"39",0.2,0.17825,200,40,0.5,0.1849905
"40",0.175,0.177,200,40,0.5,0.1849905
"41",0.145,0.18235,200,40,0.5,0.1849905
"42",0.225,0.18575,200,40,0.5,0.1849905
"43",0.11,0.1833,200,40,0.5,0.1849905
"44",0.19,0.185,200,40,0.5,0.1849905
"45",0.19,0.1791,200,40,0.5,0.1849905
"46",0.185,0.18205,200,40,0.5,0.1849905
