"","err.hat","errxy","n","p","prop","err"
"1",0.1775,0.144,400,80,0.5,0.14391615
"2",0.1725,0.148,400,80,0.5,0.14391615
"3",0.1725,0.15735,400,80,0.5,0.14391615
"4",0.15,0.1396,400,80,0.5,0.14391615
"5",0.165,0.14145,400,80,0.5,0.14391615
"6",0.1475,0.1345,400,80,0.5,0.14391615
"7",0.1325,0.12605,400,80,0.5,0.14391615
"8",0.145,0.1471,400,80,0.5,0.14391615
"9",0.17,0.13975,400,80,0.5,0.14391615
"10",0.1125,0.1141,400,80,0.5,0.14391615
"11",0.165,0.15105,400,80,0.5,0.14391615
"12",0.135,0.13845,400,80,0.5,0.14391615
"13",0.1425,0.13605,400,80,0.5,0.14391615
"14",0.12,0.1518,400,80,0.5,0.14391615
"15",0.12,0.1559,400,80,0.5,0.14391615
"16",0.165,0.1528,400,80,0.5,0.14391615
"17",0.1975,0.13085,400,80,0.5,0.14391615
"18",0.1775,0.14835,400,80,0.5,0.14391615
"19",0.1375,0.12955,400,80,0.5,0.14391615
"20",0.14,0.15175,400,80,0.5,0.14391615
"21",0.1925,0.16265,400,80,0.5,0.14391615
"22",0.155,0.16565,400,80,0.5,0.14391615
"23",0.1575,0.1653,400,80,0.5,0.14391615
"24",0.1725,0.1335,400,80,0.5,0.14391615
"25",0.14,0.127,400,80,0.5,0.14391615
"26",0.1775,0.1577,400,80,0.5,0.14391615
"27",0.15,0.159,400,80,0.5,0.14391615
"28",0.135,0.13885,400,80,0.5,0.14391615
"29",0.1325,0.12655,400,80,0.5,0.14391615
"30",0.205,0.15705,400,80,0.5,0.14391615
"31",0.13,0.14645,400,80,0.5,0.14391615
"32",0.1975,0.14595,400,80,0.5,0.14391615
"33",0.1925,0.15235,400,80,0.5,0.14391615
"34",0.145,0.1406,400,80,0.5,0.14391615
"35",0.13,0.1265,400,80,0.5,0.14391615
"36",0.1525,0.1477,400,80,0.5,0.14391615
"37",0.165,0.1309,400,80,0.5,0.14391615
"38",0.1825,0.13645,400,80,0.5,0.14391615
"39",0.1375,0.13935,400,80,0.5,0.14391615
"40",0.1625,0.15765,400,80,0.5,0.14391615
"41",0.17,0.14365,400,80,0.5,0.14391615
"42",0.1975,0.13255,400,80,0.5,0.14391615
"43",0.135,0.151,400,80,0.5,0.14391615
"44",0.1525,0.1334,400,80,0.5,0.14391615
"45",0.185,0.16025,400,80,0.5,0.14391615
"46",0.17,0.14025,400,80,0.5,0.14391615
"47",0.12,0.1456,400,80,0.5,0.14391615
"48",0.165,0.13485,400,80,0.5,0.14391615
"49",0.175,0.1777,400,80,0.5,0.14391615
"50",0.185,0.14135,400,80,0.5,0.14391615
"51",0.1675,0.13395,400,80,0.5,0.14391615
"52",0.1475,0.1187,400,80,0.5,0.14391615
"53",0.1725,0.1475,400,80,0.5,0.14391615
"54",0.175,0.143,400,80,0.5,0.14391615
"55",0.1575,0.16605,400,80,0.5,0.14391615
"56",0.1925,0.13395,400,80,0.5,0.14391615
"57",0.165,0.12705,400,80,0.5,0.14391615
"58",0.11,0.13705,400,80,0.5,0.14391615
"59",0.1375,0.1556,400,80,0.5,0.14391615
"60",0.2,0.17095,400,80,0.5,0.14391615
"61",0.1675,0.12825,400,80,0.5,0.14391615
"62",0.165,0.13755,400,80,0.5,0.14391615
"63",0.1575,0.14685,400,80,0.5,0.14391615
"64",0.17,0.12985,400,80,0.5,0.14391615
"65",0.1475,0.165,400,80,0.5,0.14391615
"66",0.18,0.1515,400,80,0.5,0.14391615
"67",0.1975,0.1539,400,80,0.5,0.14391615
"68",0.145,0.1389,400,80,0.5,0.14391615
"69",0.1825,0.15525,400,80,0.5,0.14391615
"70",0.16,0.14565,400,80,0.5,0.14391615
"71",0.1225,0.15625,400,80,0.5,0.14391615
"72",0.145,0.1368,400,80,0.5,0.14391615
"73",0.135,0.13435,400,80,0.5,0.14391615
"74",0.1725,0.12875,400,80,0.5,0.14391615
"75",0.18,0.1496,400,80,0.5,0.14391615
"76",0.2075,0.15565,400,80,0.5,0.14391615
"77",0.2075,0.197,400,80,0.5,0.14391615
"78",0.1425,0.12875,400,80,0.5,0.14391615
"79",0.18,0.16275,400,80,0.5,0.14391615
"80",0.2175,0.15125,400,80,0.5,0.14391615
"81",0.145,0.1341,400,80,0.5,0.14391615
"82",0.1675,0.14565,400,80,0.5,0.14391615
"83",0.16,0.14155,400,80,0.5,0.14391615
"84",0.1375,0.1628,400,80,0.5,0.14391615
"85",0.19,0.1619,400,80,0.5,0.14391615
"86",0.1725,0.13535,400,80,0.5,0.14391615
"87",0.1875,0.12055,400,80,0.5,0.14391615
"88",0.145,0.1555,400,80,0.5,0.14391615
"89",0.1375,0.14065,400,80,0.5,0.14391615
"90",0.1325,0.1608,400,80,0.5,0.14391615
"91",0.14,0.13375,400,80,0.5,0.14391615
"92",0.1625,0.16055,400,80,0.5,0.14391615
"93",0.1825,0.15425,400,80,0.5,0.14391615
"94",0.17,0.15635,400,80,0.5,0.14391615
"95",0.185,0.1452,400,80,0.5,0.14391615
"96",0.1425,0.15015,400,80,0.5,0.14391615
"97",0.2125,0.1456,400,80,0.5,0.14391615
"98",0.1925,0.1359,400,80,0.5,0.14391615
"99",0.1475,0.131,400,80,0.5,0.14391615
"100",0.1225,0.1481,400,80,0.5,0.14391615
"101",0.155,0.1397,400,80,0.5,0.14391615
"102",0.1975,0.1399,400,80,0.5,0.14391615
"103",0.16,0.1607,400,80,0.5,0.14391615
"104",0.175,0.1375,400,80,0.5,0.14391615
"105",0.1125,0.15425,400,80,0.5,0.14391615
"106",0.1425,0.1336,400,80,0.5,0.14391615
"107",0.16,0.13495,400,80,0.5,0.14391615
"108",0.17,0.1628,400,80,0.5,0.14391615
"109",0.165,0.1432,400,80,0.5,0.14391615
"110",0.1475,0.1346,400,80,0.5,0.14391615
"111",0.1125,0.1255,400,80,0.5,0.14391615
"112",0.145,0.1402,400,80,0.5,0.14391615
"113",0.175,0.14705,400,80,0.5,0.14391615
"114",0.13,0.14425,400,80,0.5,0.14391615
"115",0.175,0.1272,400,80,0.5,0.14391615
"116",0.1425,0.1485,400,80,0.5,0.14391615
"117",0.17,0.13965,400,80,0.5,0.14391615
"118",0.1875,0.14475,400,80,0.5,0.14391615
"119",0.14,0.16045,400,80,0.5,0.14391615
"120",0.1475,0.1354,400,80,0.5,0.14391615
"121",0.175,0.16965,400,80,0.5,0.14391615
"122",0.1675,0.13915,400,80,0.5,0.14391615
"123",0.1425,0.13225,400,80,0.5,0.14391615
"124",0.165,0.1433,400,80,0.5,0.14391615
"125",0.155,0.15375,400,80,0.5,0.14391615
"126",0.155,0.13515,400,80,0.5,0.14391615
