"","err.hat","errxy","n","p","prop","err"
"1",0.258053221288515,0.221,140,28,0.5,0.24173905
"2",0.249894957983193,0.2332,140,28,0.5,0.24173905
"3",0.257014472455649,0.22785,140,28,0.5,0.24173905
"4",0.248879551820728,0.25745,140,28,0.5,0.24173905
"5",0.178221288515406,0.2598,140,28,0.5,0.24173905
"6",0.278478057889823,0.2273,140,28,0.5,0.24173905
"7",0.228244631185808,0.23235,140,28,0.5,0.24173905
"8",0.214600840336134,0.232,140,28,0.5,0.24173905
"9",0.278571428571429,0.2321,140,28,0.5,0.24173905
"10",0.336262838468721,0.23325,140,28,0.5,0.24173905
"11",0.257282913165266,0.2365,140,28,0.5,0.24173905
"12",0.265114379084967,0.2284,140,28,0.5,0.24173905
"13",0.250105042016807,0.27765,140,28,0.5,0.24173905
"14",0.328571428571429,0.24695,140,28,0.5,0.24173905
"15",0.270529878618114,0.23805,140,28,0.5,0.24173905
"16",0.241514939309057,0.2422,140,28,0.5,0.24173905
"17",0.307142857142857,0.25625,140,28,0.5,0.24173905
"18",0.278571428571429,0.24175,140,28,0.5,0.24173905
"19",0.271755368814192,0.2417,140,28,0.5,0.24173905
"20",0.286356209150327,0.2334,140,28,0.5,0.24173905
"21",0.214985994397759,0.2307,140,28,0.5,0.24173905
"22",0.264192343604108,0.2266,140,28,0.5,0.24173905
"23",0.228454715219421,0.26585,140,28,0.5,0.24173905
"24",0.250291783380019,0.24005,140,28,0.5,0.24173905
"25",0.314950980392157,0.2271,140,28,0.5,0.24173905
"26",0.284395424836601,0.2871,140,28,0.5,0.24173905
"27",0.342588702147526,0.23545,140,28,0.5,0.24173905
"28",0.292600373482726,0.23945,140,28,0.5,0.24173905
"29",0.278571428571429,0.22585,140,28,0.5,0.24173905
"30",0.285235760971055,0.25085,140,28,0.5,0.24173905
"31",0.328116246498599,0.2572,140,28,0.5,0.24173905
"32",0.220273109243697,0.2399,140,28,0.5,0.24173905
"33",0.321942110177404,0.25015,140,28,0.5,0.24173905
"34",0.262756769374416,0.2389,140,28,0.5,0.24173905
"35",0.292775443510738,0.24305,140,28,0.5,0.24173905
"36",0.320354808590103,0.23165,140,28,0.5,0.24173905
"37",0.287278244631186,0.2423,140,28,0.5,0.24173905
