err.hat,errxy,n,p,prop,err,strat
0.25,0.4138,10,10,0.5,0.4618155,sdt
0.75,0.4587,10,10,0.5,0.4618155,sdt
0,0.4057,10,10,0.5,0.4618155,sdt
1,0.54055,10,10,0.5,0.4618155,sdt
0.5,0.45435,10,10,0.5,0.4618155,sdt
0.25,0.39605,10,10,0.5,0.4618155,sdt
0.25,0.47205,10,10,0.5,0.4618155,sdt
0.75,0.45085,10,10,0.5,0.4618155,sdt
0.25,0.52665,10,10,0.5,0.4618155,sdt
0.75,0.5147,10,10,0.5,0.4618155,sdt
0,0.49175,10,10,0.5,0.4618155,sdt
0.5,0.3925,10,10,0.5,0.4618155,sdt
0.75,0.5561,10,10,0.5,0.4618155,sdt
0.5,0.4144,10,10,0.5,0.4618155,sdt
0.25,0.38475,10,10,0.5,0.4618155,sdt
0,0.4564,10,10,0.5,0.4618155,sdt
0.5,0.47565,10,10,0.5,0.4618155,sdt
0.25,0.41045,10,10,0.5,0.4618155,sdt
0.25,0.49355,10,10,0.5,0.4618155,sdt
0.75,0.5017,10,10,0.5,0.4618155,sdt
0.5,0.4823,10,10,0.5,0.4618155,sdt
0.5,0.44935,10,10,0.5,0.4618155,sdt
0.75,0.47585,10,10,0.5,0.4618155,sdt
0.25,0.4134,10,10,0.5,0.4618155,sdt
0.25,0.4294,10,10,0.5,0.4618155,sdt
0.25,0.4948,10,10,0.5,0.4618155,sdt
0.75,0.45145,10,10,0.5,0.4618155,sdt
0.25,0.4962,10,10,0.5,0.4618155,sdt
0.25,0.45485,10,10,0.5,0.4618155,sdt
0.5,0.43435,10,10,0.5,0.4618155,sdt
0.5,0.46745,10,10,0.5,0.4618155,sdt
0.75,0.41825,10,10,0.5,0.4618155,sdt
0.25,0.40285,10,10,0.5,0.4618155,sdt
0.5,0.4285,10,10,0.5,0.4618155,sdt
0.5,0.4595,10,10,0.5,0.4618155,sdt
0,0.4519,10,10,0.5,0.4618155,sdt
0.5,0.54415,10,10,0.5,0.4618155,sdt
1,0.42095,10,10,0.5,0.4618155,sdt
0.75,0.487,10,10,0.5,0.4618155,sdt
0.25,0.47225,10,10,0.5,0.4618155,sdt
0.5,0.45005,10,10,0.5,0.4618155,sdt
0.5,0.48795,10,10,0.5,0.4618155,sdt
0.5,0.4964,10,10,0.5,0.4618155,sdt
0,0.41735,10,10,0.5,0.4618155,sdt
0.5,0.47485,10,10,0.5,0.4618155,sdt
0.25,0.5029,10,10,0.5,0.4618155,sdt
0.5,0.4723,10,10,0.5,0.4618155,sdt
0.75,0.47355,10,10,0.5,0.4618155,sdt
0.25,0.38715,10,10,0.5,0.4618155,sdt
0.25,0.4106,10,10,0.5,0.4618155,sdt
0.75,0.51585,10,10,0.5,0.4618155,sdt
0.25,0.4414,10,10,0.5,0.4618155,sdt
0.5,0.4695,10,10,0.5,0.4618155,sdt
0,0.4658,10,10,0.5,0.4618155,sdt
0.25,0.45695,10,10,0.5,0.4618155,sdt
0.75,0.5557,10,10,0.5,0.4618155,sdt
0,0.44335,10,10,0.5,0.4618155,sdt
0.5,0.404,10,10,0.5,0.4618155,sdt
0.25,0.44235,10,10,0.5,0.4618155,sdt
0.75,0.5233,10,10,0.5,0.4618155,sdt
0.5,0.45225,10,10,0.5,0.4618155,sdt
0.25,0.44985,10,10,0.5,0.4618155,sdt
0.5,0.428,10,10,0.5,0.4618155,sdt
0.5,0.4507,10,10,0.5,0.4618155,sdt
0.75,0.4516,10,10,0.5,0.4618155,sdt
0,0.43855,10,10,0.5,0.4618155,sdt
0.75,0.5653,10,10,0.5,0.4618155,sdt
0.5,0.45195,10,10,0.5,0.4618155,sdt
0.75,0.50195,10,10,0.5,0.4618155,sdt
0.75,0.4922,10,10,0.5,0.4618155,sdt
0.5,0.42295,10,10,0.5,0.4618155,sdt
0.25,0.47,10,10,0.5,0.4618155,sdt
1,0.4652,10,10,0.5,0.4618155,sdt
0.25,0.4218,10,10,0.5,0.4618155,sdt
0.75,0.4359,10,10,0.5,0.4618155,sdt
0.75,0.50765,10,10,0.5,0.4618155,sdt
0.5,0.4389,10,10,0.5,0.4618155,sdt
0.25,0.51745,10,10,0.5,0.4618155,sdt
0,0.4633,10,10,0.5,0.4618155,sdt
0.5,0.48815,10,10,0.5,0.4618155,sdt
0,0.39095,10,10,0.5,0.4618155,sdt
0.5,0.421,10,10,0.5,0.4618155,sdt
0.5,0.4806,10,10,0.5,0.4618155,sdt
0.75,0.47505,10,10,0.5,0.4618155,sdt
0.25,0.4691,10,10,0.5,0.4618155,sdt
0.5,0.4841,10,10,0.5,0.4618155,sdt
0.25,0.45345,10,10,0.5,0.4618155,sdt
0.75,0.4257,10,10,0.5,0.4618155,sdt
0.5,0.51365,10,10,0.5,0.4618155,sdt
0.5,0.46055,10,10,0.5,0.4618155,sdt
0.5,0.484,10,10,0.5,0.4618155,sdt
1,0.38945,10,10,0.5,0.4618155,sdt
0.5,0.48555,10,10,0.5,0.4618155,sdt
0.5,0.5061,10,10,0.5,0.4618155,sdt
0.5,0.4368,10,10,0.5,0.4618155,sdt
0.75,0.4583,10,10,0.5,0.4618155,sdt
0.75,0.6049,10,10,0.5,0.4618155,sdt
0.25,0.4066,10,10,0.5,0.4618155,sdt
0.25,0.43105,10,10,0.5,0.4618155,sdt
0.5,0.47125,10,10,0.5,0.4618155,sdt
0.5,0.45185,10,10,0.5,0.4618155,sdt
0.5,0.4715,10,10,0.5,0.4618155,sdt
0.5,0.4226,10,10,0.5,0.4618155,sdt
0.5,0.441,10,10,0.5,0.4618155,sdt
0.5,0.4884,10,10,0.5,0.4618155,sdt
0.75,0.44865,10,10,0.5,0.4618155,sdt
0.75,0.42625,10,10,0.5,0.4618155,sdt
0.5,0.44715,10,10,0.5,0.4618155,sdt
0.5,0.48395,10,10,0.5,0.4618155,sdt
0.25,0.45665,10,10,0.5,0.4618155,sdt
