err.hat,errxy,n,p,prop,err,strat
0.5,0.517,10,10,0.5,0.47719875,logreg
0.541666666666667,0.40395,10,10,0.5,0.47719875,logreg
0.6875,0.50145,10,10,0.5,0.47719875,logreg
0.541666666666667,0.5089,10,10,0.5,0.47719875,logreg
0.291666666666667,0.5144,10,10,0.5,0.47719875,logreg
0.666666666666667,0.5858,10,10,0.5,0.47719875,logreg
0.458333333333333,0.45065,10,10,0.5,0.47719875,logreg
0.375,0.46725,10,10,0.5,0.47719875,logreg
0.3125,0.51145,10,10,0.5,0.47719875,logreg
0.75,0.4333,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.446,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4422,10,10,0.5,0.47719875,logreg
0.625,0.3811,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5119,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5473,10,10,0.5,0.47719875,logreg
0.625,0.50235,10,10,0.5,0.47719875,logreg
0.375,0.3611,10,10,0.5,0.47719875,logreg
0.4375,0.5453,10,10,0.5,0.47719875,logreg
0.5,0.41895,10,10,0.5,0.47719875,logreg
0.416666666666667,0.52405,10,10,0.5,0.47719875,logreg
0.5,0.43185,10,10,0.5,0.47719875,logreg
0.375,0.4535,10,10,0.5,0.47719875,logreg
0.5625,0.48425,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4818,10,10,0.5,0.47719875,logreg
0.625,0.4759,10,10,0.5,0.47719875,logreg
0.333333333333333,0.38675,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4288,10,10,0.5,0.47719875,logreg
0.6875,0.4863,10,10,0.5,0.47719875,logreg
0.583333333333333,0.5504,10,10,0.5,0.47719875,logreg
0.333333333333333,0.5611,10,10,0.5,0.47719875,logreg
0.666666666666667,0.594,10,10,0.5,0.47719875,logreg
0.5,0.4464,10,10,0.5,0.47719875,logreg
0.583333333333333,0.54085,10,10,0.5,0.47719875,logreg
0.333333333333333,0.37535,10,10,0.5,0.47719875,logreg
0.375,0.46335,10,10,0.5,0.47719875,logreg
0.4375,0.59305,10,10,0.5,0.47719875,logreg
0.166666666666667,0.46035,10,10,0.5,0.47719875,logreg
0.291666666666667,0.40275,10,10,0.5,0.47719875,logreg
0.291666666666667,0.36245,10,10,0.5,0.47719875,logreg
0.625,0.3694,10,10,0.5,0.47719875,logreg
0.625,0.56425,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.5726,10,10,0.5,0.47719875,logreg
0.541666666666667,0.5077,10,10,0.5,0.47719875,logreg
0.5,0.57465,10,10,0.5,0.47719875,logreg
0.291666666666667,0.40215,10,10,0.5,0.47719875,logreg
0.375,0.4527,10,10,0.5,0.47719875,logreg
0.25,0.5662,10,10,0.5,0.47719875,logreg
0.4375,0.5103,10,10,0.5,0.47719875,logreg
0.375,0.54655,10,10,0.5,0.47719875,logreg
0.666666666666667,0.50825,10,10,0.5,0.47719875,logreg
0.5,0.56185,10,10,0.5,0.47719875,logreg
0.583333333333333,0.53685,10,10,0.5,0.47719875,logreg
0.5625,0.45865,10,10,0.5,0.47719875,logreg
0.125,0.43265,10,10,0.5,0.47719875,logreg
0.833333333333333,0.49985,10,10,0.5,0.47719875,logreg
0.6875,0.4475,10,10,0.5,0.47719875,logreg
0.3125,0.4154,10,10,0.5,0.47719875,logreg
0.625,0.5117,10,10,0.5,0.47719875,logreg
0.5625,0.4552,10,10,0.5,0.47719875,logreg
0.625,0.48005,10,10,0.5,0.47719875,logreg
0.208333333333333,0.43275,10,10,0.5,0.47719875,logreg
0.5,0.41875,10,10,0.5,0.47719875,logreg
0.791666666666667,0.5282,10,10,0.5,0.47719875,logreg
0.708333333333333,0.3977,10,10,0.5,0.47719875,logreg
0.5,0.5463,10,10,0.5,0.47719875,logreg
0.375,0.46625,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.4631,10,10,0.5,0.47719875,logreg
0.3125,0.45515,10,10,0.5,0.47719875,logreg
0.375,0.43935,10,10,0.5,0.47719875,logreg
0.375,0.44005,10,10,0.5,0.47719875,logreg
0.458333333333333,0.5438,10,10,0.5,0.47719875,logreg
0.5625,0.4238,10,10,0.5,0.47719875,logreg
0.541666666666667,0.45825,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4649,10,10,0.5,0.47719875,logreg
0.708333333333333,0.38925,10,10,0.5,0.47719875,logreg
0.166666666666667,0.4105,10,10,0.5,0.47719875,logreg
0.6875,0.403,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.4367,10,10,0.5,0.47719875,logreg
0.583333333333333,0.55415,10,10,0.5,0.47719875,logreg
0.583333333333333,0.45135,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4311,10,10,0.5,0.47719875,logreg
0.5,0.5099,10,10,0.5,0.47719875,logreg
0.583333333333333,0.47925,10,10,0.5,0.47719875,logreg
0.416666666666667,0.44275,10,10,0.5,0.47719875,logreg
0.666666666666667,0.47205,10,10,0.5,0.47719875,logreg
0.5,0.418,10,10,0.5,0.47719875,logreg
0.416666666666667,0.3467,10,10,0.5,0.47719875,logreg
0.291666666666667,0.40555,10,10,0.5,0.47719875,logreg
0.458333333333333,0.50835,10,10,0.5,0.47719875,logreg
0.416666666666667,0.36295,10,10,0.5,0.47719875,logreg
0.5,0.42325,10,10,0.5,0.47719875,logreg
0.583333333333333,0.4862,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5353,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4296,10,10,0.5,0.47719875,logreg
0.708333333333333,0.50175,10,10,0.5,0.47719875,logreg
0.375,0.3709,10,10,0.5,0.47719875,logreg
0.291666666666667,0.38685,10,10,0.5,0.47719875,logreg
0.416666666666667,0.49775,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4555,10,10,0.5,0.47719875,logreg
0.625,0.4495,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4773,10,10,0.5,0.47719875,logreg
0.416666666666667,0.4732,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4438,10,10,0.5,0.47719875,logreg
0.291666666666667,0.4341,10,10,0.5,0.47719875,logreg
0.416666666666667,0.49205,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4278,10,10,0.5,0.47719875,logreg
0.625,0.5868,10,10,0.5,0.47719875,logreg
0.666666666666667,0.5465,10,10,0.5,0.47719875,logreg
0.5,0.52205,10,10,0.5,0.47719875,logreg
0.208333333333333,0.3732,10,10,0.5,0.47719875,logreg
0.833333333333333,0.5334,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5417,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4042,10,10,0.5,0.47719875,logreg
0.666666666666667,0.38325,10,10,0.5,0.47719875,logreg
0.375,0.3969,10,10,0.5,0.47719875,logreg
0.5,0.49865,10,10,0.5,0.47719875,logreg
0.166666666666667,0.5428,10,10,0.5,0.47719875,logreg
0.5625,0.4141,10,10,0.5,0.47719875,logreg
0.791666666666667,0.5207,10,10,0.5,0.47719875,logreg
0.791666666666667,0.50525,10,10,0.5,0.47719875,logreg
0.583333333333333,0.50955,10,10,0.5,0.47719875,logreg
0.166666666666667,0.53785,10,10,0.5,0.47719875,logreg
0.333333333333333,0.5097,10,10,0.5,0.47719875,logreg
0.416666666666667,0.55285,10,10,0.5,0.47719875,logreg
0.5625,0.42925,10,10,0.5,0.47719875,logreg
0.708333333333333,0.4535,10,10,0.5,0.47719875,logreg
0.458333333333333,0.44445,10,10,0.5,0.47719875,logreg
0.625,0.49405,10,10,0.5,0.47719875,logreg
0.416666666666667,0.5618,10,10,0.5,0.47719875,logreg
0.291666666666667,0.5537,10,10,0.5,0.47719875,logreg
0.5,0.37095,10,10,0.5,0.47719875,logreg
0.375,0.42705,10,10,0.5,0.47719875,logreg
0.25,0.49605,10,10,0.5,0.47719875,logreg
0.375,0.36915,10,10,0.5,0.47719875,logreg
0.333333333333333,0.3754,10,10,0.5,0.47719875,logreg
0.291666666666667,0.5522,10,10,0.5,0.47719875,logreg
0.291666666666667,0.5055,10,10,0.5,0.47719875,logreg
0,0.50605,10,10,0.5,0.47719875,logreg
0.25,0.38635,10,10,0.5,0.47719875,logreg
0.0833333333333334,0.45535,10,10,0.5,0.47719875,logreg
0.583333333333333,0.5069,10,10,0.5,0.47719875,logreg
0.5,0.4427,10,10,0.5,0.47719875,logreg
0.4375,0.5011,10,10,0.5,0.47719875,logreg
0.416666666666667,0.54235,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4065,10,10,0.5,0.47719875,logreg
0.416666666666667,0.52435,10,10,0.5,0.47719875,logreg
0.458333333333333,0.529,10,10,0.5,0.47719875,logreg
0.583333333333333,0.40255,10,10,0.5,0.47719875,logreg
0.5,0.5319,10,10,0.5,0.47719875,logreg
0.4375,0.4292,10,10,0.5,0.47719875,logreg
0.333333333333333,0.54165,10,10,0.5,0.47719875,logreg
0.541666666666667,0.4544,10,10,0.5,0.47719875,logreg
0.666666666666667,0.44505,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4851,10,10,0.5,0.47719875,logreg
0.458333333333333,0.4852,10,10,0.5,0.47719875,logreg
0.625,0.3413,10,10,0.5,0.47719875,logreg
0.166666666666667,0.5083,10,10,0.5,0.47719875,logreg
0.5,0.4236,10,10,0.5,0.47719875,logreg
0.25,0.43465,10,10,0.5,0.47719875,logreg
