err.hat,errxy,n,p,prop,err,strat
0.35,0.3929,75,10,0.5,0.36868435,sdo
0.35,0.3933,75,10,0.5,0.36868435,sdo
0.35,0.32335,75,10,0.5,0.36868435,sdo
0.45,0.4163,75,10,0.5,0.36868435,sdo
0.35,0.3799,75,10,0.5,0.36868435,sdo
0.3,0.39215,75,10,0.5,0.36868435,sdo
0.3,0.3992,75,10,0.5,0.36868435,sdo
0.4,0.4128,75,10,0.5,0.36868435,sdo
0.3,0.35625,75,10,0.5,0.36868435,sdo
0.25,0.3547,75,10,0.5,0.36868435,sdo
0.45,0.33125,75,10,0.5,0.36868435,sdo
0.6,0.37165,75,10,0.5,0.36868435,sdo
0.5,0.3532,75,10,0.5,0.36868435,sdo
0.35,0.33785,75,10,0.5,0.36868435,sdo
0.25,0.3411,75,10,0.5,0.36868435,sdo
0.3,0.37645,75,10,0.5,0.36868435,sdo
0.3,0.33235,75,10,0.5,0.36868435,sdo
0.65,0.35275,75,10,0.5,0.36868435,sdo
0.4,0.4072,75,10,0.5,0.36868435,sdo
0.6,0.3755,75,10,0.5,0.36868435,sdo
0.55,0.34555,75,10,0.5,0.36868435,sdo
0.25,0.3396,75,10,0.5,0.36868435,sdo
0.45,0.3451,75,10,0.5,0.36868435,sdo
0.45,0.35675,75,10,0.5,0.36868435,sdo
0.25,0.34215,75,10,0.5,0.36868435,sdo
0.35,0.36425,75,10,0.5,0.36868435,sdo
0.2,0.34635,75,10,0.5,0.36868435,sdo
0.3,0.34565,75,10,0.5,0.36868435,sdo
0.5,0.3649,75,10,0.5,0.36868435,sdo
0.5,0.37745,75,10,0.5,0.36868435,sdo
0.3,0.3307,75,10,0.5,0.36868435,sdo
0.4,0.3418,75,10,0.5,0.36868435,sdo
0.25,0.39645,75,10,0.5,0.36868435,sdo
0.3,0.40525,75,10,0.5,0.36868435,sdo
0.25,0.4015,75,10,0.5,0.36868435,sdo
0.35,0.39925,75,10,0.5,0.36868435,sdo
0.35,0.3844,75,10,0.5,0.36868435,sdo
0.5,0.3882,75,10,0.5,0.36868435,sdo
0.45,0.3454,75,10,0.5,0.36868435,sdo
0.35,0.3533,75,10,0.5,0.36868435,sdo
0.25,0.36115,75,10,0.5,0.36868435,sdo
0.35,0.339,75,10,0.5,0.36868435,sdo
0.5,0.3957,75,10,0.5,0.36868435,sdo
0.5,0.3441,75,10,0.5,0.36868435,sdo
0.35,0.34085,75,10,0.5,0.36868435,sdo
0.4,0.33785,75,10,0.5,0.36868435,sdo
0.2,0.3428,75,10,0.5,0.36868435,sdo
0.55,0.41085,75,10,0.5,0.36868435,sdo
0.35,0.35635,75,10,0.5,0.36868435,sdo
0.4,0.37145,75,10,0.5,0.36868435,sdo
0.35,0.3547,75,10,0.5,0.36868435,sdo
0.35,0.3593,75,10,0.5,0.36868435,sdo
0.4,0.40395,75,10,0.5,0.36868435,sdo
0.45,0.37995,75,10,0.5,0.36868435,sdo
0.1,0.3425,75,10,0.5,0.36868435,sdo
0.25,0.3599,75,10,0.5,0.36868435,sdo
0.3,0.36435,75,10,0.5,0.36868435,sdo
0.15,0.33855,75,10,0.5,0.36868435,sdo
0.2,0.33775,75,10,0.5,0.36868435,sdo
0.35,0.3376,75,10,0.5,0.36868435,sdo
0.35,0.3633,75,10,0.5,0.36868435,sdo
0.45,0.34655,75,10,0.5,0.36868435,sdo
0.45,0.38015,75,10,0.5,0.36868435,sdo
0.5,0.35055,75,10,0.5,0.36868435,sdo
0.25,0.3498,75,10,0.5,0.36868435,sdo
0.3,0.3872,75,10,0.5,0.36868435,sdo
0.45,0.39065,75,10,0.5,0.36868435,sdo
0.25,0.3538,75,10,0.5,0.36868435,sdo
0.35,0.3406,75,10,0.5,0.36868435,sdo
0.5,0.3251,75,10,0.5,0.36868435,sdo
0.45,0.40505,75,10,0.5,0.36868435,sdo
0.4,0.3729,75,10,0.5,0.36868435,sdo
0.3,0.38315,75,10,0.5,0.36868435,sdo
0.15,0.3714,75,10,0.5,0.36868435,sdo
0.45,0.4275,75,10,0.5,0.36868435,sdo
0.5,0.4434,75,10,0.5,0.36868435,sdo
0.3,0.43255,75,10,0.5,0.36868435,sdo
0.35,0.3262,75,10,0.5,0.36868435,sdo
0.4,0.37975,75,10,0.5,0.36868435,sdo
0.45,0.35375,75,10,0.5,0.36868435,sdo
0.35,0.4237,75,10,0.5,0.36868435,sdo
0.35,0.32785,75,10,0.5,0.36868435,sdo
0.55,0.4411,75,10,0.5,0.36868435,sdo
0.45,0.35445,75,10,0.5,0.36868435,sdo
0.3,0.35255,75,10,0.5,0.36868435,sdo
0.35,0.4365,75,10,0.5,0.36868435,sdo
0.4,0.37525,75,10,0.5,0.36868435,sdo
0.2,0.34755,75,10,0.5,0.36868435,sdo
0.3,0.3512,75,10,0.5,0.36868435,sdo
0.45,0.38705,75,10,0.5,0.36868435,sdo
0.3,0.3322,75,10,0.5,0.36868435,sdo
0.35,0.37455,75,10,0.5,0.36868435,sdo
0.45,0.3553,75,10,0.5,0.36868435,sdo
0.2,0.3426,75,10,0.5,0.36868435,sdo
0.25,0.3973,75,10,0.5,0.36868435,sdo
0.35,0.35355,75,10,0.5,0.36868435,sdo
0.2,0.36785,75,10,0.5,0.36868435,sdo
0.2,0.32285,75,10,0.5,0.36868435,sdo
0.35,0.38905,75,10,0.5,0.36868435,sdo
0.3,0.3312,75,10,0.5,0.36868435,sdo
0.3,0.37245,75,10,0.5,0.36868435,sdo
0.4,0.37305,75,10,0.5,0.36868435,sdo
0.4,0.3857,75,10,0.5,0.36868435,sdo
0.5,0.3415,75,10,0.5,0.36868435,sdo
0.4,0.40315,75,10,0.5,0.36868435,sdo
0.35,0.3836,75,10,0.5,0.36868435,sdo
0.15,0.3326,75,10,0.5,0.36868435,sdo
0.55,0.3925,75,10,0.5,0.36868435,sdo
0.3,0.3505,75,10,0.5,0.36868435,sdo
0.4,0.35935,75,10,0.5,0.36868435,sdo
0.25,0.3874,75,10,0.5,0.36868435,sdo
0.5,0.3889,75,10,0.5,0.36868435,sdo
0.4,0.3552,75,10,0.5,0.36868435,sdo
0.25,0.33515,75,10,0.5,0.36868435,sdo
0.2,0.37285,75,10,0.5,0.36868435,sdo
0.5,0.4223,75,10,0.5,0.36868435,sdo
0.4,0.41,75,10,0.5,0.36868435,sdo
0.3,0.36915,75,10,0.5,0.36868435,sdo
0.4,0.4388,75,10,0.5,0.36868435,sdo
0.65,0.3934,75,10,0.5,0.36868435,sdo
0.3,0.34545,75,10,0.5,0.36868435,sdo
0.55,0.39895,75,10,0.5,0.36868435,sdo
0.4,0.3803,75,10,0.5,0.36868435,sdo
0.35,0.35635,75,10,0.5,0.36868435,sdo
0.35,0.32925,75,10,0.5,0.36868435,sdo
0.5,0.38535,75,10,0.5,0.36868435,sdo
0.55,0.39315,75,10,0.5,0.36868435,sdo
0.35,0.38125,75,10,0.5,0.36868435,sdo
0.35,0.3577,75,10,0.5,0.36868435,sdo
0.35,0.36125,75,10,0.5,0.36868435,sdo
0.35,0.3727,75,10,0.5,0.36868435,sdo
0.45,0.35305,75,10,0.5,0.36868435,sdo
0.4,0.39915,75,10,0.5,0.36868435,sdo
0.5,0.3797,75,10,0.5,0.36868435,sdo
0.3,0.36435,75,10,0.5,0.36868435,sdo
0.45,0.43795,75,10,0.5,0.36868435,sdo
0.5,0.34185,75,10,0.5,0.36868435,sdo
0.3,0.3227,75,10,0.5,0.36868435,sdo
0.45,0.41115,75,10,0.5,0.36868435,sdo
0.45,0.38415,75,10,0.5,0.36868435,sdo
0.15,0.3568,75,10,0.5,0.36868435,sdo
0.5,0.35895,75,10,0.5,0.36868435,sdo
0.45,0.4102,75,10,0.5,0.36868435,sdo
0.45,0.36015,75,10,0.5,0.36868435,sdo
0.2,0.34425,75,10,0.5,0.36868435,sdo
0.4,0.3818,75,10,0.5,0.36868435,sdo
0.45,0.34695,75,10,0.5,0.36868435,sdo
0.4,0.36425,75,10,0.5,0.36868435,sdo
0.3,0.32235,75,10,0.5,0.36868435,sdo
0.45,0.37055,75,10,0.5,0.36868435,sdo
0.4,0.3446,75,10,0.5,0.36868435,sdo
0.3,0.4234,75,10,0.5,0.36868435,sdo
0.25,0.36195,75,10,0.5,0.36868435,sdo
0.65,0.38355,75,10,0.5,0.36868435,sdo
0.35,0.35255,75,10,0.5,0.36868435,sdo
0.45,0.34205,75,10,0.5,0.36868435,sdo
0.25,0.356,75,10,0.5,0.36868435,sdo
0.25,0.3765,75,10,0.5,0.36868435,sdo
0.2,0.34725,75,10,0.5,0.36868435,sdo
0.6,0.3629,75,10,0.5,0.36868435,sdo
0.4,0.3595,75,10,0.5,0.36868435,sdo
0.35,0.389,75,10,0.5,0.36868435,sdo
0.2,0.3402,75,10,0.5,0.36868435,sdo
0.25,0.3544,75,10,0.5,0.36868435,sdo
0.25,0.3608,75,10,0.5,0.36868435,sdo
0.25,0.37935,75,10,0.5,0.36868435,sdo
0.45,0.36155,75,10,0.5,0.36868435,sdo
0.35,0.3325,75,10,0.5,0.36868435,sdo
0.3,0.42075,75,10,0.5,0.36868435,sdo
0.45,0.36965,75,10,0.5,0.36868435,sdo
0.3,0.3529,75,10,0.5,0.36868435,sdo
0.4,0.4,75,10,0.5,0.36868435,sdo
0.4,0.4172,75,10,0.5,0.36868435,sdo
0.35,0.35335,75,10,0.5,0.36868435,sdo
0.4,0.3659,75,10,0.5,0.36868435,sdo
0.5,0.3686,75,10,0.5,0.36868435,sdo
0.3,0.4672,75,10,0.5,0.36868435,sdo
0.2,0.35875,75,10,0.5,0.36868435,sdo
0.35,0.34585,75,10,0.5,0.36868435,sdo
0.1,0.3318,75,10,0.5,0.36868435,sdo
0.25,0.3561,75,10,0.5,0.36868435,sdo
0.3,0.36685,75,10,0.5,0.36868435,sdo
0.4,0.41835,75,10,0.5,0.36868435,sdo
0.35,0.42865,75,10,0.5,0.36868435,sdo
0.25,0.35885,75,10,0.5,0.36868435,sdo
0.4,0.3533,75,10,0.5,0.36868435,sdo
0.4,0.3939,75,10,0.5,0.36868435,sdo
0.2,0.32485,75,10,0.5,0.36868435,sdo
0.45,0.3694,75,10,0.5,0.36868435,sdo
0.2,0.34545,75,10,0.5,0.36868435,sdo
0.25,0.3727,75,10,0.5,0.36868435,sdo
0.3,0.34225,75,10,0.5,0.36868435,sdo
0.25,0.39745,75,10,0.5,0.36868435,sdo
0.2,0.3619,75,10,0.5,0.36868435,sdo
0.4,0.3838,75,10,0.5,0.36868435,sdo
0.5,0.3552,75,10,0.5,0.36868435,sdo
0.35,0.37175,75,10,0.5,0.36868435,sdo
0.45,0.3539,75,10,0.5,0.36868435,sdo
0.45,0.40895,75,10,0.5,0.36868435,sdo
0.45,0.3873,75,10,0.5,0.36868435,sdo
0.35,0.36465,75,10,0.5,0.36868435,sdo
0.15,0.3842,75,10,0.5,0.36868435,sdo
0.4,0.35925,75,10,0.5,0.36868435,sdo
0.15,0.3627,75,10,0.5,0.36868435,sdo
0.45,0.34295,75,10,0.5,0.36868435,sdo
0.35,0.38175,75,10,0.5,0.36868435,sdo
0.45,0.39655,75,10,0.5,0.36868435,sdo
0.25,0.3536,75,10,0.5,0.36868435,sdo
0.25,0.39995000000000003,75,10,0.5,0.36868435,sdo
0.35,0.3718,75,10,0.5,0.36868435,sdo
0.2,0.33645,75,10,0.5,0.36868435,sdo
0.3,0.3462,75,10,0.5,0.36868435,sdo
0.25,0.31675,75,10,0.5,0.36868435,sdo
0.45,0.36545,75,10,0.5,0.36868435,sdo
0.5,0.34995,75,10,0.5,0.36868435,sdo
0.5,0.34925,75,10,0.5,0.36868435,sdo
0.35,0.3393,75,10,0.5,0.36868435,sdo
0.15,0.41785,75,10,0.5,0.36868435,sdo
0.5,0.37555,75,10,0.5,0.36868435,sdo
0.3,0.3481,75,10,0.5,0.36868435,sdo
0.3,0.3168,75,10,0.5,0.36868435,sdo
0.5,0.3702,75,10,0.5,0.36868435,sdo
0.45,0.34695,75,10,0.5,0.36868435,sdo
0.5,0.38135,75,10,0.5,0.36868435,sdo
0.4,0.35085,75,10,0.5,0.36868435,sdo
0.4,0.3714,75,10,0.5,0.36868435,sdo
0.15,0.32625,75,10,0.5,0.36868435,sdo
0.55,0.3557,75,10,0.5,0.36868435,sdo
0.45,0.39605,75,10,0.5,0.36868435,sdo
0.3,0.33795,75,10,0.5,0.36868435,sdo
0.35,0.35655,75,10,0.5,0.36868435,sdo
0.35,0.3483,75,10,0.5,0.36868435,sdo
0.35,0.35505,75,10,0.5,0.36868435,sdo
0.5,0.3883,75,10,0.5,0.36868435,sdo
0.45,0.36695,75,10,0.5,0.36868435,sdo
0.35,0.3491,75,10,0.5,0.36868435,sdo
0.3,0.3406,75,10,0.5,0.36868435,sdo
0.3,0.3613,75,10,0.5,0.36868435,sdo
0.55,0.3486,75,10,0.5,0.36868435,sdo
0.3,0.3621,75,10,0.5,0.36868435,sdo
0.35,0.34245,75,10,0.5,0.36868435,sdo
0.3,0.38315,75,10,0.5,0.36868435,sdo
0.55,0.4561,75,10,0.5,0.36868435,sdo
0.3,0.387,75,10,0.5,0.36868435,sdo
0.3,0.34085,75,10,0.5,0.36868435,sdo
0.25,0.3575,75,10,0.5,0.36868435,sdo
0.45,0.38445,75,10,0.5,0.36868435,sdo
0.6,0.3692,75,10,0.5,0.36868435,sdo
0.25,0.3518,75,10,0.5,0.36868435,sdo
0.6,0.3857,75,10,0.5,0.36868435,sdo
0.5,0.3469,75,10,0.5,0.36868435,sdo
0.65,0.37585,75,10,0.5,0.36868435,sdo
0.3,0.36225,75,10,0.5,0.36868435,sdo
0.3,0.35185,75,10,0.5,0.36868435,sdo
0.45,0.3702,75,10,0.5,0.36868435,sdo
0.25,0.38,75,10,0.5,0.36868435,sdo
0.35,0.4087,75,10,0.5,0.36868435,sdo
0.25,0.36955,75,10,0.5,0.36868435,sdo
0.6,0.34445,75,10,0.5,0.36868435,sdo
0.4,0.38655,75,10,0.5,0.36868435,sdo
0.3,0.3314,75,10,0.5,0.36868435,sdo
0.35,0.3692,75,10,0.5,0.36868435,sdo
0.35,0.3901,75,10,0.5,0.36868435,sdo
0.35,0.3461,75,10,0.5,0.36868435,sdo
0.4,0.4232,75,10,0.5,0.36868435,sdo
0.5,0.40955,75,10,0.5,0.36868435,sdo
0.15,0.33305,75,10,0.5,0.36868435,sdo
0.5,0.3773,75,10,0.5,0.36868435,sdo
0.35,0.366,75,10,0.5,0.36868435,sdo
0.4,0.39195,75,10,0.5,0.36868435,sdo
0.4,0.3823,75,10,0.5,0.36868435,sdo
0.45,0.34005,75,10,0.5,0.36868435,sdo
0.5,0.35335,75,10,0.5,0.36868435,sdo
0.25,0.3824,75,10,0.5,0.36868435,sdo
0.4,0.3935,75,10,0.5,0.36868435,sdo
0.45,0.4069,75,10,0.5,0.36868435,sdo
0.45,0.36955,75,10,0.5,0.36868435,sdo
0.55,0.40685,75,10,0.5,0.36868435,sdo
0.3,0.37845,75,10,0.5,0.36868435,sdo
0.5,0.3647,75,10,0.5,0.36868435,sdo
0.3,0.3885,75,10,0.5,0.36868435,sdo
0.4,0.3424,75,10,0.5,0.36868435,sdo
0.4,0.34705,75,10,0.5,0.36868435,sdo
0.25,0.363,75,10,0.5,0.36868435,sdo
0.4,0.33975,75,10,0.5,0.36868435,sdo
0.25,0.40295,75,10,0.5,0.36868435,sdo
0.4,0.35575,75,10,0.5,0.36868435,sdo
0.65,0.3751,75,10,0.5,0.36868435,sdo
0.5,0.35695,75,10,0.5,0.36868435,sdo
0.35,0.34795,75,10,0.5,0.36868435,sdo
0.25,0.3344,75,10,0.5,0.36868435,sdo
0.3,0.36255,75,10,0.5,0.36868435,sdo
0.3,0.365,75,10,0.5,0.36868435,sdo
0.35,0.3342,75,10,0.5,0.36868435,sdo
0.3,0.3569,75,10,0.5,0.36868435,sdo
0.4,0.34565,75,10,0.5,0.36868435,sdo
0.15,0.3511,75,10,0.5,0.36868435,sdo
0.25,0.3568,75,10,0.5,0.36868435,sdo
0.45,0.3343,75,10,0.5,0.36868435,sdo
0.6,0.35195,75,10,0.5,0.36868435,sdo
0.35,0.35095,75,10,0.5,0.36868435,sdo
0.307692307692308,0.38895,100,10,0.5,0.35826215,sdo
0.230769230769231,0.371,100,10,0.5,0.35826215,sdo
0.346153846153846,0.344,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3917,100,10,0.5,0.35826215,sdo
0.346153846153846,0.35435,100,10,0.5,0.35826215,sdo
0.538461538461538,0.36885,100,10,0.5,0.35826215,sdo
0.192307692307692,0.3266,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3686,100,10,0.5,0.35826215,sdo
0.307692307692308,0.33665,100,10,0.5,0.35826215,sdo
0.192307692307692,0.33655,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3646,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3703,100,10,0.5,0.35826215,sdo
0.269230769230769,0.34685,100,10,0.5,0.35826215,sdo
0.307692307692308,0.341,100,10,0.5,0.35826215,sdo
0.5,0.33495,100,10,0.5,0.35826215,sdo
0.269230769230769,0.39585,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3453,100,10,0.5,0.35826215,sdo
0.192307692307692,0.34725,100,10,0.5,0.35826215,sdo
0.269230769230769,0.35735,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3735,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3741,100,10,0.5,0.35826215,sdo
0.192307692307692,0.3417,100,10,0.5,0.35826215,sdo
0.307692307692308,0.36955,100,10,0.5,0.35826215,sdo
0.384615384615385,0.32505,100,10,0.5,0.35826215,sdo
0.346153846153846,0.38505,100,10,0.5,0.35826215,sdo
0.538461538461538,0.37415,100,10,0.5,0.35826215,sdo
0.115384615384615,0.3575,100,10,0.5,0.35826215,sdo
0.423076923076923,0.34185,100,10,0.5,0.35826215,sdo
0.307692307692308,0.34325,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3555,100,10,0.5,0.35826215,sdo
0.307692307692308,0.34115,100,10,0.5,0.35826215,sdo
0.461538461538462,0.40275,100,10,0.5,0.35826215,sdo
0.269230769230769,0.37105,100,10,0.5,0.35826215,sdo
0.653846153846154,0.3992,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3407,100,10,0.5,0.35826215,sdo
0.384615384615385,0.35465,100,10,0.5,0.35826215,sdo
0.307692307692308,0.338,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3364,100,10,0.5,0.35826215,sdo
0.346153846153846,0.38365,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3542,100,10,0.5,0.35826215,sdo
0.307692307692308,0.40195,100,10,0.5,0.35826215,sdo
0.269230769230769,0.34665,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3585,100,10,0.5,0.35826215,sdo
0.346153846153846,0.36215,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3507,100,10,0.5,0.35826215,sdo
0.538461538461538,0.3341,100,10,0.5,0.35826215,sdo
0.423076923076923,0.33605,100,10,0.5,0.35826215,sdo
0.269230769230769,0.36465,100,10,0.5,0.35826215,sdo
0.461538461538462,0.32065,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3462,100,10,0.5,0.35826215,sdo
0.346153846153846,0.36065,100,10,0.5,0.35826215,sdo
0.538461538461538,0.37305,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3738,100,10,0.5,0.35826215,sdo
0.5,0.3712,100,10,0.5,0.35826215,sdo
0.269230769230769,0.32995,100,10,0.5,0.35826215,sdo
0.192307692307692,0.3462,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3298,100,10,0.5,0.35826215,sdo
0.692307692307692,0.35685,100,10,0.5,0.35826215,sdo
0.384615384615385,0.34485,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3576,100,10,0.5,0.35826215,sdo
0.230769230769231,0.37695,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3694,100,10,0.5,0.35826215,sdo
0.423076923076923,0.32055,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3564,100,10,0.5,0.35826215,sdo
0.461538461538462,0.35055,100,10,0.5,0.35826215,sdo
0.346153846153846,0.4099,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3998,100,10,0.5,0.35826215,sdo
0.346153846153846,0.36055,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3472,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3661,100,10,0.5,0.35826215,sdo
0.576923076923077,0.34185,100,10,0.5,0.35826215,sdo
0.615384615384615,0.34785,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3935,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3285,100,10,0.5,0.35826215,sdo
0.423076923076923,0.34115,100,10,0.5,0.35826215,sdo
0.5,0.36825,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3904,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3488,100,10,0.5,0.35826215,sdo
0.307692307692308,0.35545,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3304,100,10,0.5,0.35826215,sdo
0.384615384615385,0.35745,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3551,100,10,0.5,0.35826215,sdo
0.423076923076923,0.38755,100,10,0.5,0.35826215,sdo
0.269230769230769,0.34375,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3413,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3496,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3591,100,10,0.5,0.35826215,sdo
0.461538461538462,0.39595,100,10,0.5,0.35826215,sdo
0.346153846153846,0.34865,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3519,100,10,0.5,0.35826215,sdo
0.538461538461538,0.34005,100,10,0.5,0.35826215,sdo
0.461538461538462,0.35875,100,10,0.5,0.35826215,sdo
0.346153846153846,0.37165,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3464,100,10,0.5,0.35826215,sdo
0.423076923076923,0.35325,100,10,0.5,0.35826215,sdo
0.384615384615385,0.36445,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3539,100,10,0.5,0.35826215,sdo
0.461538461538462,0.36475,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3518,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3735,100,10,0.5,0.35826215,sdo
0.346153846153846,0.36865,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3551,100,10,0.5,0.35826215,sdo
0.538461538461538,0.384,100,10,0.5,0.35826215,sdo
0.461538461538462,0.42565,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3518,100,10,0.5,0.35826215,sdo
0.384615384615385,0.36175,100,10,0.5,0.35826215,sdo
0.384615384615385,0.34265,100,10,0.5,0.35826215,sdo
0.230769230769231,0.34275,100,10,0.5,0.35826215,sdo
0.384615384615385,0.33215,100,10,0.5,0.35826215,sdo
0.461538461538462,0.4013,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3355,100,10,0.5,0.35826215,sdo
0.269230769230769,0.35015,100,10,0.5,0.35826215,sdo
0.269230769230769,0.37175,100,10,0.5,0.35826215,sdo
0.230769230769231,0.36055,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3714,100,10,0.5,0.35826215,sdo
0.576923076923077,0.36245,100,10,0.5,0.35826215,sdo
0.423076923076923,0.35325,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3683,100,10,0.5,0.35826215,sdo
0.5,0.3121,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3449,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3236,100,10,0.5,0.35826215,sdo
0.461538461538462,0.32655,100,10,0.5,0.35826215,sdo
0.423076923076923,0.34765,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3623,100,10,0.5,0.35826215,sdo
0.384615384615385,0.35055,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3254,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3748,100,10,0.5,0.35826215,sdo
0.269230769230769,0.34335,100,10,0.5,0.35826215,sdo
0.384615384615385,0.37825,100,10,0.5,0.35826215,sdo
0.307692307692308,0.38605,100,10,0.5,0.35826215,sdo
0.307692307692308,0.33915,100,10,0.5,0.35826215,sdo
0.538461538461538,0.37055,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3887,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3396,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3878,100,10,0.5,0.35826215,sdo
0.346153846153846,0.4073,100,10,0.5,0.35826215,sdo
0.346153846153846,0.34295,100,10,0.5,0.35826215,sdo
0.307692307692308,0.34115,100,10,0.5,0.35826215,sdo
0.5,0.3447,100,10,0.5,0.35826215,sdo
0.423076923076923,0.34235,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3602,100,10,0.5,0.35826215,sdo
0.307692307692308,0.33455,100,10,0.5,0.35826215,sdo
0.269230769230769,0.364,100,10,0.5,0.35826215,sdo
0.230769230769231,0.35495,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3468,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3305,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3718,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3925,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3495,100,10,0.5,0.35826215,sdo
0.307692307692308,0.37045,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3554,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3522,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3413,100,10,0.5,0.35826215,sdo
0.346153846153846,0.34205,100,10,0.5,0.35826215,sdo
0.384615384615385,0.33945,100,10,0.5,0.35826215,sdo
0.307692307692308,0.34985,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3481,100,10,0.5,0.35826215,sdo
0.346153846153846,0.35695,100,10,0.5,0.35826215,sdo
0.269230769230769,0.39805,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3599,100,10,0.5,0.35826215,sdo
0.269230769230769,0.33175,100,10,0.5,0.35826215,sdo
0.423076923076923,0.35445,100,10,0.5,0.35826215,sdo
0.192307692307692,0.32735,100,10,0.5,0.35826215,sdo
0.230769230769231,0.36205,100,10,0.5,0.35826215,sdo
0.307692307692308,0.36315,100,10,0.5,0.35826215,sdo
0.230769230769231,0.3292,100,10,0.5,0.35826215,sdo
0.307692307692308,0.35575,100,10,0.5,0.35826215,sdo
0.423076923076923,0.40385,100,10,0.5,0.35826215,sdo
0.423076923076923,0.38425,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3481,100,10,0.5,0.35826215,sdo
0.307692307692308,0.33185,100,10,0.5,0.35826215,sdo
0.384615384615385,0.3951,100,10,0.5,0.35826215,sdo
0.307692307692308,0.32365,100,10,0.5,0.35826215,sdo
0.346153846153846,0.35885,100,10,0.5,0.35826215,sdo
0.346153846153846,0.34505,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3634,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3732,100,10,0.5,0.35826215,sdo
0.269230769230769,0.3542,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3372,100,10,0.5,0.35826215,sdo
0.461538461538462,0.36870000000000003,100,10,0.5,0.35826215,sdo
0.538461538461538,0.42285,100,10,0.5,0.35826215,sdo
0.192307692307692,0.3363,100,10,0.5,0.35826215,sdo
0.461538461538462,0.3381,100,10,0.5,0.35826215,sdo
0.346153846153846,0.3602,100,10,0.5,0.35826215,sdo
0.423076923076923,0.3596,100,10,0.5,0.35826215,sdo
0.307692307692308,0.3538,100,10,0.5,0.35826215,sdo
0.384615384615385,0.34955,100,10,0.5,0.35826215,sdo
0.192307692307692,0.34315,100,10,0.5,0.35826215,sdo
0.423076923076923,0.347,100,10,0.5,0.35826215,sdo
