err.hat,errxy,n,p,prop,err,strat
0.3,0.44705,10,10,0.5,0.4339763,fdo
0.9,0.414,10,10,0.5,0.4339763,fdo
0.4,0.40515,10,10,0.5,0.4339763,fdo
1,0.4379,10,10,0.5,0.4339763,fdo
0.4,0.37605,10,10,0.5,0.4339763,fdo
0.8,0.5038,10,10,0.5,0.4339763,fdo
0.4,0.3955,10,10,0.5,0.4339763,fdo
0.6,0.4846,10,10,0.5,0.4339763,fdo
0.4,0.4498,10,10,0.5,0.4339763,fdo
0.8,0.5213,10,10,0.5,0.4339763,fdo
0.5,0.40515,10,10,0.5,0.4339763,fdo
0.6,0.41755,10,10,0.5,0.4339763,fdo
0.2,0.4681,10,10,0.5,0.4339763,fdo
0.7,0.52065,10,10,0.5,0.4339763,fdo
0.6,0.42285,10,10,0.5,0.4339763,fdo
0.7,0.41965,10,10,0.5,0.4339763,fdo
0.7,0.36145,10,10,0.5,0.4339763,fdo
0.5,0.4583,10,10,0.5,0.4339763,fdo
0.4,0.39305,10,10,0.5,0.4339763,fdo
0.4,0.42355,10,10,0.5,0.4339763,fdo
0.1,0.4259,10,10,0.5,0.4339763,fdo
0.9,0.40925,10,10,0.5,0.4339763,fdo
0.4,0.40515,10,10,0.5,0.4339763,fdo
0.5,0.3877,10,10,0.5,0.4339763,fdo
0.5,0.4498,10,10,0.5,0.4339763,fdo
0.6,0.39305,10,10,0.5,0.4339763,fdo
0.5,0.4498,10,10,0.5,0.4339763,fdo
0.8,0.436,10,10,0.5,0.4339763,fdo
0.7,0.4902,10,10,0.5,0.4339763,fdo
0.6,0.3966,10,10,0.5,0.4339763,fdo
0.7,0.3704,10,10,0.5,0.4339763,fdo
0.6,0.39305,10,10,0.5,0.4339763,fdo
0.4,0.3503,10,10,0.5,0.4339763,fdo
0.6,0.46065,10,10,0.5,0.4339763,fdo
0.6,0.4122,10,10,0.5,0.4339763,fdo
0.8,0.428,10,10,0.5,0.4339763,fdo
0.6,0.44295,10,10,0.5,0.4339763,fdo
0.9,0.46035,10,10,0.5,0.4339763,fdo
0.5,0.42765,10,10,0.5,0.4339763,fdo
0.6,0.4525,10,10,0.5,0.4339763,fdo
0.2,0.4195,10,10,0.5,0.4339763,fdo
0.5,0.3605,10,10,0.5,0.4339763,fdo
