err.hat,errxy,n,p,prop,err,strat
0.25,0.42585,10,10,0.5,0.44898885,sdcv
0.5,0.46925,10,10,0.5,0.44898885,sdcv
0.75,0.4681,10,10,0.5,0.44898885,sdcv
0.5,0.444,10,10,0.5,0.44898885,sdcv
0,0.4072,10,10,0.5,0.44898885,sdcv
0.5,0.4621,10,10,0.5,0.44898885,sdcv
0.25,0.4467,10,10,0.5,0.44898885,sdcv
0,0.4037,10,10,0.5,0.44898885,sdcv
0.75,0.4683,10,10,0.5,0.44898885,sdcv
0.75,0.5086,10,10,0.5,0.44898885,sdcv
0.75,0.5543,10,10,0.5,0.44898885,sdcv
0.75,0.4971,10,10,0.5,0.44898885,sdcv
0.25,0.43605,10,10,0.5,0.44898885,sdcv
0.75,0.45625,10,10,0.5,0.44898885,sdcv
0,0.377,10,10,0.5,0.44898885,sdcv
0,0.44775,10,10,0.5,0.44898885,sdcv
0.25,0.35145,10,10,0.5,0.44898885,sdcv
0.25,0.3908,10,10,0.5,0.44898885,sdcv
0.5,0.4015,10,10,0.5,0.44898885,sdcv
0.25,0.38835,10,10,0.5,0.44898885,sdcv
0.5,0.39325,10,10,0.5,0.44898885,sdcv
0.75,0.427,10,10,0.5,0.44898885,sdcv
0.75,0.439,10,10,0.5,0.44898885,sdcv
0.75,0.40375,10,10,0.5,0.44898885,sdcv
0.25,0.46065,10,10,0.5,0.44898885,sdcv
0.25,0.4588,10,10,0.5,0.44898885,sdcv
0.5,0.54425,10,10,0.5,0.44898885,sdcv
0.25,0.4206,10,10,0.5,0.44898885,sdcv
0.5,0.46285,10,10,0.5,0.44898885,sdcv
0.75,0.41415,10,10,0.5,0.44898885,sdcv
0.75,0.5375,10,10,0.5,0.44898885,sdcv
0,0.41955,10,10,0.5,0.44898885,sdcv
0.75,0.45705,10,10,0.5,0.44898885,sdcv
0.5,0.3607,10,10,0.5,0.44898885,sdcv
0.25,0.3725,10,10,0.5,0.44898885,sdcv
0.5,0.44815,10,10,0.5,0.44898885,sdcv
0.25,0.39595,10,10,0.5,0.44898885,sdcv
0.75,0.54635,10,10,0.5,0.44898885,sdcv
0.25,0.56,10,10,0.5,0.44898885,sdcv
0,0.38035,10,10,0.5,0.44898885,sdcv
0.5,0.4832,10,10,0.5,0.44898885,sdcv
0,0.4848,10,10,0.5,0.44898885,sdcv
0.75,0.35155,10,10,0.5,0.44898885,sdcv
0.5,0.40915,10,10,0.5,0.44898885,sdcv
0.5,0.47425,10,10,0.5,0.44898885,sdcv
0.25,0.5027,10,10,0.5,0.44898885,sdcv
0.5,0.47305,10,10,0.5,0.44898885,sdcv
0,0.42735,10,10,0.5,0.44898885,sdcv
0,0.4404,10,10,0.5,0.44898885,sdcv
0.5,0.4578,10,10,0.5,0.44898885,sdcv
0.25,0.45685,10,10,0.5,0.44898885,sdcv
0.5,0.39365,10,10,0.5,0.44898885,sdcv
0.75,0.46695,10,10,0.5,0.44898885,sdcv
0.25,0.4224,10,10,0.5,0.44898885,sdcv
0.5,0.43505,10,10,0.5,0.44898885,sdcv
0,0.4728,10,10,0.5,0.44898885,sdcv
0.5,0.48995,10,10,0.5,0.44898885,sdcv
0.5,0.4981,10,10,0.5,0.44898885,sdcv
0.5,0.4683,10,10,0.5,0.44898885,sdcv
0.5,0.4663,10,10,0.5,0.44898885,sdcv
0.75,0.37755,10,10,0.5,0.44898885,sdcv
0.5,0.4451,10,10,0.5,0.44898885,sdcv
0.5,0.42565,10,10,0.5,0.44898885,sdcv
0.5,0.44435,10,10,0.5,0.44898885,sdcv
0.5,0.46715,10,10,0.5,0.44898885,sdcv
0.25,0.37595,10,10,0.5,0.44898885,sdcv
0.25,0.52035,10,10,0.5,0.44898885,sdcv
0.25,0.36615,10,10,0.5,0.44898885,sdcv
0.75,0.49475,10,10,0.5,0.44898885,sdcv
0.5,0.4383,10,10,0.5,0.44898885,sdcv
0,0.41745,10,10,0.5,0.44898885,sdcv
0.5,0.46335,10,10,0.5,0.44898885,sdcv
