"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.03125,0,0.0625,0.02875,0.0217192733177712,0.0361,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"2",0.03125,0.03125,0.03125,0.0263,0.0263947210557888,0.0262,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"3",0.046875,0.0606060606060606,0.03125,0.02875,0.0356685387722928,0.0213,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"4",0.0625,0.0333333333333333,0.09375,0.0471,0.0352011494252874,0.0599,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"5",0.015625,0,0.03125,0.0426,0.0417751953516329,0.0435,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"6",0,0,0,0.0379,0.034079451502319,0.042,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"7",0.03125,0.03125,0.03125,0.0545,0.0686483346243222,0.0381,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"8",0.03125,0.03125,0.03125,0.0455,0.0361298224127373,0.0556,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"9",0,0,0,0.03205,0.0291779857128484,0.0351,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"10",0.0625,0.0625,0.0625,0.03335,0.0399290150842946,0.0262,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"11",0,0,0,0.0291,0.0297583383263431,0.0284,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"12",0.015625,0,0.03125,0.0391,0.0223834196891192,0.0566,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"13",0.03125,0.03125,0.03125,0.0383,0.0375600961538462,0.0391,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"14",0.03125,0.03125,0.03125,0.03065,0.0371758209249581,0.0236,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"15",0.0625,0.0882352941176471,0.03125,0.0396,0.0345733926405176,0.045,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"16",0.03125,0,0.0625,0.0424,0.0302812564155204,0.0553,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"17",0.03125,0.0588235294117647,0,0.0404,0.0349119611414693,0.0463,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"18",0.03125,0.03125,0.03125,0.05515,0.0402067183462532,0.0714,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"19",0,0,0,0.0395,0.039039039039039,0.04,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
"20",0.03125,0.03125,0.03125,0.049,0.0428745185485506,0.0557,250,1000,0.5,0.0400238,0.0392328243119515,0.0407738
