"","err.hat","errxy","n","p","prop","err"
"1",0.334666666666667,0.3238,750,10,0.5,0.32012375
"2",0.345333333333333,0.32655,750,10,0.5,0.32012375
"3",0.312,0.3204,750,10,0.5,0.32012375
"4",0.312,0.3106,750,10,0.5,0.32012375
"5",0.346666666666667,0.32395,750,10,0.5,0.32012375
"6",0.346666666666667,0.33255,750,10,0.5,0.32012375
"7",0.330666666666667,0.32135,750,10,0.5,0.32012375
"8",0.289333333333333,0.3126,750,10,0.5,0.32012375
"9",0.292,0.3122,750,10,0.5,0.32012375
"10",0.284,0.31475,750,10,0.5,0.32012375
"11",0.313333333333333,0.32175,750,10,0.5,0.32012375
"12",0.286666666666667,0.3167,750,10,0.5,0.32012375
"13",0.317333333333333,0.3297,750,10,0.5,0.32012375
"14",0.297333333333333,0.3145,750,10,0.5,0.32012375
"15",0.348,0.3283,750,10,0.5,0.32012375
"16",0.332,0.31785,750,10,0.5,0.32012375
"17",0.332,0.31785,750,10,0.5,0.32012375
"18",0.34,0.32185,750,10,0.5,0.32012375
"19",0.333333333333333,0.32005,750,10,0.5,0.32012375
"20",0.3,0.3192,750,10,0.5,0.32012375
"21",0.296,0.31845,750,10,0.5,0.32012375
"22",0.338666666666667,0.33415,750,10,0.5,0.32012375
"23",0.302666666666667,0.32,750,10,0.5,0.32012375
"24",0.338666666666667,0.31405,750,10,0.5,0.32012375
"25",0.306666666666667,0.31235,750,10,0.5,0.32012375
"26",0.316,0.322,750,10,0.5,0.32012375
"27",0.337333333333333,0.3187,750,10,0.5,0.32012375
"28",0.314666666666667,0.3165,750,10,0.5,0.32012375
"29",0.310666666666667,0.31005,750,10,0.5,0.32012375
"30",0.3,0.32315,750,10,0.5,0.32012375
"31",0.337333333333333,0.32885,750,10,0.5,0.32012375
"32",0.316,0.3137,750,10,0.5,0.32012375
"33",0.346666666666667,0.3153,750,10,0.5,0.32012375
"34",0.289333333333333,0.3177,750,10,0.5,0.32012375
"35",0.34,0.3184,750,10,0.5,0.32012375
"36",0.316,0.31975,750,10,0.5,0.32012375
"37",0.301333333333333,0.32445,750,10,0.5,0.32012375
"38",0.278666666666667,0.31105,750,10,0.5,0.32012375
"39",0.326666666666667,0.3232,750,10,0.5,0.32012375
"40",0.345333333333333,0.31985,750,10,0.5,0.32012375
"41",0.365333333333333,0.3405,750,10,0.5,0.32012375
"42",0.325333333333333,0.3264,750,10,0.5,0.32012375
"43",0.314666666666667,0.32685,750,10,0.5,0.32012375
"44",0.326666666666667,0.3182,750,10,0.5,0.32012375
"45",0.325333333333333,0.3215,750,10,0.5,0.32012375
"46",0.326666666666667,0.3202,750,10,0.5,0.32012375
"47",0.357333333333333,0.33795,750,10,0.5,0.32012375
"48",0.330666666666667,0.31555,750,10,0.5,0.32012375
"49",0.356,0.32925,750,10,0.5,0.32012375
"50",0.336,0.33285,750,10,0.5,0.32012375
"51",0.330666666666667,0.3239,750,10,0.5,0.32012375
"52",0.301333333333333,0.306,750,10,0.5,0.32012375
"53",0.321333333333333,0.31685,750,10,0.5,0.32012375
"54",0.308,0.31565,750,10,0.5,0.32012375
"55",0.293333333333333,0.3146,750,10,0.5,0.32012375
"56",0.310666666666667,0.3173,750,10,0.5,0.32012375
"57",0.296,0.32385,750,10,0.5,0.32012375
"58",0.285333333333333,0.3177,750,10,0.5,0.32012375
"59",0.314666666666667,0.32305,750,10,0.5,0.32012375
"60",0.345333333333333,0.32385,750,10,0.5,0.32012375
"61",0.301333333333333,0.3165,750,10,0.5,0.32012375
"62",0.338666666666667,0.328,750,10,0.5,0.32012375
"63",0.333333333333333,0.33045,750,10,0.5,0.32012375
"64",0.341333333333333,0.32485,750,10,0.5,0.32012375
"65",0.308,0.3236,750,10,0.5,0.32012375
"66",0.292,0.32525,750,10,0.5,0.32012375
"67",0.325333333333333,0.32735,750,10,0.5,0.32012375
"68",0.321333333333333,0.3203,750,10,0.5,0.32012375
"69",0.302666666666667,0.3171,750,10,0.5,0.32012375
"70",0.332,0.32155,750,10,0.5,0.32012375
"71",0.316,0.31965,750,10,0.5,0.32012375
"72",0.278666666666667,0.3112,750,10,0.5,0.32012375
"73",0.336,0.31975,750,10,0.5,0.32012375
"74",0.329333333333333,0.33595,750,10,0.5,0.32012375
"75",0.344,0.3244,750,10,0.5,0.32012375
"76",0.286666666666667,0.3189,750,10,0.5,0.32012375
"77",0.350666666666667,0.32755,750,10,0.5,0.32012375
"78",0.342666666666667,0.3362,750,10,0.5,0.32012375
"79",0.32,0.31685,750,10,0.5,0.32012375
"80",0.336,0.32005,750,10,0.5,0.32012375
"81",0.306666666666667,0.3234,750,10,0.5,0.32012375
"82",0.329333333333333,0.32255,750,10,0.5,0.32012375
"83",0.326666666666667,0.32375,750,10,0.5,0.32012375
"84",0.314666666666667,0.32375,750,10,0.5,0.32012375
"85",0.328,0.3226,750,10,0.5,0.32012375
"86",0.318666666666667,0.31475,750,10,0.5,0.32012375
"87",0.308,0.31415,750,10,0.5,0.32012375
