"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.246031746031746,0.192307692307692,0.333333333333333,0.21245,0.167841053482731,0.2796,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"2",0.198412698412698,0.160714285714286,0.253968253968254,0.22195,0.169578134284017,0.3012,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"3",0.246031746031746,0.119047619047619,0.412698412698413,0.2278,0.125172128890113,0.3647,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"4",0.214285714285714,0.227272727272727,0.19047619047619,0.22345,0.171204375222922,0.3029,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"5",0.206349206349206,0.175438596491228,0.253968253968254,0.2177,0.170441279477002,0.2894,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"6",0.238095238095238,0.148936170212766,0.365079365079365,0.23285,0.168342644320298,0.3301,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"7",0.23015873015873,0.225806451612903,0.238095238095238,0.22285,0.177844937812391,0.2927,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"8",0.293650793650794,0.19047619047619,0.46031746031746,0.22425,0.176083636790791,0.2986,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"9",0.246031746031746,0.192307692307692,0.333333333333333,0.22945,0.211843646820748,0.26,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"10",0.182539682539683,0.17741935483871,0.19047619047619,0.2276,0.205258602034192,0.2655,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"11",0.26984126984127,0.236363636363636,0.333333333333333,0.2408,0.212638580931264,0.2898,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"12",0.238095238095238,0.163265306122449,0.349206349206349,0.22855,0.151137385940111,0.3395,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"13",0.19047619047619,0.180327868852459,0.206349206349206,0.20465,0.173826615129763,0.2519,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"14",0.238095238095238,0.148936170212766,0.365079365079365,0.2271,0.169212121212121,0.3146,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"15",0.238095238095238,0.2,0.301587301587302,0.2142,0.167828916782892,0.284,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"16",0.238095238095238,0.220338983050847,0.26984126984127,0.2418,0.174401008827238,0.3453,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"17",0.277777777777778,0.15,0.46031746031746,0.24295,0.14530150407065,0.3806,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"18",0.23015873015873,0.196428571428571,0.285714285714286,0.20135,0.15919205751455,0.2632,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"19",0.19047619047619,0.132075471698113,0.26984126984127,0.2339,0.15989263803681,0.3427,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"20",0.26984126984127,0.146341463414634,0.444444444444444,0.2429,0.147325102880658,0.3784,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"21",0.166666666666667,0.15,0.19047619047619,0.2188,0.192004381161008,0.2623,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"22",0.214285714285714,0.125,0.333333333333333,0.239,0.173178061607814,0.3397,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"23",0.238095238095238,0.220338983050847,0.26984126984127,0.24285,0.201993278479546,0.3114,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"24",0.19047619047619,0.157894736842105,0.238095238095238,0.2152,0.175256556442417,0.2767,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"25",0.206349206349206,0.186440677966102,0.238095238095238,0.22265,0.151701619992465,0.3245,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"26",0.182539682539683,0.115384615384615,0.26984126984127,0.21045,0.149497639510955,0.2974,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"27",0.19047619047619,0.180327868852459,0.206349206349206,0.22675,0.169628823600532,0.3132,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"28",0.253968253968254,0.207547169811321,0.333333333333333,0.23935,0.186530366806975,0.3236,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"29",0.222222222222222,0.0930232558139535,0.380952380952381,0.2404,0.138641425389755,0.3812,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"30",0.198412698412698,0.148148148148148,0.26984126984127,0.2348,0.152424639580603,0.3533,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"31",0.214285714285714,0.153846153846154,0.301587301587302,0.2329,0.177726833976834,0.3185,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"32",0.198412698412698,0.148148148148148,0.26984126984127,0.21835,0.166489046773239,0.2961,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"33",0.158730158730159,0.0784313725490196,0.253968253968254,0.21675,0.146600124766064,0.316,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"34",0.206349206349206,0.137254901960784,0.301587301587302,0.25105,0.158645276292335,0.3864,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"35",0.261904761904762,0.159090909090909,0.412698412698413,0.2243,0.145993836671803,0.3349,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"36",0.198412698412698,0.183333333333333,0.222222222222222,0.21875,0.1794141114784,0.2801,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"37",0.166666666666667,0.161290322580645,0.174603174603175,0.2101,0.175944556226246,0.2628,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"38",0.30952380952381,0.239130434782609,0.444444444444444,0.24005,0.140207612456747,0.3788,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"39",0.253968253968254,0.183673469387755,0.365079365079365,0.21905,0.177180282661151,0.2839,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"40",0.238095238095238,0.210526315789474,0.285714285714286,0.2309,0.191257457549335,0.2951,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
"41",0.238095238095238,0.148936170212766,0.365079365079365,0.21195,0.149872371459827,0.3006,500,1000,0.5,0.2263636,0.172764750611591,0.3071427
