"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.012,0.01,0.014,0.01015,0.0105904685782795,0.0097,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"2",0.018,0.02,0.016,0.01245,0.0116197535810878,0.0133,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"3",0.02,0.008,0.032,0.013,0.0154228855721393,0.0105,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"4",0.015,0.008,0.022,0.01125,0.012954658694569,0.0095,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"5",0.012,0.014,0.01,0.0109,0.0105084067253803,0.0113,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"6",0.021,0.014,0.028,0.01195,0.0115103593233911,0.0124,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"7",0.014,0.02,0.008,0.01185,0.0128729667697835,0.0108,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"8",0.034,0.03,0.038,0.01945,0.0204570402155474,0.0184,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"9",0.018,0.022,0.014,0.013,0.0118283881315156,0.0142,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"10",0.021,0.02,0.022,0.01345,0.0103653013988125,0.0166,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"11",0.018,0.016,0.02,0.0121,0.0122950819672131,0.0119,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"12",0.018,0.02,0.016,0.01065,0.01196768724444,0.0093,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"13",0.023,0.022,0.024,0.0118,0.00914940679670219,0.0145,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"14",0.019,0.026,0.012,0.01065,0.0118703241895262,0.0094,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"15",0.041,0.034,0.048,0.0173,0.0179748352306771,0.0166,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"16",0.021,0.026,0.016,0.01235,0.014050822122571,0.0106,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"17",0.015,0.014,0.016,0.01275,0.0130908364145098,0.0124,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"18",0.019,0.024,0.014,0.01215,0.00925460215270094,0.0151,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"19",0.016,0.016,0.016,0.01075,0.0117752719289492,0.0097,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"20",0.013,0.014,0.012,0.0132,0.0131026205241048,0.0133,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"21",0.029,0.036,0.022,0.01105,0.00962792097081536,0.0125,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"22",0.018,0.016,0.02,0.0133,0.0136890487609912,0.0129,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"23",0.019,0.018,0.02,0.0113,0.0117882117882118,0.0108,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"24",0.014,0.016,0.012,0.00975,0.00960288086425928,0.0099,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"25",0.016,0.024,0.008,0.0102,0.01078705553336,0.0096,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"26",0.017,0.018,0.016,0.01035,0.00931957109930855,0.0114,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"27",0.014,0.018,0.01,0.01015,0.00961057162879167,0.0107,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"28",0.012,0.014,0.01,0.0108,0.0102122547056468,0.0114,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"29",0.072,0.058,0.086,0.02755,0.0306943478692759,0.0242,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"30",0.012,0.014,0.01,0.0098,0.00940752602081665,0.0102,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"31",0.018,0.018,0.018,0.01185,0.011703511053316,0.012,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"32",0.016,0.022,0.01,0.0127,0.0133812662272818,0.012,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"33",0.012,0.012,0.012,0.0113,0.0106148608051272,0.012,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
"34",0.021,0.024,0.018,0.0109,0.00844221105527638,0.0134,1000,1000,0.5,0.0127522,0.0127336608411418,0.0127657
