"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"48",0.15,0,0.3,0.22145,0.218209408194234,0.2272,75,100,0.5,0.2559852
"49",0.25,0.222222222222222,0.3,0.21855,0.198435658416372,0.2519,75,100,0.5,0.2559852
"50",0.15,0.111111111111111,0.2,0.2289,0.210115483319076,0.2613,75,100,0.5,0.2559852
"51",0.15,0.230769230769231,0,0.2302,0.222770242498972,0.2436,75,100,0.5,0.2559852
"52",0.35,0.285714285714286,0.5,0.2541,0.217615985300873,0.3187,75,100,0.5,0.2559852
"53",0.45,0.444444444444444,0.5,0.2881,0.276947368421053,0.3131,75,100,0.5,0.2559852
"54",0.2,0.2,0.2,0.21875,0.215880391958784,0.2238,75,100,0.5,0.2559852
"55",0.35,0.333333333333333,0.4,0.2185,0.204244589199412,0.2426,75,100,0.5,0.2559852
"56",0.15,0.230769230769231,0,0.2219,0.228205629397967,0.2103,75,100,0.5,0.2559852
"57",0.2,0.125,0.3,0.23875,0.232023797312545,0.2513,75,100,0.5,0.2559852
"58",0.25,0.142857142857143,0.4,0.2815,0.230712349026374,0.3758,75,100,0.5,0.2559852
"59",0.2,0.125,0.3,0.24475,0.241256969082615,0.2515,75,100,0.5,0.2559852
"60",0.3,0.3,0.3,0.25735,0.290909090909091,0.1771,75,100,0.5,0.2559852
"61",0.05,0.0909090909090909,0,0.21355,0.223743851866139,0.1951,75,100,0.5,0.2559852
"62",0.15,0,0.3,0.2899,0.227426050856253,0.4045,75,100,0.5,0.2559852
"63",0.4,0.4,0.4,0.2664,0.276630330847198,0.2435,75,100,0.5,0.2559852
"64",0.5,0.5,0.6,0.2137,0.190352584901579,0.2514,75,100,0.5,0.2559852
"65",0.3,0,0.6,0.2639,0.235728676964406,0.3172,75,100,0.5,0.2559852
"66",0.35,0.285714285714286,0.5,0.27035,0.233058235499244,0.3402,75,100,0.5,0.2559852
"67",0.35,0.363636363636364,0.3,0.2744,0.273721163490471,0.2759,75,100,0.5,0.2559852
"68",0.35,0.363636363636364,0.3,0.33505,0.286140282639699,0.4494,75,100,0.5,0.2559852
"69",0.2,0.2,0.2,0.2961,0.255983724269986,0.3783,75,100,0.5,0.2559852
"70",0.25,0.307692307692308,0.1,0.2904,0.290106148608051,0.2911,75,100,0.5,0.2559852
"71",0.15,0,0.3,0.26405,0.24837368028154,0.2952,75,100,0.5,0.2559852
"72",0.5,0.5,0.4,0.3144,0.289378120744439,0.3738,75,100,0.5,0.2559852
"73",0.35,0.333333333333333,0.4,0.22225,0.182317282397346,0.2851,75,100,0.5,0.2559852
"74",0.05,0,0.1,0.2203,0.173171301706006,0.2924,75,100,0.5,0.2559852
"75",0.25,0.272727272727273,0.2,0.2369,0.233866073234878,0.2426,75,100,0.5,0.2559852
"76",0.3,0.3,0.3,0.27655,0.300044742729306,0.2178,75,100,0.5,0.2559852
"77",0.2,0.25,0.1,0.2775,0.290371207838704,0.2468,75,100,0.5,0.2559852
"78",0.45,0.454545454545455,0.4,0.3153,0.320190809968847,0.3017,75,100,0.5,0.2559852
"79",0.2,0.125,0.3,0.3083,0.256230925737538,0.4151,75,100,0.5,0.2559852
"80",0.15,0.230769230769231,0,0.21655,0.210084893116498,0.2277,75,100,0.5,0.2559852
"81",0.3,0.357142857142857,0.1,0.3065,0.332496537396122,0.2289,75,100,0.5,0.2559852
"82",0.25,0.142857142857143,0.4,0.28995,0.205935881282374,0.4328,75,100,0.5,0.2559852
"83",0.2,0,0.4,0.2459,0.207594936708861,0.3114,75,100,0.5,0.2559852
"84",0.25,0.222222222222222,0.3,0.26365,0.26536285118634,0.26,75,100,0.5,0.2559852
"85",0.1,0,0.2,0.2469,0.236024196912808,0.2675,75,100,0.5,0.2559852
"86",0.25,0.222222222222222,0.3,0.2496,0.239600665557404,0.2688,75,100,0.5,0.2559852
"87",0.3,0.3,0.3,0.3301,0.306624174823583,0.3908,75,100,0.5,0.2559852
"88",0.35,0.363636363636364,0.3,0.27565,0.280500929458957,0.2646,75,100,0.5,0.2559852
"89",0.2,0.125,0.3,0.2085,0.213259885894157,0.2002,75,100,0.5,0.2559852
"90",0.35,0.363636363636364,0.3,0.2273,0.226149829282989,0.2294,75,100,0.5,0.2559852
"91",0.25,0.272727272727273,0.2,0.24805,0.247367893311942,0.2494,75,100,0.5,0.2559852
"92",0.2,0.285714285714286,0,0.23295,0.248564165332831,0.2019,75,100,0.5,0.2559852
"93",0.2,0.2,0.2,0.25105,0.217198682267409,0.3109,75,100,0.5,0.2559852
"94",0.25,0.222222222222222,0.3,0.2307,0.237524366471735,0.2177,75,100,0.5,0.2559852
"95",0.1,0.166666666666667,0,0.24795,0.254648106687433,0.2343,75,100,0.5,0.2559852
"96",0.15,0.181818181818182,0.1,0.2328,0.264830135539518,0.1647,75,100,0.5,0.2559852
"97",0.1,0.1,0.1,0.2195,0.220115745360208,0.2184,75,100,0.5,0.2559852
"98",0.3,0.357142857142857,0.1,0.24675,0.254436148550373,0.2311,75,100,0.5,0.2559852
"99",0.35,0.2,0.6,0.32755,0.29875131287198,0.3991,75,100,0.5,0.2559852
"100",0.2,0.125,0.3,0.3426,0.288838207673732,0.4699,75,100,0.5,0.2559852
"101",0.25,0.307692307692308,0.1,0.2518,0.250953241019466,0.2535,75,100,0.5,0.2559852
"102",0.35,0.384615384615385,0.2,0.2987,0.300257987695971,0.2948,75,100,0.5,0.2559852
"103",0.25,0.142857142857143,0.4,0.22425,0.171138938580799,0.305,75,100,0.5,0.2559852
"104",0.15,0.181818181818182,0.1,0.3167,0.289310344827586,0.3817,75,100,0.5,0.2559852
"105",0.15,0.230769230769231,0,0.232,0.219136449381681,0.2549,75,100,0.5,0.2559852
"106",0.45,0.444444444444444,0.5,0.26895,0.265264655084832,0.2768,75,100,0.5,0.2559852
"107",0.2,0.25,0.1,0.20745,0.231580878979723,0.1625,75,100,0.5,0.2559852
"108",0.3,0.3,0.3,0.3031,0.277664859981933,0.3603,75,100,0.5,0.2559852
"109",0.25,0.272727272727273,0.2,0.272,0.267394409304224,0.2819,75,100,0.5,0.2559852
"110",0.25,0.272727272727273,0.2,0.21755,0.240942859763368,0.1724,75,100,0.5,0.2559852
"111",0.25,0.272727272727273,0.2,0.27265,0.269304921359716,0.2799,75,100,0.5,0.2559852
"112",0.3,0.3,0.3,0.2645,0.28645266594124,0.2131,75,100,0.5,0.2559852
"113",0.25,0,0.5,0.25795,0.163772746214752,0.398,75,100,0.5,0.2559852
"114",0.25,0.142857142857143,0.4,0.22245,0.214366574045487,0.2366,75,100,0.5,0.2559852
"115",0.15,0.111111111111111,0.2,0.2109,0.21953822273962,0.1955,75,100,0.5,0.2559852
"116",0.15,0,0.3,0.2274,0.221779955092876,0.2375,75,100,0.5,0.2559852
"117",0.25,0.272727272727273,0.2,0.2585,0.261080332409972,0.2531,75,100,0.5,0.2559852
"118",0.35,0.363636363636364,0.3,0.25995,0.276676900176761,0.2225,75,100,0.5,0.2559852
"119",0.15,0.181818181818182,0.1,0.21915,0.253618738485832,0.1492,75,100,0.5,0.2559852
"120",0.35,0.333333333333333,0.4,0.26525,0.291240551356158,0.203,75,100,0.5,0.2559852
"121",0.4,0.375,0.5,0.2304,0.207211120764553,0.27,75,100,0.5,0.2559852
"122",0.2,0.125,0.3,0.22675,0.209029922265999,0.2572,75,100,0.5,0.2559852
"123",0.25,0.272727272727273,0.2,0.27525,0.265567956607907,0.2959,75,100,0.5,0.2559852
"124",0.3,0.3,0.3,0.241,0.227425805093665,0.2659,75,100,0.5,0.2559852
"125",0.2,0.2,0.2,0.28835,0.286276885792184,0.2932,75,100,0.5,0.2559852
"126",0.25,0.272727272727273,0.2,0.2524,0.205518553758325,0.332,75,100,0.5,0.2559852
"127",0.3,0.3,0.3,0.28625,0.22578576010263,0.3965,75,100,0.5,0.2559852
"128",0.35,0.285714285714286,0.5,0.27275,0.29380274022321,0.2217,75,100,0.5,0.2559852
"129",0.35,0.333333333333333,0.4,0.23245,0.25206190343805,0.1929,75,100,0.5,0.2559852
"130",0.25,0.222222222222222,0.3,0.29805,0.29835247129306,0.2973,75,100,0.5,0.2559852
"131",0.2,0,0.4,0.32265,0.304745128261588,0.3685,75,100,0.5,0.2559852
"132",0.25,0.272727272727273,0.2,0.26185,0.247267324631221,0.2907,75,100,0.5,0.2559852
"133",0.4,0.333333333333333,0.6,0.26685,0.247372413045834,0.3054,75,100,0.5,0.2559852
"134",0.25,0.222222222222222,0.3,0.30495,0.289658147309393,0.3413,75,100,0.5,0.2559852
"135",0.35,0.363636363636364,0.3,0.2373,0.233569979716024,0.2443,75,100,0.5,0.2559852
"136",0.15,0.111111111111111,0.2,0.2277,0.222482674276396,0.2371,75,100,0.5,0.2559852
"137",0.35,0.333333333333333,0.4,0.2356,0.235070140280561,0.2366,75,100,0.5,0.2559852
"138",0.3,0.3,0.3,0.3379,0.308482986767486,0.4147,75,100,0.5,0.2559852
"139",0.25,0.272727272727273,0.2,0.23605,0.213440451633916,0.2755,75,100,0.5,0.2559852
"140",0.2,0.25,0.1,0.19375,0.148271505685081,0.2584,75,100,0.5,0.2559852
"141",0.3,0.3,0.3,0.24255,0.254083484573503,0.2191,75,100,0.5,0.2559852
"142",0.15,0.181818181818182,0.1,0.23785,0.253131179960448,0.2069,75,100,0.5,0.2559852
"143",0.25,0.307692307692308,0.1,0.1952,0.209215798511734,0.1711,75,100,0.5,0.2559852
"144",0.3,0.333333333333333,0.2,0.22725,0.229870258492622,0.2224,75,100,0.5,0.2559852
"145",0.15,0,0.3,0.26945,0.234236311239193,0.3357,75,100,0.5,0.2559852
"146",0.3,0.333333333333333,0.2,0.24145,0.253127088704287,0.2178,75,100,0.5,0.2559852
"147",0.1,0.1,0.1,0.20555,0.186254661694193,0.2363,75,100,0.5,0.2559852
"148",0.2,0.125,0.3,0.28955,0.284264479753972,0.3018,75,100,0.5,0.2559852
"149",0.1,0.166666666666667,0,0.24745,0.255777971182671,0.2304,75,100,0.5,0.2559852
"150",0.25,0.222222222222222,0.3,0.2468,0.2571455975446,0.2255,75,100,0.5,0.2559852
"151",0.05,0,0.1,0.2207,0.233186855177684,0.1973,75,100,0.5,0.2559852
"152",0.35,0.363636363636364,0.3,0.27645,0.290034751573213,0.2441,75,100,0.5,0.2559852
"153",0.1,0,0.2,0.20925,0.204372140315201,0.2175,75,100,0.5,0.2559852
"154",0.35,0.285714285714286,0.5,0.3007,0.300220529270249,0.3019,75,100,0.5,0.2559852
"155",0.2,0.2,0.2,0.32385,0.346866034947405,0.2487,75,100,0.5,0.2559852
"156",0.2,0.125,0.3,0.2552,0.236036230321328,0.2915,75,100,0.5,0.2559852
"157",0.3,0.166666666666667,0.5,0.32095,0.302960272917354,0.3666,75,100,0.5,0.2559852
"158",0.3,0.357142857142857,0.1,0.2541,0.290545144804089,0.1671,75,100,0.5,0.2559852
"159",0.15,0.111111111111111,0.2,0.22165,0.218866781133219,0.2266,75,100,0.5,0.2559852
"160",0.3,0.3,0.3,0.2894,0.282617671345995,0.305,75,100,0.5,0.2559852
"161",0.45,0.444444444444444,0.5,0.26485,0.258944131214762,0.2771,75,100,0.5,0.2559852
"162",0.1,0,0.2,0.2272,0.205208558461206,0.2645,75,100,0.5,0.2559852
"163",0.2,0.285714285714286,0,0.2629,0.27836978874556,0.228,75,100,0.5,0.2559852
"164",0.35,0.333333333333333,0.4,0.2794,0.266115351993215,0.3078,75,100,0.5,0.2559852
"165",0.1,0.1,0.1,0.34765,0.333624549524954,0.3898,75,100,0.5,0.2559852
"166",0.2,0.125,0.3,0.2736,0.291413303851115,0.2309,75,100,0.5,0.2559852
"167",0.4,0.4,0.4,0.30235,0.309714065658997,0.283,75,100,0.5,0.2559852
"168",0.45,0.4,0.7,0.27605,0.237794169301019,0.349,75,100,0.5,0.2559852
"169",0.15,0.111111111111111,0.2,0.24635,0.234536891679749,0.2686,75,100,0.5,0.2559852
"170",0.2,0.2,0.2,0.22505,0.227906976744186,0.2198,75,100,0.5,0.2559852
"171",0.3,0.25,0.4,0.22635,0.237606673698341,0.2049,75,100,0.5,0.2559852
"172",0.05,0,0.1,0.2564,0.225118483412322,0.3133,75,100,0.5,0.2559852
"173",0.2,0.2,0.2,0.26545,0.280650893107641,0.2308,75,100,0.5,0.2559852
"174",0.2,0,0.4,0.2576,0.194171082513248,0.3613,75,100,0.5,0.2559852
"175",0.15,0.181818181818182,0.1,0.21345,0.243257772601021,0.1554,75,100,0.5,0.2559852
"176",0.2,0.2,0.2,0.24935,0.267550774367059,0.2102,75,100,0.5,0.2559852
"177",0.2,0.2,0.2,0.25,0.219479353680431,0.3044,75,100,0.5,0.2559852
"178",0.35,0.384615384615385,0.2,0.24995,0.283974082073434,0.1712,75,100,0.5,0.2559852
"179",0.3,0.333333333333333,0.2,0.21815,0.215274270128296,0.2232,75,100,0.5,0.2559852
"180",0.15,0.181818181818182,0.1,0.20645,0.212290502793296,0.1963,75,100,0.5,0.2559852
"181",0.4,0.375,0.5,0.3118,0.273143683702989,0.397,75,100,0.5,0.2559852
"182",0.15,0.181818181818182,0.1,0.24195,0.239053493780969,0.2475,75,100,0.5,0.2559852
"183",0.4,0.416666666666667,0.3,0.23285,0.216431376711602,0.2618,75,100,0.5,0.2559852
"184",0.25,0.272727272727273,0.2,0.2207,0.164866810655148,0.304,75,100,0.5,0.2559852
"185",0.1,0.1,0.1,0.26835,0.253799553618876,0.2979,75,100,0.5,0.2559852
"186",0.2,0.2,0.2,0.26915,0.251694094869313,0.3043,75,100,0.5,0.2559852
"187",0.3,0.333333333333333,0.2,0.26405,0.292862786410324,0.1945,75,100,0.5,0.2559852
"188",0.3,0.25,0.4,0.2532,0.207027540360874,0.332,75,100,0.5,0.2559852
"189",0.4,0.416666666666667,0.3,0.334,0.336194987171897,0.3273,75,100,0.5,0.2559852
"190",0.5,0.5,0.4,0.33285,0.291401472607014,0.4322,75,100,0.5,0.2559852
"191",0.25,0,0.5,0.25075,0.2394690080485,0.2724,75,100,0.5,0.2559852
"192",0.3,0.25,0.4,0.2339,0.25163337689005,0.1982,75,100,0.5,0.2559852
"193",0.3,0.25,0.4,0.2474,0.213150124914831,0.3071,75,100,0.5,0.2559852
"194",0.35,0.333333333333333,0.4,0.31245,0.323681489141675,0.2806,75,100,0.5,0.2559852
"195",0.25,0.272727272727273,0.2,0.2496,0.260382775119617,0.2271,75,100,0.5,0.2559852
"196",0.3,0.25,0.4,0.22585,0.254411896443608,0.1677,75,100,0.5,0.2559852
"197",0.3,0.25,0.4,0.25225,0.271722104487239,0.2096,75,100,0.5,0.2559852
"198",0.2,0.25,0.1,0.2464,0.246956695270405,0.2453,75,100,0.5,0.2559852
"199",0.15,0.181818181818182,0.1,0.2362,0.234126184237049,0.2401,75,100,0.5,0.2559852
"200",0.3,0.357142857142857,0.1,0.35895,0.387975538082758,0.2294,75,100,0.5,0.2559852
"201",0.25,0.222222222222222,0.3,0.22245,0.227223587223587,0.2137,75,100,0.5,0.2559852
"202",0.3,0.3,0.3,0.23785,0.223499630840629,0.2638,75,100,0.5,0.2559852
"203",0.15,0.181818181818182,0.1,0.27605,0.270566540313492,0.288,75,100,0.5,0.2559852
"204",0.1,0,0.2,0.2678,0.186893203883495,0.397,75,100,0.5,0.2559852
"205",0.3,0.3,0.3,0.33955,0.312009373169303,0.4128,75,100,0.5,0.2559852
"206",0.15,0.181818181818182,0.1,0.20715,0.206651307222278,0.208,75,100,0.5,0.2559852
"207",0.25,0.142857142857143,0.4,0.2454,0.237363317515989,0.2607,75,100,0.5,0.2559852
"208",0.3,0.25,0.4,0.2549,0.23735533647664,0.2883,75,100,0.5,0.2559852
"209",0.05,0,0.1,0.22755,0.247380621233194,0.1883,75,100,0.5,0.2559852
"210",0.1,0,0.2,0.19215,0.205152763145293,0.1701,75,100,0.5,0.2559852
"211",0.25,0.272727272727273,0.2,0.20645,0.206303151575788,0.2067,75,100,0.5,0.2559852
"212",0.15,0.111111111111111,0.2,0.1996,0.224908424908425,0.1536,75,100,0.5,0.2559852
"213",0.25,0.142857142857143,0.4,0.30855,0.282170895437479,0.3691,75,100,0.5,0.2559852
"214",0.15,0.181818181818182,0.1,0.21495,0.231768137762304,0.1836,75,100,0.5,0.2559852
"215",0.2,0.125,0.3,0.2233,0.223576423576424,0.2228,75,100,0.5,0.2559852
"216",0.2,0.2,0.2,0.23055,0.237557222168111,0.2172,75,100,0.5,0.2559852
"217",0.4,0.4,0.4,0.26185,0.24267963263101,0.2991,75,100,0.5,0.2559852
"218",0.55,0.555555555555556,0.6,0.3235,0.318228630278064,0.338,75,100,0.5,0.2559852
"219",0.3,0.25,0.4,0.2501,0.212692573005289,0.3152,75,100,0.5,0.2559852
"220",0.45,0.461538461538462,0.3,0.258,0.2719992462785,0.2273,75,100,0.5,0.2559852
"221",0.1,0.1,0.1,0.22505,0.214278291593058,0.2439,75,100,0.5,0.2559852
"222",0.3,0.25,0.4,0.33105,0.351158488238922,0.2635,75,100,0.5,0.2559852
"223",0.35,0.384615384615385,0.2,0.2418,0.252444870565676,0.2203,75,100,0.5,0.2559852
"224",0.05,0.0909090909090909,0,0.2332,0.247969015681088,0.2039,75,100,0.5,0.2559852
"225",0.35,0.333333333333333,0.4,0.2668,0.224284700874911,0.3439,75,100,0.5,0.2559852
"226",0.3,0.3,0.3,0.2631,0.287037037037037,0.2069,75,100,0.5,0.2559852
"227",0.2,0.2,0.2,0.2454,0.236220472440945,0.2628,75,100,0.5,0.2559852
"228",0.2,0.25,0.1,0.25955,0.275678701371397,0.2236,75,100,0.5,0.2559852
"229",0.2,0.25,0.1,0.24,0.23469387755102,0.25,75,100,0.5,0.2559852
"230",0.35,0.333333333333333,0.4,0.25,0.232104586369481,0.2834,75,100,0.5,0.2559852
"231",0.3,0.3,0.3,0.28165,0.262378931330939,0.3222,75,100,0.5,0.2559852
"232",0.2,0.2,0.2,0.23315,0.179459459459459,0.3169,75,100,0.5,0.2559852
"233",0.2,0.25,0.1,0.28735,0.289058625136395,0.2833,75,100,0.5,0.2559852
"234",0.2,0.25,0.1,0.2228,0.211129637348895,0.243,75,100,0.5,0.2559852
"235",0.3,0.333333333333333,0.2,0.2632,0.284727272727273,0.2132,75,100,0.5,0.2559852
"236",0.35,0.333333333333333,0.4,0.2251,0.239381873340918,0.1977,75,100,0.5,0.2559852
"237",0.3,0.25,0.4,0.2661,0.235646473779385,0.3237,75,100,0.5,0.2559852
"238",0.35,0.285714285714286,0.5,0.20515,0.203638556638858,0.2077,75,100,0.5,0.2559852
"239",0.2,0.125,0.3,0.25085,0.228328426561989,0.2923,75,100,0.5,0.2559852
"240",0.2,0.25,0.1,0.1992,0.200398406374502,0.1972,75,100,0.5,0.2559852
"241",0.15,0,0.3,0.25055,0.22181331549013,0.3022,75,100,0.5,0.2559852
"242",0.35,0.363636363636364,0.3,0.29505,0.311782532831298,0.2506,75,100,0.5,0.2559852
"243",0.2,0.2,0.2,0.2906,0.297915460335842,0.2725,75,100,0.5,0.2559852
"244",0.1,0.166666666666667,0,0.20455,0.186125571018804,0.2339,75,100,0.5,0.2559852
"245",0.2,0.25,0.1,0.25515,0.280186731304426,0.1982,75,100,0.5,0.2559852
"246",0.25,0.272727272727273,0.2,0.2468,0.247959386820625,0.2445,75,100,0.5,0.2559852
"247",0.3,0.333333333333333,0.2,0.27195,0.292057992158293,0.2236,75,100,0.5,0.2559852
"248",0.15,0,0.3,0.26675,0.263701752608652,0.2732,75,100,0.5,0.2559852
"249",0.2,0.125,0.3,0.2639,0.280167597765363,0.2269,75,100,0.5,0.2559852
"250",0.35,0.285714285714286,0.5,0.2987,0.252945508100147,0.3913,75,100,0.5,0.2559852
"251",0.25,0.272727272727273,0.2,0.2444,0.212615246233416,0.2997,75,100,0.5,0.2559852
"252",0.1,0.1,0.1,0.2326,0.255843681519357,0.185,75,100,0.5,0.2559852
"253",0.35,0.363636363636364,0.3,0.1996,0.196933010492333,0.204,75,100,0.5,0.2559852
"254",0.4,0.375,0.5,0.2605,0.224014749942383,0.3266,75,100,0.5,0.2559852
"255",0.25,0.272727272727273,0.2,0.26425,0.278617710583153,0.2318,75,100,0.5,0.2559852
"256",0.15,0.111111111111111,0.2,0.26715,0.2332455034941,0.3307,75,100,0.5,0.2559852
"257",0.25,0,0.5,0.2415,0.16323606044815,0.3577,75,100,0.5,0.2559852
"258",0.15,0.181818181818182,0.1,0.24975,0.241823996698649,0.2651,75,100,0.5,0.2559852
"259",0.15,0.111111111111111,0.2,0.24465,0.222234308713151,0.285,75,100,0.5,0.2559852
"260",0.4,0.4,0.4,0.22275,0.24066972219624,0.1882,75,100,0.5,0.2559852
"261",0.2,0.125,0.3,0.2769,0.238697587256969,0.35,75,100,0.5,0.2559852
"262",0.35,0.333333333333333,0.4,0.33795,0.220555268149681,0.548,75,100,0.5,0.2559852
"263",0.15,0.111111111111111,0.2,0.23555,0.247445325183841,0.212,75,100,0.5,0.2559852
"264",0.35,0.384615384615385,0.2,0.25395,0.280645448872247,0.1931,75,100,0.5,0.2559852
"265",0.3,0.333333333333333,0.2,0.2706,0.26814230846978,0.2759,75,100,0.5,0.2559852
"266",0.2,0.2,0.2,0.2657,0.268798105387803,0.259,75,100,0.5,0.2559852
"267",0.2,0.2,0.2,0.2339,0.240390243902439,0.2214,75,100,0.5,0.2559852
"268",0.15,0.181818181818182,0.1,0.24585,0.244187216909914,0.2491,75,100,0.5,0.2559852
"269",0.2,0,0.4,0.2838,0.245047169811321,0.3598,75,100,0.5,0.2559852
"270",0.2,0.2,0.2,0.27105,0.305859408123463,0.1814,75,100,0.5,0.2559852
"271",0.25,0.222222222222222,0.3,0.21475,0.246376811594203,0.1524,75,100,0.5,0.2559852
"272",0.3,0.3,0.3,0.29055,0.298198284998555,0.2716,75,100,0.5,0.2559852
"273",0.15,0.230769230769231,0,0.23715,0.280464378184248,0.1385,75,100,0.5,0.2559852
"274",0.15,0.111111111111111,0.2,0.2391,0.269359971711457,0.1735,75,100,0.5,0.2559852
"275",0.3,0.3,0.3,0.2436,0.217309812568908,0.2901,75,100,0.5,0.2559852
"276",0.15,0.181818181818182,0.1,0.26845,0.263410646776336,0.2791,75,100,0.5,0.2559852
"277",0.15,0.181818181818182,0.1,0.2517,0.267943925233645,0.2167,75,100,0.5,0.2559852
"278",0.2,0,0.4,0.29815,0.282746744161016,0.3336,75,100,0.5,0.2559852
"279",0.2,0.25,0.1,0.2406,0.250960061443932,0.2198,75,100,0.5,0.2559852
"280",0.3,0.166666666666667,0.5,0.2484,0.224907063197026,0.2911,75,100,0.5,0.2559852
"281",0.3,0.357142857142857,0.1,0.2277,0.213368421052632,0.2527,75,100,0.5,0.2559852
"282",0.3,0.25,0.4,0.3087,0.2665934602245,0.3989,75,100,0.5,0.2559852
"283",0.3,0.25,0.4,0.2242,0.219544437665243,0.2325,75,100,0.5,0.2559852
"284",0.3,0.333333333333333,0.2,0.22,0.243871203805342,0.1734,75,100,0.5,0.2559852
