"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.148,0.16,0.136,0.142,0.143710191082803,0.1396,750,100,0.5,0.14396285
"2",0.125333333333333,0.12,0.130666666666667,0.14115,0.140178481901133,0.1425,750,100,0.5,0.14396285
"3",0.190666666666667,0.192,0.189333333333333,0.15485,0.149202154690517,0.1629,750,100,0.5,0.14396285
"4",0.149333333333333,0.157333333333333,0.141333333333333,0.1427,0.13391393442623,0.1547,750,100,0.5,0.14396285
"5",0.157333333333333,0.154666666666667,0.16,0.1383,0.144904771254663,0.129,750,100,0.5,0.14396285
"6",0.168,0.184,0.152,0.1539,0.150615788411064,0.1586,750,100,0.5,0.14396285
"7",0.148,0.149333333333333,0.146666666666667,0.14,0.135774989882639,0.1458,750,100,0.5,0.14396285
"8",0.170666666666667,0.173333333333333,0.168,0.1446,0.142670420269455,0.1473,750,100,0.5,0.14396285
"9",0.152,0.154666666666667,0.149333333333333,0.1355,0.133373566686783,0.1384,750,100,0.5,0.14396285
"10",0.141333333333333,0.128,0.154666666666667,0.13855,0.143153322144338,0.1321,750,100,0.5,0.14396285
"11",0.145333333333333,0.141333333333333,0.149333333333333,0.14645,0.14277053652622,0.1516,750,100,0.5,0.14396285
"12",0.132,0.104,0.16,0.1406,0.138576025744167,0.1434,750,100,0.5,0.14396285
"13",0.14,0.157333333333333,0.122666666666667,0.15605,0.166618202965978,0.1402,750,100,0.5,0.14396285
"14",0.169333333333333,0.162666666666667,0.176,0.14385,0.149147867205201,0.1363,750,100,0.5,0.14396285
"15",0.152,0.16,0.144,0.1391,0.137868753762794,0.1408,750,100,0.5,0.14396285
"16",0.153333333333333,0.144,0.162666666666667,0.14315,0.14052583862194,0.1468,750,100,0.5,0.14396285
"17",0.132,0.136,0.128,0.13675,0.136858942317305,0.1366,750,100,0.5,0.14396285
"18",0.133333333333333,0.136,0.130666666666667,0.1405,0.145603312302839,0.1333,750,100,0.5,0.14396285
"19",0.134666666666667,0.130666666666667,0.138666666666667,0.1336,0.133453381352541,0.1338,750,100,0.5,0.14396285
"20",0.138666666666667,0.152,0.125333333333333,0.1459,0.149267036450079,0.1411,750,100,0.5,0.14396285
"21",0.161333333333333,0.16,0.162666666666667,0.1529,0.160438270397183,0.1418,750,100,0.5,0.14396285
"22",0.168,0.146666666666667,0.189333333333333,0.14105,0.129681213246673,0.1564,750,100,0.5,0.14396285
"23",0.186666666666667,0.168,0.205333333333333,0.151,0.152113237639553,0.1494,750,100,0.5,0.14396285
"24",0.150666666666667,0.144,0.157333333333333,0.1391,0.142248215701824,0.1347,750,100,0.5,0.14396285
"25",0.157333333333333,0.168,0.146666666666667,0.1374,0.127414714344431,0.1508,750,100,0.5,0.14396285
"26",0.172,0.138666666666667,0.205333333333333,0.15385,0.153468815697267,0.1544,750,100,0.5,0.14396285
"27",0.150666666666667,0.157333333333333,0.144,0.13855,0.147606512625524,0.1257,750,100,0.5,0.14396285
"28",0.148,0.138666666666667,0.157333333333333,0.13695,0.143824193073678,0.1273,750,100,0.5,0.14396285
"29",0.148,0.141333333333333,0.154666666666667,0.1418,0.139927623642943,0.1444,750,100,0.5,0.14396285
"30",0.136,0.149333333333333,0.122666666666667,0.14285,0.13685815963396,0.1511,750,100,0.5,0.14396285
"31",0.148,0.152,0.144,0.1392,0.141351888667992,0.1362,750,100,0.5,0.14396285
"32",0.157333333333333,0.157333333333333,0.157333333333333,0.1405,0.135543390105434,0.1473,750,100,0.5,0.14396285
"33",0.161333333333333,0.152,0.170666666666667,0.1401,0.136904761904762,0.1445,750,100,0.5,0.14396285
"34",0.125333333333333,0.141333333333333,0.109333333333333,0.1449,0.139126016260163,0.1529,750,100,0.5,0.14396285
"35",0.174666666666667,0.189333333333333,0.16,0.14895,0.151632430286792,0.1451,750,100,0.5,0.14396285
"36",0.16,0.141333333333333,0.178666666666667,0.1427,0.144901610017889,0.1396,750,100,0.5,0.14396285
"37",0.153333333333333,0.154666666666667,0.152,0.14145,0.137572020620641,0.1468,750,100,0.5,0.14396285
"38",0.154666666666667,0.141333333333333,0.168,0.14675,0.165134135937056,0.1193,750,100,0.5,0.14396285
"39",0.185333333333333,0.178666666666667,0.192,0.1442,0.150147492625369,0.1357,750,100,0.5,0.14396285
"40",0.152,0.154666666666667,0.149333333333333,0.13865,0.148252701255719,0.125,750,100,0.5,0.14396285
"41",0.161333333333333,0.157333333333333,0.165333333333333,0.1459,0.152092749066614,0.137,750,100,0.5,0.14396285
"42",0.166666666666667,0.154666666666667,0.178666666666667,0.14405,0.145715138847417,0.1417,750,100,0.5,0.14396285
"43",0.18,0.173333333333333,0.186666666666667,0.1489,0.146139891150978,0.1528,750,100,0.5,0.14396285
"44",0.133333333333333,0.130666666666667,0.136,0.1447,0.148148148148148,0.1398,750,100,0.5,0.14396285
"45",0.173333333333333,0.178666666666667,0.168,0.15485,0.169491525423729,0.1327,750,100,0.5,0.14396285
"46",0.16,0.16,0.16,0.1377,0.131284347649094,0.1464,750,100,0.5,0.14396285
"47",0.165333333333333,0.186666666666667,0.144,0.13935,0.132701904470924,0.1484,750,100,0.5,0.14396285
"48",0.137333333333333,0.138666666666667,0.136,0.13985,0.129055515501081,0.1544,750,100,0.5,0.14396285
"49",0.16,0.168,0.152,0.13935,0.133224855079833,0.1477,750,100,0.5,0.14396285
"50",0.142666666666667,0.141333333333333,0.144,0.1381,0.134665859075308,0.1428,750,100,0.5,0.14396285
"51",0.132,0.136,0.128,0.13395,0.139537173806007,0.1262,750,100,0.5,0.14396285
"52",0.164,0.162666666666667,0.165333333333333,0.144,0.151799687010955,0.1328,750,100,0.5,0.14396285
"53",0.154666666666667,0.138666666666667,0.170666666666667,0.1416,0.140809781519343,0.1427,750,100,0.5,0.14396285
"54",0.165333333333333,0.157333333333333,0.173333333333333,0.14105,0.14058275758486,0.1417,750,100,0.5,0.14396285
"55",0.130666666666667,0.136,0.125333333333333,0.1464,0.15024727992087,0.1409,750,100,0.5,0.14396285
"56",0.157333333333333,0.154666666666667,0.16,0.1437,0.150823206585653,0.1335,750,100,0.5,0.14396285
"57",0.144,0.144,0.144,0.1418,0.139637826961771,0.1448,750,100,0.5,0.14396285
"58",0.146666666666667,0.141333333333333,0.152,0.14705,0.133527151905306,0.1655,750,100,0.5,0.14396285
"59",0.157333333333333,0.162666666666667,0.152,0.14995,0.148296995880639,0.1523,750,100,0.5,0.14396285
"60",0.173333333333333,0.157333333333333,0.189333333333333,0.1396,0.149416342412451,0.1256,750,100,0.5,0.14396285
"61",0.142666666666667,0.149333333333333,0.136,0.1443,0.141936782766257,0.1476,750,100,0.5,0.14396285
"62",0.169333333333333,0.144,0.194666666666667,0.14415,0.144043212963889,0.1443,750,100,0.5,0.14396285
"63",0.146666666666667,0.154666666666667,0.138666666666667,0.13675,0.128236618565142,0.1482,750,100,0.5,0.14396285
"64",0.129333333333333,0.138666666666667,0.12,0.1375,0.145094967691404,0.1268,750,100,0.5,0.14396285
"65",0.134666666666667,0.133333333333333,0.136,0.13645,0.144936028909073,0.1245,750,100,0.5,0.14396285
"66",0.169333333333333,0.178666666666667,0.16,0.14025,0.132945617794103,0.1502,750,100,0.5,0.14396285
"67",0.144,0.128,0.16,0.14135,0.142956694873071,0.1391,750,100,0.5,0.14396285
"68",0.137333333333333,0.138666666666667,0.136,0.14305,0.137430167597765,0.1508,750,100,0.5,0.14396285
"69",0.145333333333333,0.136,0.154666666666667,0.14015,0.146686303387334,0.1309,750,100,0.5,0.14396285
"70",0.136,0.152,0.12,0.14085,0.139516209976915,0.1427,750,100,0.5,0.14396285
"71",0.132,0.157333333333333,0.106666666666667,0.14275,0.14242818536683,0.1432,750,100,0.5,0.14396285
"72",0.141333333333333,0.130666666666667,0.152,0.14535,0.154505601558695,0.1321,750,100,0.5,0.14396285
"73",0.157333333333333,0.168,0.146666666666667,0.14145,0.143907041414242,0.138,750,100,0.5,0.14396285
"74",0.18,0.186666666666667,0.173333333333333,0.1447,0.14420188263569,0.1454,750,100,0.5,0.14396285
