"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.333333333333333,0,0.666666666666667,0.40275,0.325623094853864,0.6239,25,10,0.5,0.40854075
"2",0,0,0,0.382,0.355604503181596,0.4734,25,10,0.5,0.40854075
"3",0.5,0.5,0.333333333333333,0.3943,0.38048394391678,0.4521,25,10,0.5,0.40854075
"4",0.333333333333333,0.333333333333333,0.333333333333333,0.35285,0.32998266897747,0.4201,25,10,0.5,0.40854075
"5",0.833333333333333,0.75,0.666666666666667,0.44535,0.451279308192921,0.3845,25,10,0.5,0.40854075
"6",0.5,0.5,0.666666666666667,0.4507,0.449663059015724,0.461,25,10,0.5,0.40854075
"7",0.666666666666667,0.666666666666667,0.666666666666667,0.49065,0.491813326328693,0.4196,25,10,0.5,0.40854075
"8",0.166666666666667,0.25,0,0.35195,0.379487179487179,0.2377,25,10,0.5,0.40854075
"9",0.166666666666667,0.25,0,0.3938,0.38233990693552,0.4425,25,10,0.5,0.40854075
"10",0.333333333333333,0.333333333333333,0.333333333333333,0.43655,0.4245630721674,0.516,25,10,0.5,0.40854075
"11",0.5,NA,1,0.49625,0.494693646526107,0.6429,25,10,0.5,0.40854075
"12",0.5,0.5,0.666666666666667,0.4616,0.46535546734031,0.4074,25,10,0.5,0.40854075
"13",0.666666666666667,0.666666666666667,0.666666666666667,0.4679,0.458028242677824,0.5855,25,10,0.5,0.40854075
"14",0.166666666666667,0.25,0,0.38165,0.393980112872884,0.3235,25,10,0.5,0.40854075
"15",0.166666666666667,0.25,0,0.35145,0.350688511408182,0.354,25,10,0.5,0.40854075
"16",0.166666666666667,0.25,0,0.4224,0.420508092603975,0.4343,25,10,0.5,0.40854075
"17",0.666666666666667,1,1,0.36295,0.317047123214524,0.4884,25,10,0.5,0.40854075
"18",0.166666666666667,0.25,0,0.32865,0.297194934311753,0.4062,25,10,0.5,0.40854075
"19",0.166666666666667,0.25,0,0.3504,0.354841839705026,0.3351,25,10,0.5,0.40854075
"20",0.333333333333333,0.4,0,0.36325,0.351600651112317,0.4025,25,10,0.5,0.40854075
"21",0.5,0.5,0.666666666666667,0.3914,0.383100107642626,0.4269,25,10,0.5,0.40854075
"22",0.333333333333333,0.4,0,0.3526,0.372491349480969,0.2746,25,10,0.5,0.40854075
"23",0.5,0.5,0.666666666666667,0.43565,0.383991346673878,0.6583,25,10,0.5,0.40854075
"24",0.333333333333333,0,0.666666666666667,0.4891,0.482979387882573,0.6689,25,10,0.5,0.40854075
"25",0.333333333333333,0,0.666666666666667,0.4583,0.4543063773833,0.502,25,10,0.5,0.40854075
