"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.234375,0.257142857142857,0.1875,0.1695,0.172253074176914,0.1653,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"2",0.109375,0.142857142857143,0.0625,0.1835,0.187685020722321,0.1768,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"3",0.234375,0.225806451612903,0.25,0.19875,0.205090553108174,0.188,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"4",0.1875,0.236842105263158,0.09375,0.1941,0.206486279025139,0.173,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"5",0.140625,0.103448275862069,0.1875,0.1974,0.182942162615256,0.2202,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"6",0.234375,0.302325581395349,0.0625,0.1654,0.177462887989204,0.1467,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"7",0.234375,0.27027027027027,0.15625,0.17095,0.171180173878285,0.1706,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"8",0.296875,0.303030303030303,0.28125,0.17955,0.167341430499325,0.1979,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"9",0.234375,0.16,0.34375,0.1706,0.129554655870445,0.226,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"10",0.1875,0.115384615384615,0.28125,0.1642,0.134761801174679,0.2045,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"11",0.21875,0.21875,0.21875,0.18005,0.200897447882584,0.1452,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"12",0.15625,0.107142857142857,0.21875,0.2046,0.226987060998152,0.1636,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"13",0.21875,0.235294117647059,0.1875,0.17555,0.166031909418425,0.1898,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"14",0.21875,0.2,0.25,0.19725,0.174986580783682,0.2315,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"15",0.171875,0.181818181818182,0.15625,0.1758,0.195128832048147,0.1441,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"16",0.1875,0.1875,0.1875,0.1638,0.168245510163805,0.1571,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"17",0.171875,0.2,0.125,0.19315,0.208067738559604,0.1676,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"18",0.25,0.277777777777778,0.1875,0.1626,0.153522283836517,0.1757,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"19",0.15625,0.176470588235294,0.125,0.18385,0.193088049703912,0.1688,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"20",0.1875,0.205882352941176,0.15625,0.1651,0.15552355482411,0.179,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"21",0.25,0.25,0.25,0.18425,0.212719497770903,0.1347,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"22",0.15625,0.15625,0.15625,0.1597,0.169611650485437,0.1447,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"23",0.09375,0.09375,0.09375,0.1813,0.188343438294543,0.17,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"24",0.109375,0.121212121212121,0.09375,0.1692,0.175559042761867,0.1594,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"25",0.140625,0.103448275862069,0.1875,0.17675,0.182870597468851,0.1671,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"26",0.1875,0.205882352941176,0.15625,0.17135,0.183959996153476,0.1514,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"27",0.140625,0.151515151515152,0.125,0.185,0.186754176610979,0.1822,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"28",0.203125,0.212121212121212,0.1875,0.1704,0.168276972624799,0.1736,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"29",0.1875,0.166666666666667,0.21875,0.16405,0.147370630838669,0.1877,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"30",0.171875,0.137931034482759,0.21875,0.17425,0.178208041094537,0.1681,250,100,0.5,0.1743288,0.17469220780807,0.1728941
"31",0.3125,0.357142857142857,0.15625,0.247,0.26530612244898,0.208,250,100,0.5,0.1743288,0.17469220780807,0.1728941
