"","err.hat","errxy","n","p","prop","err"
"1",0.25,0.24585,75,100,0.5,0.24694665
"2",0.35,0.21705,75,100,0.5,0.24694665
"3",0.1,0.2298,75,100,0.5,0.24694665
"4",0.2,0.2505,75,100,0.5,0.24694665
"5",0.25,0.27675,75,100,0.5,0.24694665
"6",0.15,0.2518,75,100,0.5,0.24694665
"7",0.15,0.22115,75,100,0.5,0.24694665
"8",0.35,0.22205,75,100,0.5,0.24694665
"9",0.2,0.2657,75,100,0.5,0.24694665
"10",0.25,0.2554,75,100,0.5,0.24694665
"11",0.15,0.2232,75,100,0.5,0.24694665
"12",0.25,0.2313,75,100,0.5,0.24694665
"13",0.15,0.23855,75,100,0.5,0.24694665
"14",0.45,0.3187,75,100,0.5,0.24694665
"15",0.2,0.2172,75,100,0.5,0.24694665
"16",0.25,0.252,75,100,0.5,0.24694665
"17",0.2,0.23735,75,100,0.5,0.24694665
"18",0.4,0.27,75,100,0.5,0.24694665
"19",0.25,0.22025,75,100,0.5,0.24694665
"20",0.15,0.25455,75,100,0.5,0.24694665
"21",0.2,0.25855,75,100,0.5,0.24694665
"22",0.4,0.2383,75,100,0.5,0.24694665
"23",0.2,0.2266,75,100,0.5,0.24694665
"24",0.2,0.2506,75,100,0.5,0.24694665
"25",0.3,0.2407,75,100,0.5,0.24694665
"26",0.35,0.26545,75,100,0.5,0.24694665
"27",0.3,0.2589,75,100,0.5,0.24694665
"28",0.15,0.27105,75,100,0.5,0.24694665
"29",0.2,0.2215,75,100,0.5,0.24694665
"30",0.35,0.2468,75,100,0.5,0.24694665
"31",0.1,0.21715,75,100,0.5,0.24694665
"32",0.2,0.27515,75,100,0.5,0.24694665
"33",0.35,0.2792,75,100,0.5,0.24694665
"34",0.15,0.2232,75,100,0.5,0.24694665
"35",0.1,0.25915,75,100,0.5,0.24694665
"36",0.3,0.24545,75,100,0.5,0.24694665
"37",0.05,0.2409,75,100,0.5,0.24694665
"38",0.2,0.23245,75,100,0.5,0.24694665
"39",0.1,0.19565,75,100,0.5,0.24694665
"40",0.15,0.2486,75,100,0.5,0.24694665
"41",0.4,0.2436,75,100,0.5,0.24694665
"42",0.35,0.2208,75,100,0.5,0.24694665
"43",0.4,0.25155,75,100,0.5,0.24694665
"44",0.1,0.2278,75,100,0.5,0.24694665
"45",0.3,0.2298,75,100,0.5,0.24694665
"46",0.3,0.24555,75,100,0.5,0.24694665
"47",0.2,0.2057,75,100,0.5,0.24694665
"48",0.25,0.2405,75,100,0.5,0.24694665
"49",0.15,0.2514,75,100,0.5,0.24694665
"50",0.3,0.2191,75,100,0.5,0.24694665
"51",0.1,0.20925,75,100,0.5,0.24694665
"52",0.25,0.2493,75,100,0.5,0.24694665
"53",0.2,0.25615,75,100,0.5,0.24694665
"54",0.2,0.2484,75,100,0.5,0.24694665
"55",0.25,0.2361,75,100,0.5,0.24694665
"56",0.2,0.25445,75,100,0.5,0.24694665
"57",0.4,0.23585,75,100,0.5,0.24694665
"58",0.25,0.2644,75,100,0.5,0.24694665
"59",0.25,0.2243,75,100,0.5,0.24694665
"60",0.25,0.24995,75,100,0.5,0.24694665
"61",0.3,0.24035,75,100,0.5,0.24694665
"62",0.4,0.2404,75,100,0.5,0.24694665
"63",0.15,0.2625,75,100,0.5,0.24694665
"64",0.15,0.252,75,100,0.5,0.24694665
"65",0.25,0.26865,75,100,0.5,0.24694665
