"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"647",0.285714285714286,0.2,0.428571428571429,0.1925,0.145410516605166,0.2589,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"648",0.142857142857143,0,0.285714285714286,0.1253,0.13408203125,0.1133,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"649",0.357142857142857,0.333333333333333,0.428571428571429,0.21995,0.179833085629359,0.2826,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"650",0.214285714285714,0.25,0.142857142857143,0.15635,0.168898737836015,0.1374,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"651",0.285714285714286,0.2,0.428571428571429,0.28505,0.228974908586559,0.3885,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"652",0.0714285714285714,0,0.142857142857143,0.18425,0.16569613552144,0.212,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"653",0.285714285714286,0.285714285714286,0.285714285714286,0.2394,0.250860420650096,0.2164,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"654",0.357142857142857,0.375,0.285714285714286,0.21855,0.218409204602301,0.2188,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"655",0.0714285714285714,0,0.142857142857143,0.2171,0.196133190118153,0.2516,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"656",0.0714285714285714,0,0.142857142857143,0.12875,0.154490460679386,0.0915,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"657",0.214285714285714,0.166666666666667,0.285714285714286,0.29475,0.267052547951424,0.3542,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"658",0.285714285714286,0.333333333333333,0.142857142857143,0.141,0.120988175675676,0.1674,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"659",0.142857142857143,0,0.285714285714286,0.17925,0.115361554143183,0.2623,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"660",0.0714285714285714,0.125,0,0.1541,0.150464834276475,0.1593,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"661",0.0714285714285714,0,0.142857142857143,0.11525,0.0957234422612168,0.1394,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"662",0.285714285714286,0.285714285714286,0.285714285714286,0.1659,0.175126409957215,0.1517,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"663",0.142857142857143,0.142857142857143,0.142857142857143,0.3038,0.30593471810089,0.2983,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"664",0.0714285714285714,0,0.142857142857143,0.13985,0.100055524708495,0.1896,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"665",0.0714285714285714,0,0.142857142857143,0.18965,0.192874814448293,0.1844,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"666",0.142857142857143,0.142857142857143,0.142857142857143,0.1858,0.238515312916112,0.085,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"667",0,0,0,0.17955,0.196169526879681,0.1522,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"668",0.285714285714286,0.363636363636364,0,0.2444,0.263026145002781,0.2051,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"669",0.142857142857143,0.222222222222222,0,0.17865,0.19074198825907,0.1591,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"670",0.214285714285714,0.166666666666667,0.285714285714286,0.23925,0.225266041513012,0.2647,50,1000,0.5,0.2060232,0.200153242486883,0.211087
"671",0.214285714285714,0.166666666666667,0.285714285714286,0.15785,0.203020571130978,0.0818,50,1000,0.5,0.2060232,0.200153242486883,0.211087
