"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"92",0.3,0.333333333333333,0.2,0.3168,0.293693693693694,0.3728,75,100,0.5,0.3271629
"93",0.3,0.25,0.4,0.33775,0.335061502490597,0.3459,75,100,0.5,0.3271629
"94",0.35,0.2,0.6,0.36405,0.277313677313677,0.5588,75,100,0.5,0.3271629
"95",0.2,0.2,0.2,0.3186,0.322816956436804,0.3067,75,100,0.5,0.3271629
"96",0.25,0.272727272727273,0.2,0.3483,0.334569247546347,0.3898,75,100,0.5,0.3271629
"97",0.3,0.3,0.3,0.3099,0.275719679093912,0.3861,75,100,0.5,0.3271629
"98",0.2,0.2,0.2,0.3463,0.334873227331328,0.3809,75,100,0.5,0.3271629
"99",0.5,0.5,0.5,0.32395,0.30882832012162,0.3635,75,100,0.5,0.3271629
"100",0.2,0.25,0.1,0.29005,0.289734601902854,0.2908,75,100,0.5,0.3271629
"101",0.35,0.333333333333333,0.4,0.33325,0.355239170066846,0.2573,75,100,0.5,0.3271629
"102",0.25,0.222222222222222,0.3,0.3129,0.299291997425445,0.3468,75,100,0.5,0.3271629
"103",0.4,0.4375,0.1,0.32805,0.370840531811012,0.1624,75,100,0.5,0.3271629
"104",0.2,0.2,0.2,0.28465,0.303494844420111,0.2367,75,100,0.5,0.3271629
"105",0.3,0.166666666666667,0.5,0.28465,0.267164017731647,0.3222,75,100,0.5,0.3271629
"106",0.35,0.363636363636364,0.3,0.3295,0.339272247360483,0.2991,75,100,0.5,0.3271629
"107",0.25,0,0.5,0.3695,0.3221586263287,0.5026,75,100,0.5,0.3271629
"108",0.45,0.333333333333333,0.8,0.3168,0.233100233100233,0.4736,75,100,0.5,0.3271629
"109",0.55,0.545454545454545,0.5,0.3364,0.344870092926228,0.3091,75,100,0.5,0.3271629
"110",0.2,0.125,0.3,0.3133,0.30285110876452,0.3398,75,100,0.5,0.3271629
"111",0.3,0.166666666666667,0.5,0.31775,0.268277177368086,0.4245,75,100,0.5,0.3271629
"112",0.4,0.333333333333333,0.6,0.37195,0.290322580645161,0.5666,75,100,0.5,0.3271629
"113",0.3,0.333333333333333,0.2,0.3456,0.359201167244209,0.2973,75,100,0.5,0.3271629
"114",0.4,0.333333333333333,0.6,0.3019,0.27140549273021,0.3686,75,100,0.5,0.3271629
"115",0.45,0.444444444444444,0.5,0.34605,0.318004492256768,0.4231,75,100,0.5,0.3271629
"116",0.25,0.142857142857143,0.4,0.30325,0.263606872521927,0.3871,75,100,0.5,0.3271629
"117",0.25,0.272727272727273,0.2,0.3031,0.288461538461538,0.3377,75,100,0.5,0.3271629
"118",0.5,0.5,0.7,0.3408,0.289417989417989,0.4628,75,100,0.5,0.3271629
"119",0.35,0.285714285714286,0.5,0.3155,0.269662921348315,0.415,75,100,0.5,0.3271629
"120",0.45,0.428571428571429,0.6,0.33535,0.315683421023172,0.3887,75,100,0.5,0.3271629
"121",0.1,0.166666666666667,0,0.33,0.340075258701787,0.2985,75,100,0.5,0.3271629
"122",0.15,0,0.3,0.3315,0.323189926547744,0.355,75,100,0.5,0.3271629
"123",0.35,0.363636363636364,0.3,0.3329,0.312584118438762,0.3871,75,100,0.5,0.3271629
"124",0.4,0.4,0.4,0.32555,0.265555704878377,0.4535,75,100,0.5,0.3271629
"125",0.4,0.333333333333333,0.6,0.36485,0.325815182368862,0.4769,75,100,0.5,0.3271629
"126",0.4,0.375,0.5,0.28105,0.307617959757491,0.212,75,100,0.5,0.3271629
"127",0.35,0.285714285714286,0.5,0.32775,0.279364672729602,0.4374,75,100,0.5,0.3271629
"128",0.4,0.416666666666667,0.3,0.3171,0.328905519176801,0.2826,75,100,0.5,0.3271629
"129",0.4,0.4,0.4,0.30895,0.280578844607787,0.3736,75,100,0.5,0.3271629
"130",0.25,0.142857142857143,0.4,0.34445,0.297170426391968,0.461,75,100,0.5,0.3271629
"131",0.2,0.125,0.3,0.3375,0.296773386693347,0.4377,75,100,0.5,0.3271629
"132",0.35,0.384615384615385,0.2,0.35125,0.38417815152223,0.2091,75,100,0.5,0.3271629
"133",0.35,0.285714285714286,0.5,0.3157,0.260959792477302,0.4302,75,100,0.5,0.3271629
"134",0.25,0.222222222222222,0.3,0.3634,0.343992690726359,0.4256,75,100,0.5,0.3271629
"135",0.3,0.3,0.3,0.32895,0.288592263008281,0.4244,75,100,0.5,0.3271629
"136",0.2,0.2,0.2,0.29885,0.315577152287522,0.2535,75,100,0.5,0.3271629
"137",0.35,0.285714285714286,0.5,0.363,0.302991084268047,0.5153,75,100,0.5,0.3271629
"138",0.55,0.6,0.8,0.32445,0.2688002107204,0.4448,75,100,0.5,0.3271629
"139",0.15,0,0.3,0.3384,0.343380500096918,0.3225,75,100,0.5,0.3271629
"140",0.25,0.272727272727273,0.2,0.3264,0.32818685669042,0.3212,75,100,0.5,0.3271629
"141",0.25,0.333333333333333,0,0.32925,0.341029699283121,0.2922,75,100,0.5,0.3271629
"142",0.25,0.272727272727273,0.2,0.3072,0.326587515740241,0.2513,75,100,0.5,0.3271629
"143",0.35,0.333333333333333,0.4,0.31995,0.321644378405151,0.3152,75,100,0.5,0.3271629
"144",0.3,0.333333333333333,0.2,0.3297,0.350718793828892,0.2593,75,100,0.5,0.3271629
"145",0.4,0.428571428571429,0.2,0.3144,0.307028488251196,0.3335,75,100,0.5,0.3271629
"146",0.3,0.3,0.3,0.3468,0.370169491525424,0.2568,75,100,0.5,0.3271629
"147",0.4,0.25,0.7,0.34615,0.323667621776504,0.4099,75,100,0.5,0.3271629
"148",0.2,0.2,0.2,0.33825,0.333470606403789,0.3526,75,100,0.5,0.3271629
"149",0.35,0.2,0.6,0.3001,0.268794818413139,0.3678,75,100,0.5,0.3271629
"150",0.2,0.125,0.3,0.31775,0.293015332197615,0.3775,75,100,0.5,0.3271629
"151",0.3,0.3,0.3,0.3146,0.286257781876873,0.3809,75,100,0.5,0.3271629
"152",0.45,0.461538461538462,0.3,0.3311,0.342678837555887,0.2943,75,100,0.5,0.3271629
"153",0.1,0.1,0.1,0.3285,0.305202180826897,0.3883,75,100,0.5,0.3271629
"154",0.5,0.5,0.5,0.3421,0.306542514089684,0.434,75,100,0.5,0.3271629
"155",0.4,0.4,0.4,0.31085,0.282511210762332,0.376,75,100,0.5,0.3271629
"156",0.25,0.272727272727273,0.2,0.31525,0.285448844501219,0.3847,75,100,0.5,0.3271629
"157",0.45,0.444444444444444,0.5,0.33175,0.284101116386501,0.4421,75,100,0.5,0.3271629
"158",0.2,0.125,0.3,0.3448,0.274353009595813,0.5009,75,100,0.5,0.3271629
"159",0.3,0.3,0.3,0.3262,0.312553925798102,0.3626,75,100,0.5,0.3271629
"160",0.3,0.25,0.4,0.31235,0.2672702468064,0.4092,75,100,0.5,0.3271629
"161",0.35,0.285714285714286,0.5,0.30945,0.279328314997105,0.3777,75,100,0.5,0.3271629
"162",0.15,0.181818181818182,0.1,0.3164,0.317965496728138,0.3121,75,100,0.5,0.3271629
"163",0.2,0.2,0.2,0.28735,0.254757236766232,0.3538,75,100,0.5,0.3271629
"164",0.3,0.333333333333333,0.2,0.2829,0.305291479820628,0.2254,75,100,0.5,0.3271629
"165",0.45,0.444444444444444,0.5,0.32175,0.313565526618555,0.3437,75,100,0.5,0.3271629
"166",0.2,0.125,0.3,0.31465,0.275849558592333,0.4012,75,100,0.5,0.3271629
"167",0.3,0.3,0.3,0.30525,0.274150527658587,0.3741,75,100,0.5,0.3271629
"168",0.25,0.272727272727273,0.2,0.3078,0.310003954132068,0.302,75,100,0.5,0.3271629
"169",0.3,0.357142857142857,0.1,0.33195,0.329753824333907,0.3384,75,100,0.5,0.3271629
"170",0.45,0.428571428571429,0.6,0.33035,0.319693910086088,0.3599,75,100,0.5,0.3271629
"171",0.3,0.3,0.3,0.34965,0.328504619596213,0.4113,75,100,0.5,0.3271629
"172",0.3,0,0.6,0.3605,0.275145067698259,0.5503,75,100,0.5,0.3271629
"173",0.3,0.166666666666667,0.5,0.31305,0.275219430082963,0.3972,75,100,0.5,0.3271629
"174",0.25,0.272727272727273,0.2,0.2888,0.294752186588921,0.2743,75,100,0.5,0.3271629
"175",0.5,0.5,0.7,0.32205,0.251501186985058,0.464,75,100,0.5,0.3271629
"176",0.3,0.25,0.4,0.28105,0.296154920398473,0.244,75,100,0.5,0.3271629
"177",0.3,0.166666666666667,0.5,0.32545,0.230341418198671,0.5018,75,100,0.5,0.3271629
"178",0.3,0.25,0.4,0.3406,0.302722772277228,0.4366,75,100,0.5,0.3271629
"179",0.35,0.363636363636364,0.3,0.3195,0.294653014789534,0.38,75,100,0.5,0.3271629
"180",0.2,0.125,0.3,0.3007,0.261944577161968,0.3821,75,100,0.5,0.3271629
"181",0.3,0,0.6,0.36485,0.328685511471669,0.4704,75,100,0.5,0.3271629
"182",0.4,0.4,0.4,0.31575,0.310967477172463,0.3284,75,100,0.5,0.3271629
"183",0.45,0.454545454545455,0.4,0.35835,0.33238669979884,0.4358,75,100,0.5,0.3271629
"184",0.35,0.2,0.6,0.31025,0.271026909617473,0.3959,75,100,0.5,0.3271629
"185",0.35,0.363636363636364,0.3,0.32325,0.279090113735783,0.4232,75,100,0.5,0.3271629
"186",0.3,0.333333333333333,0.2,0.3121,0.288923837339924,0.367,75,100,0.5,0.3271629
"187",0.3,0.166666666666667,0.5,0.3377,0.289275512853804,0.4526,75,100,0.5,0.3271629
"188",0.4,0.4,0.4,0.32095,0.312728794059199,0.3429,75,100,0.5,0.3271629
"189",0.25,0.222222222222222,0.3,0.30905,0.290831416365429,0.3526,75,100,0.5,0.3271629
"190",0.25,0.222222222222222,0.3,0.31845,0.343180443983761,0.2396,75,100,0.5,0.3271629
"191",0.25,0.142857142857143,0.4,0.3083,0.274151743638077,0.3839,75,100,0.5,0.3271629
"192",0.5,0.5,0.6,0.33825,0.326355340848094,0.3725,75,100,0.5,0.3271629
"193",0.4,0.375,0.5,0.29785,0.297627390129142,0.2984,75,100,0.5,0.3271629
"194",0.35,0.333333333333333,0.4,0.3501,0.32864654778235,0.4127,75,100,0.5,0.3271629
"195",0.45,0.444444444444444,0.5,0.3308,0.313533171699361,0.3771,75,100,0.5,0.3271629
"196",0.25,0.222222222222222,0.3,0.3183,0.283999048977651,0.3977,75,100,0.5,0.3271629
"197",0.4,0.375,0.5,0.30225,0.264162194394753,0.383,75,100,0.5,0.3271629
"198",0.3,0.25,0.4,0.33965,0.297153700189753,0.4444,75,100,0.5,0.3271629
"199",0.55,0.571428571428571,0.7,0.33445,0.305212377926815,0.4095,75,100,0.5,0.3271629
"200",0.35,0.4,0.1,0.3027,0.287712502689907,0.338,75,100,0.5,0.3271629
"201",0.15,0.181818181818182,0.1,0.28675,0.272339062666809,0.3184,75,100,0.5,0.3271629
"202",0.2,0.25,0.1,0.30305,0.291034482758621,0.3318,75,100,0.5,0.3271629
"203",0.25,0.142857142857143,0.4,0.29585,0.254951386388189,0.3793,75,100,0.5,0.3271629
"204",0.3,0.3,0.3,0.31695,0.283500887049083,0.3942,75,100,0.5,0.3271629
"205",0.4,0.4,0.4,0.30225,0.267544375220407,0.3769,75,100,0.5,0.3271629
"206",0.3,0.25,0.4,0.33915,0.261950569779488,0.5013,75,100,0.5,0.3271629
"207",0.4,0.333333333333333,0.6,0.3574,0.337437300501596,0.4188,75,100,0.5,0.3271629
"208",0.3,0.166666666666667,0.5,0.30585,0.301502913812494,0.3168,75,100,0.5,0.3271629
"209",0.3,0.166666666666667,0.5,0.31785,0.263779016988717,0.4323,75,100,0.5,0.3271629
"210",0.35,0.333333333333333,0.4,0.35135,0.305304518664047,0.4696,75,100,0.5,0.3271629
"211",0.2,0.2,0.2,0.30245,0.298068077276909,0.3133,75,100,0.5,0.3271629
"212",0.2,0.125,0.3,0.29235,0.304122252617678,0.2623,75,100,0.5,0.3271629
"213",0.35,0.333333333333333,0.4,0.3034,0.262732319575187,0.3891,75,100,0.5,0.3271629
"214",0.5,0.5,0.7,0.38625,0.34133072952992,0.5278,75,100,0.5,0.3271629
"215",0.3,0.3,0.3,0.32145,0.30355374628672,0.367,75,100,0.5,0.3271629
"216",0.3,0.333333333333333,0.2,0.30005,0.294353594569577,0.3139,75,100,0.5,0.3271629
"217",0.35,0.363636363636364,0.3,0.3274,0.323445171849427,0.3386,75,100,0.5,0.3271629
"218",0.15,0.181818181818182,0.1,0.3093,0.28815818706954,0.3592,75,100,0.5,0.3271629
"219",0.3,0.333333333333333,0.2,0.30995,0.330901325740724,0.248,75,100,0.5,0.3271629
"220",0.15,0.181818181818182,0.1,0.33865,0.326970509383378,0.3724,75,100,0.5,0.3271629
"221",0.35,0.333333333333333,0.4,0.3229,0.325997248968363,0.314,75,100,0.5,0.3271629
"222",0.3,0.166666666666667,0.5,0.2857,0.201199107640825,0.4271,75,100,0.5,0.3271629
"223",0.3,0.166666666666667,0.5,0.37335,0.311336213317444,0.5377,75,100,0.5,0.3271629
"224",0.3,0.3,0.3,0.33595,0.329805996472663,0.354,75,100,0.5,0.3271629
"225",0.35,0.333333333333333,0.4,0.31575,0.271826625386997,0.412,75,100,0.5,0.3271629
"226",0.2,0.125,0.3,0.3239,0.326809598741149,0.3155,75,100,0.5,0.3271629
"227",0.35,0.285714285714286,0.5,0.30875,0.26932818719093,0.3942,75,100,0.5,0.3271629
"228",0.4,0.428571428571429,0.2,0.3321,0.329473898029657,0.3398,75,100,0.5,0.3271629
"229",0.35,0.285714285714286,0.5,0.3437,0.325402144772118,0.3961,75,100,0.5,0.3271629
"230",0.45,0.454545454545455,0.4,0.3394,0.334125180747779,0.3553,75,100,0.5,0.3271629
"231",0.3,0.333333333333333,0.2,0.36345,0.375194223562746,0.3164,75,100,0.5,0.3271629
"232",0.6,0.75,0.9,0.32075,0.241080456449516,0.4746,75,100,0.5,0.3271629
"233",0.45,0.466666666666667,0.2,0.32705,0.348780274547521,0.2552,75,100,0.5,0.3271629
"234",0.35,0.2,0.6,0.37555,0.329403701165182,0.5108,75,100,0.5,0.3271629
"235",0.45,0.444444444444444,0.5,0.3399,0.319259426507112,0.397,75,100,0.5,0.3271629
"236",0.25,0.272727272727273,0.2,0.31155,0.301485304961551,0.3369,75,100,0.5,0.3271629
"237",0.35,0.333333333333333,0.4,0.31745,0.304738474703177,0.35,75,100,0.5,0.3271629
"238",0.35,0.285714285714286,0.5,0.3449,0.32728285077951,0.3959,75,100,0.5,0.3271629
"239",0.3,0.25,0.4,0.3279,0.29550855513308,0.4071,75,100,0.5,0.3271629
"240",0.25,0.272727272727273,0.2,0.321,0.277030393622322,0.4196,75,100,0.5,0.3271629
"241",0.35,0.4,0.1,0.32555,0.338397406206577,0.2858,75,100,0.5,0.3271629
"242",0.4,0.333333333333333,0.6,0.33725,0.310115505775289,0.4087,75,100,0.5,0.3271629
"243",0.35,0.333333333333333,0.4,0.31255,0.340073372579131,0.2265,75,100,0.5,0.3271629
"244",0.2,0,0.4,0.3366,0.272486772486772,0.4775,75,100,0.5,0.3271629
"245",0.3,0.3,0.3,0.34065,0.320894683601214,0.3958,75,100,0.5,0.3271629
"246",0.35,0.333333333333333,0.4,0.3183,0.320205818325747,0.313,75,100,0.5,0.3271629
"247",0.3,0.25,0.4,0.29055,0.287726765987636,0.2972,75,100,0.5,0.3271629
"248",0.4,0.416666666666667,0.3,0.33275,0.33709944482322,0.3194,75,100,0.5,0.3271629
"249",0.3,0.25,0.4,0.3293,0.263638881196344,0.4682,75,100,0.5,0.3271629
"250",0.4,0.375,0.5,0.34855,0.330801027818121,0.401,75,100,0.5,0.3271629
"251",0.3,0.25,0.4,0.3155,0.274449877750611,0.4065,75,100,0.5,0.3271629
"252",0.3,0.25,0.4,0.32565,0.32632732343859,0.3237,75,100,0.5,0.3271629
"253",0.25,0.272727272727273,0.2,0.32065,0.256085951312389,0.453,75,100,0.5,0.3271629
"254",0.25,0.222222222222222,0.3,0.29545,0.279935449166218,0.3307,75,100,0.5,0.3271629
"255",0.2,0.25,0.1,0.2887,0.301297724280609,0.257,75,100,0.5,0.3271629
"256",0.25,0.272727272727273,0.2,0.327,0.307692307692308,0.3772,75,100,0.5,0.3271629
"257",0.25,0.222222222222222,0.3,0.3461,0.318556944116954,0.422,75,100,0.5,0.3271629
"258",0.35,0.2,0.6,0.309,0.266674810652333,0.3997,75,100,0.5,0.3271629
"259",0.5,0.5,0.5,0.37085,0.376446953027839,0.3482,75,100,0.5,0.3271629
"260",0.3,0.3,0.3,0.34375,0.308961975791662,0.4348,75,100,0.5,0.3271629
"261",0.4,0.4,0.4,0.33875,0.335173259736277,0.3496,75,100,0.5,0.3271629
"262",0.3,0.166666666666667,0.5,0.3276,0.32728912041675,0.3285,75,100,0.5,0.3271629
"263",0.35,0.285714285714286,0.5,0.3184,0.303292894280763,0.3568,75,100,0.5,0.3271629
"264",0.2,0.2,0.2,0.31005,0.256879559708179,0.4194,75,100,0.5,0.3271629
"265",0.3,0.25,0.4,0.34485,0.35568784299135,0.3073,75,100,0.5,0.3271629
"266",0.35,0.333333333333333,0.4,0.33375,0.314763231197772,0.385,75,100,0.5,0.3271629
"267",0.45,0.444444444444444,0.5,0.3312,0.292832596956308,0.4238,75,100,0.5,0.3271629
"268",0.3,0.3,0.3,0.3518,0.355780459322694,0.338,75,100,0.5,0.3271629
"269",0.35,0.363636363636364,0.3,0.3324,0.360542519554002,0.2315,75,100,0.5,0.3271629
"270",0.3,0,0.6,0.37495,0.276975209559479,0.5946,75,100,0.5,0.3271629
"271",0.2,0.2,0.2,0.3035,0.262853005068791,0.3892,75,100,0.5,0.3271629
"272",0.45,0.444444444444444,0.5,0.3344,0.304855055385341,0.4101,75,100,0.5,0.3271629
"273",0.15,0.111111111111111,0.2,0.32585,0.241117883157425,0.4895,75,100,0.5,0.3271629
"274",0.25,0.142857142857143,0.4,0.3301,0.328453150242326,0.3349,75,100,0.5,0.3271629
"275",0.2,0.125,0.3,0.3095,0.31504854368932,0.2945,75,100,0.5,0.3271629
"276",0.25,0.222222222222222,0.3,0.36165,0.296753342147789,0.5213,75,100,0.5,0.3271629
"277",0.55,0.555555555555556,0.6,0.36855,0.376002263937364,0.3385,75,100,0.5,0.3271629
"278",0.2,0.2,0.2,0.3226,0.248011363636364,0.4706,75,100,0.5,0.3271629
"279",0.2,0,0.4,0.30375,0.287124416964964,0.3428,75,100,0.5,0.3271629
"280",0.35,0.333333333333333,0.4,0.3169,0.298303591099361,0.363,75,100,0.5,0.3271629
"281",0.15,0.111111111111111,0.2,0.33635,0.327391625355975,0.3623,75,100,0.5,0.3271629
"282",0.35,0.285714285714286,0.5,0.3144,0.241432153803288,0.4555,75,100,0.5,0.3271629
"283",0.4,0.333333333333333,0.6,0.3032,0.219338277239019,0.4526,75,100,0.5,0.3271629
