"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.340425531914894,0.340425531914894,0.340425531914894,0.32745,0.317889182058048,0.3537,750,10,0.5,0.3282122
"2",0.313829787234043,0.319587628865979,0.297872340425532,0.33265,0.330359858084136,0.3394,750,10,0.5,0.3282122
"3",0.25531914893617,0.25,0.265957446808511,0.3295,0.327359254759012,0.3357,750,10,0.5,0.3282122
"4",0.297872340425532,0.256410256410256,0.382978723404255,0.3237,0.32516858389528,0.3195,750,10,0.5,0.3282122
"5",0.335106382978723,0.333333333333333,0.340425531914894,0.3237,0.318209940193854,0.3388,750,10,0.5,0.3282122
"6",0.329787234042553,0.326086956521739,0.340425531914894,0.33545,0.334406762604408,0.3386,750,10,0.5,0.3282122
"7",0.372340425531915,0.366666666666667,0.393617021276596,0.3308,0.330528846153846,0.3316,750,10,0.5,0.3282122
"8",0.398936170212766,0.379746835443038,0.478723404255319,0.322,0.30248557478917,0.3714,750,10,0.5,0.3282122
"9",0.351063829787234,0.333333333333333,0.404255319148936,0.33635,0.32221618685497,0.3761,750,10,0.5,0.3282122
"10",0.308510638297872,0.280487804878049,0.372340425531915,0.3252,0.300045756119881,0.3881,750,10,0.5,0.3282122
"11",0.404255319148936,0.392857142857143,0.457446808510638,0.32415,0.316497965146614,0.345,750,10,0.5,0.3282122
"12",0.292553191489362,0.306930693069307,0.25531914893617,0.322,0.322426177174781,0.3208,750,10,0.5,0.3282122
"13",0.313829787234043,0.311827956989247,0.319148936170213,0.3274,0.324878246753247,0.3346,750,10,0.5,0.3282122
"14",0.382978723404255,0.369047619047619,0.436170212765957,0.3412,0.337461617195496,0.3527,750,10,0.5,0.3282122
"15",0.287234042553192,0.267441860465116,0.329787234042553,0.3223,0.296449026345934,0.3858,750,10,0.5,0.3282122
"16",0.329787234042553,0.322222222222222,0.351063829787234,0.3229,0.304222860933009,0.3706,750,10,0.5,0.3282122
"17",0.393617021276596,0.386363636363636,0.425531914893617,0.32195,0.320749018423437,0.3253,750,10,0.5,0.3282122
"18",0.313829787234043,0.323232323232323,0.287234042553192,0.34665,0.346080497842015,0.3485,750,10,0.5,0.3282122
"19",0.265957446808511,0.260869565217391,0.276595744680851,0.3306,0.328681229773463,0.3362,750,10,0.5,0.3282122
"20",0.329787234042553,0.318181818181818,0.361702127659574,0.33555,0.335038619721136,0.3371,750,10,0.5,0.3282122
"21",0.313829787234043,0.307692307692308,0.329787234042553,0.3278,0.319041614123581,0.352,750,10,0.5,0.3282122
"22",0.319148936170213,0.333333333333333,0.276595744680851,0.31895,0.327522149185482,0.2941,750,10,0.5,0.3282122
"23",0.393617021276596,0.4,0.361702127659574,0.33865,0.332014575741801,0.3584,750,10,0.5,0.3282122
"24",0.372340425531915,0.372340425531915,0.372340425531915,0.3339,0.331336311941511,0.3415,750,10,0.5,0.3282122
"25",0.303191489361702,0.271604938271605,0.372340425531915,0.34645,0.339600961036248,0.3678,750,10,0.5,0.3282122
"26",0.287234042553192,0.303921568627451,0.24468085106383,0.32295,0.328256862935299,0.3075,750,10,0.5,0.3282122
"27",0.351063829787234,0.344444444444444,0.372340425531915,0.31765,0.315491247596884,0.3235,750,10,0.5,0.3282122
"28",0.351063829787234,0.344444444444444,0.372340425531915,0.3245,0.316844082654978,0.3454,750,10,0.5,0.3282122
"29",0.335106382978723,0.308641975308642,0.404255319148936,0.327,0.304431381415329,0.3847,750,10,0.5,0.3282122
"30",0.324468085106383,0.314606741573034,0.351063829787234,0.33375,0.309673726388094,0.397,750,10,0.5,0.3282122
"31",0.319148936170213,0.315217391304348,0.329787234042553,0.3301,0.313869412795793,0.3737,750,10,0.5,0.3282122
"32",0.356382978723404,0.351648351648352,0.372340425531915,0.33655,0.315248106702837,0.3942,750,10,0.5,0.3282122
