"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.036,0.048,0.024,0.02375,0.0210198129337222,0.0266,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"2",0.048,0.056,0.04,0.02465,0.0196058615462355,0.0299,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"3",0.028,0.024,0.032,0.0203,0.021353023348633,0.0192,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"4",0.084,0.072,0.096,0.02585,0.0259922023392982,0.0257,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"5",0.044,0.016,0.072,0.0226,0.0299330445057109,0.0148,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"6",0.028,0.032,0.024,0.0232,0.0241516966067864,0.0222,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"7",0.2,0.224,0.176,0.0817,0.0795979899497487,0.0842,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"8",0.056,0.04,0.072,0.0262,0.0260104041616647,0.0264,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"9",0.068,0.056,0.08,0.02335,0.0243488673785051,0.0223,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"10",0.108,0.128,0.088,0.0453,0.0370596619833028,0.0542,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"11",0.06,0.032,0.088,0.02055,0.0241191066997519,0.0168,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"12",0.024,0.016,0.032,0.0233,0.0288594583909864,0.0174,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"13",0.04,0.032,0.048,0.0197,0.0154358353510896,0.0241,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"14",0.048,0.048,0.048,0.02535,0.0308391815755659,0.0195,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"15",0.052,0.072,0.032,0.0269,0.028220981252493,0.0255,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
"16",0.056,0.056,0.056,0.018,0.0186738566007589,0.0173,250,1000,0.5,0.02742505,0.027305290950197,0.0275278
