"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.2,0.179487179487179,0.232,0.1897,0.167345626072041,0.2233,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"2",0.224,0.189189189189189,0.28,0.1922,0.167171280276817,0.2298,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"3",0.168,0.132743362831858,0.216,0.19325,0.173913043478261,0.2229,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"4",0.216,0.18018018018018,0.272,0.18905,0.155609702071104,0.2376,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"5",0.168,0.139130434782609,0.208,0.1949,0.17673235855054,0.223,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"6",0.192,0.146788990825688,0.256,0.2023,0.179271708683473,0.2382,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"7",0.18,0.12962962962963,0.248,0.19545,0.165513454146074,0.2402,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"8",0.2,0.195121951219512,0.208,0.19115,0.180047653579198,0.2085,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"9",0.14,0.131147540983607,0.152,0.18945,0.170643758617033,0.218,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"10",0.2,0.162162162162162,0.256,0.19625,0.171657118149389,0.2337,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"11",0.192,0.153153153153153,0.248,0.1864,0.175899131872675,0.2026,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"12",0.18,0.142857142857143,0.232,0.1892,0.162833586461271,0.2283,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"13",0.204,0.169642857142857,0.256,0.1989,0.165964055913024,0.2482,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"14",0.172,0.105769230769231,0.256,0.1992,0.16225016842578,0.2539,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"15",0.188,0.11,0.288,0.20835,0.168617202590615,0.2683,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"16",0.184,0.173553719008264,0.2,0.17965,0.164870802385187,0.2017,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"17",0.24,0.207207207207207,0.296,0.1933,0.165393846825224,0.235,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"18",0.188,0.169491525423729,0.216,0.1903,0.168770053475936,0.2228,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"19",0.216,0.155339805825243,0.304,0.19005,0.153416079615342,0.2429,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"20",0.184,0.178861788617886,0.192,0.1904,0.172033898305085,0.2184,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"21",0.212,0.178571428571429,0.264,0.19225,0.170326727370112,0.2255,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"22",0.204,0.2109375,0.192,0.1864,0.165671641791045,0.2174,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"23",0.192,0.176470588235294,0.216,0.1873,0.155995599559956,0.2328,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"24",0.244,0.192307692307692,0.328,0.20315,0.180634749865519,0.2384,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"25",0.22,0.181818181818182,0.28,0.1944,0.149942726231386,0.2579,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"26",0.188,0.157894736842105,0.232,0.1892,0.156498673740053,0.2368,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"27",0.196,0.207692307692308,0.176,0.19895,0.186242834809797,0.2192,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"28",0.168,0.119266055045872,0.232,0.19765,0.156303285210867,0.2578,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"29",0.164,0.137931034482759,0.2,0.18915,0.167077219663704,0.2223,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"30",0.228,0.179245283018868,0.304,0.2025,0.170104235972499,0.2516,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"31",0.2,0.179487179487179,0.232,0.18915,0.163764196863169,0.2269,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"32",0.196,0.183333333333333,0.216,0.1958,0.170279644482983,0.2345,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"33",0.252,0.218181818181818,0.312,0.20695,0.175290858725762,0.2557,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"34",0.216,0.168224299065421,0.288,0.20485,0.15921948966632,0.2718,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"35",0.192,0.170940170940171,0.224,0.1977,0.17599142550911,0.2312,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"36",0.192,0.201550387596899,0.176,0.18105,0.148694790175129,0.2271,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"37",0.224,0.194690265486726,0.272,0.19155,0.164837552971857,0.2314,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"38",0.192,0.170940170940171,0.224,0.18535,0.159432839051845,0.2234,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"39",0.192,0.170940170940171,0.224,0.19665,0.166831411312466,0.2414,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"40",0.208,0.221374045801527,0.184,0.20135,0.195037271520474,0.2117,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"41",0.216,0.206611570247934,0.232,0.185,0.155587141919965,0.2277,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"42",0.172,0.184615384615385,0.152,0.19155,0.175554854317871,0.2162,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"43",0.212,0.160377358490566,0.288,0.18815,0.165504665880082,0.222,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"44",0.172,0.174603174603175,0.168,0.1819,0.169952272255655,0.2,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"45",0.16,0.130434782608696,0.2,0.1917,0.168708360197722,0.2264,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"46",0.196,0.183333333333333,0.216,0.18735,0.173608936214636,0.2084,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"47",0.192,0.15929203539823,0.24,0.1809,0.173988557417246,0.1915,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"48",0.188,0.169491525423729,0.216,0.18845,0.157975628499286,0.233,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"49",0.192,0.153153153153153,0.248,0.1987,0.168901098901099,0.2437,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"50",0.216,0.18018018018018,0.272,0.1946,0.166521074470408,0.2367,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"51",0.208,0.208,0.208,0.19595,0.182851778449984,0.2166,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"52",0.208,0.158878504672897,0.28,0.1923,0.165397999130057,0.2325,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"53",0.224,0.189189189189189,0.28,0.18965,0.160634226353198,0.2324,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"54",0.216,0.196581196581197,0.248,0.19225,0.16790762922197,0.2289,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"55",0.172,0.158333333333333,0.192,0.1978,0.191632653061224,0.2078,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"56",0.208,0.165137614678899,0.272,0.19185,0.158937465412286,0.2401,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"57",0.176,0.170731707317073,0.184,0.18945,0.17161890663001,0.2166,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"58",0.156,0.174242424242424,0.128,0.192,0.17640260558941,0.2161,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"59",0.236,0.220338983050847,0.264,0.19575,0.178824026179669,0.2221,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"60",0.22,0.192982456140351,0.264,0.19415,0.151055333713634,0.2559,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"61",0.18,0.12962962962963,0.248,0.18855,0.150644980370163,0.2428,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"62",0.164,0.144067796610169,0.192,0.18485,0.164198188598828,0.2156,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"63",0.192,0.201550387596899,0.176,0.19775,0.177393531860391,0.2293,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"64",0.176,0.121495327102804,0.248,0.198,0.163096831771531,0.2498,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
"65",0.22,0.169811320754717,0.296,0.1923,0.169282029234738,0.2271,1000,100,0.5,0.19249855,0.168430669714011,0.2284808
