"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.367021276595745,0.365591397849462,0.372340425531915,0.32145,0.313017069850246,0.344,750,10,0.5,0.3229517
"2",0.287234042553192,0.307692307692308,0.234042553191489,0.3238,0.324885708606639,0.3207,750,10,0.5,0.3229517
"3",0.24468085106383,0.264705882352941,0.202127659574468,0.3255,0.333587640663742,0.3012,750,10,0.5,0.3229517
"4",0.345744680851064,0.347368421052632,0.340425531914894,0.3357,0.338446411012783,0.3272,750,10,0.5,0.3229517
"5",0.335106382978723,0.325842696629214,0.361702127659574,0.32605,0.31889640812077,0.3458,750,10,0.5,0.3229517
"6",0.276595744680851,0.29,0.24468085106383,0.3185,0.3125,0.3345,750,10,0.5,0.3229517
"7",0.303191489361702,0.305263157894737,0.297872340425532,0.3206,0.313358302122347,0.34,750,10,0.5,0.3229517
"8",0.308510638297872,0.316326530612245,0.287234042553192,0.326,0.324206910486967,0.3311,750,10,0.5,0.3229517
"9",0.319148936170213,0.319148936170213,0.319148936170213,0.32235,0.314309605937075,0.344,750,10,0.5,0.3229517
"10",0.297872340425532,0.297872340425532,0.297872340425532,0.33375,0.331440738112136,0.3406,750,10,0.5,0.3229517
"11",0.340425531914894,0.340425531914894,0.340425531914894,0.32425,0.313922710428798,0.352,750,10,0.5,0.3229517
"12",0.308510638297872,0.290697674418605,0.351063829787234,0.319,0.316243654822335,0.3265,750,10,0.5,0.3229517
"13",0.265957446808511,0.255555555555556,0.287234042553192,0.3231,0.318191161356629,0.3366,750,10,0.5,0.3229517
"14",0.356382978723404,0.344827586206897,0.393617021276596,0.32055,0.306897664909071,0.3559,750,10,0.5,0.3229517
"15",0.308510638297872,0.326923076923077,0.25531914893617,0.32865,0.330865659855888,0.3221,750,10,0.5,0.3229517
"16",0.351063829787234,0.367924528301887,0.287234042553192,0.31915,0.330648937166401,0.2852,750,10,0.5,0.3229517
"17",0.361702127659574,0.372549019607843,0.319148936170213,0.32705,0.333269063915936,0.3084,750,10,0.5,0.3229517
"18",0.26063829787234,0.297297297297297,0.170212765957447,0.3144,0.322324334673559,0.2921,750,10,0.5,0.3229517
"19",0.281914893617021,0.279569892473118,0.287234042553192,0.3133,0.304256657580205,0.3364,750,10,0.5,0.3229517
"20",0.324468085106383,0.326315789473684,0.319148936170213,0.32705,0.32685954550005,0.3276,750,10,0.5,0.3229517
"21",0.281914893617021,0.264367816091954,0.319148936170213,0.324,0.321283509341998,0.3316,750,10,0.5,0.3229517
"22",0.324468085106383,0.318681318681319,0.340425531914894,0.30875,0.304227658921077,0.3203,750,10,0.5,0.3229517
"23",0.292553191489362,0.280898876404494,0.319148936170213,0.33005,0.326563935095418,0.3401,750,10,0.5,0.3229517
"24",0.234042553191489,0.195121951219512,0.297872340425532,0.32215,0.312216239045507,0.3486,750,10,0.5,0.3229517
"25",0.351063829787234,0.320512820512821,0.436170212765957,0.3205,0.303395399780942,0.364,750,10,0.5,0.3229517
"26",0.335106382978723,0.317647058823529,0.382978723404255,0.32425,0.322205361659079,0.33,750,10,0.5,0.3229517
"27",0.351063829787234,0.365384615384615,0.297872340425532,0.3159,0.324933434766071,0.2901,750,10,0.5,0.3229517
"28",0.345744680851064,0.320987654320988,0.414893617021277,0.3273,0.31759611322349,0.3539,750,10,0.5,0.3229517
"29",0.351063829787234,0.362745098039216,0.308510638297872,0.3219,0.327455919395466,0.3058,750,10,0.5,0.3229517
"30",0.324468085106383,0.345794392523364,0.25531914893617,0.331,0.336557059961315,0.314,750,10,0.5,0.3229517
"31",0.319148936170213,0.297619047619048,0.372340425531915,0.32335,0.320750887874176,0.3306,750,10,0.5,0.3229517
"32",0.308510638297872,0.285714285714286,0.361702127659574,0.3179,0.302836725855349,0.3561,750,10,0.5,0.3229517
"33",0.308510638297872,0.3125,0.297872340425532,0.31095,0.30929083022294,0.3153,750,10,0.5,0.3229517
"34",0.351063829787234,0.340909090909091,0.382978723404255,0.32115,0.317332243897457,0.3316,750,10,0.5,0.3229517
"35",0.265957446808511,0.202702702702703,0.372340425531915,0.31245,0.310306463032265,0.3181,750,10,0.5,0.3229517
"36",0.329787234042553,0.346153846153846,0.276595744680851,0.31795,0.330603889457523,0.2806,750,10,0.5,0.3229517
"37",0.308510638297872,0.3,0.329787234042553,0.31215,0.304139297257846,0.3326,750,10,0.5,0.3229517
"38",0.313829787234043,0.294117647058824,0.361702127659574,0.33005,0.31334431630972,0.3748,750,10,0.5,0.3229517
"39",0.297872340425532,0.268292682926829,0.361702127659574,0.3134,0.290195637508433,0.3687,750,10,0.5,0.3229517
"40",0.356382978723404,0.360824742268041,0.340425531914894,0.3259,0.325411151223426,0.3273,750,10,0.5,0.3229517
"41",0.313829787234043,0.311827956989247,0.319148936170213,0.32485,0.31642385494183,0.3478,750,10,0.5,0.3229517
"42",0.265957446808511,0.265957446808511,0.265957446808511,0.31305,0.307208414973703,0.3282,750,10,0.5,0.3229517
"43",0.303191489361702,0.309278350515464,0.287234042553192,0.33295,0.345624249145181,0.2919,750,10,0.5,0.3229517
"44",0.319148936170213,0.333333333333333,0.276595744680851,0.322,0.319399350649351,0.3292,750,10,0.5,0.3229517
"45",0.297872340425532,0.288888888888889,0.319148936170213,0.3295,0.307475158084914,0.3867,750,10,0.5,0.3229517
"46",0.319148936170213,0.336538461538462,0.265957446808511,0.3115,0.320305052430887,0.287,750,10,0.5,0.3229517
"47",0.324468085106383,0.305882352941176,0.372340425531915,0.3261,0.313291818767447,0.3604,750,10,0.5,0.3229517
"48",0.303191489361702,0.292134831460674,0.329787234042553,0.31325,0.302568981921979,0.3403,750,10,0.5,0.3229517
"49",0.340425531914894,0.329545454545455,0.372340425531915,0.33215,0.324663115010968,0.3535,750,10,0.5,0.3229517
"50",0.377659574468085,0.378947368421053,0.372340425531915,0.321,0.31689852700491,0.3322,750,10,0.5,0.3229517
"51",0.313829787234043,0.289156626506024,0.372340425531915,0.3158,0.305285412262156,0.3428,750,10,0.5,0.3229517
"52",0.281914893617021,0.300970873786408,0.234042553191489,0.32065,0.318342955535298,0.327,750,10,0.5,0.3229517
"53",0.340425531914894,0.33695652173913,0.351063829787234,0.3205,0.318723490203999,0.3254,750,10,0.5,0.3229517
"54",0.287234042553192,0.291666666666667,0.276595744680851,0.31515,0.306581563252067,0.3373,750,10,0.5,0.3229517
"55",0.351063829787234,0.320512820512821,0.436170212765957,0.32785,0.314593430263866,0.3636,750,10,0.5,0.3229517
"56",0.329787234042553,0.322222222222222,0.351063829787234,0.33085,0.322972265829409,0.3531,750,10,0.5,0.3229517
"57",0.25,0.235955056179775,0.276595744680851,0.31225,0.304732189287572,0.3315,750,10,0.5,0.3229517
"58",0.297872340425532,0.293478260869565,0.308510638297872,0.3147,0.312828282828283,0.3197,750,10,0.5,0.3229517
"59",0.324468085106383,0.329896907216495,0.308510638297872,0.32545,0.34706036975379,0.2548,750,10,0.5,0.3229517
"60",0.26063829787234,0.293577981651376,0.180851063829787,0.31795,0.329907502569373,0.2828,750,10,0.5,0.3229517
"61",0.276595744680851,0.271739130434783,0.287234042553192,0.316,0.319890368050117,0.3052,750,10,0.5,0.3229517
"62",0.308510638297872,0.32,0.276595744680851,0.3167,0.325262154432793,0.2922,750,10,0.5,0.3229517
"63",0.329787234042553,0.333333333333333,0.319148936170213,0.3221,0.321457246085909,0.3239,750,10,0.5,0.3229517
"64",0.361702127659574,0.361702127659574,0.361702127659574,0.3362,0.331792975970425,0.3493,750,10,0.5,0.3229517
"65",0.335106382978723,0.343434343434343,0.308510638297872,0.32045,0.303749043611324,0.363,750,10,0.5,0.3229517
