"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.18,0.166666666666667,0.2,0.14275,0.153323629306162,0.1275,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"2",0.136,0.117647058823529,0.16,0.1383,0.140671567653487,0.135,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"3",0.136,0.0973451327433628,0.184,0.14635,0.144822737772421,0.1485,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"4",0.168,0.183206106870229,0.144,0.1383,0.145947533281128,0.1275,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"5",0.124,0.138461538461538,0.104,0.14475,0.152635181382615,0.1334,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"6",0.192,0.176470588235294,0.216,0.14525,0.1447882246921,0.1459,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"7",0.152,0.162790697674419,0.136,0.1304,0.137291462217861,0.1209,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"8",0.136,0.136,0.136,0.1427,0.14860346184107,0.1343,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"9",0.136,0.0973451327433628,0.184,0.1373,0.136281588447653,0.1387,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"10",0.136,0.152671755725191,0.112,0.14655,0.144022560177259,0.1501,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"11",0.136,0.12396694214876,0.152,0.14185,0.145781821778261,0.1363,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"12",0.128,0.115702479338843,0.144,0.14825,0.146446879083325,0.1508,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"13",0.12,0.125984251968504,0.112,0.14405,0.142512805061766,0.1462,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"14",0.168,0.16260162601626,0.176,0.14115,0.142258997108962,0.1396,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"15",0.132,0.122950819672131,0.144,0.1332,0.135170081559578,0.1305,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"16",0.132,0.156716417910448,0.096,0.1453,0.158153430994603,0.1265,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"17",0.108,0.0916666666666667,0.128,0.14165,0.148020823101856,0.1326,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"18",0.164,0.181818181818182,0.136,0.1518,0.156742902208202,0.1446,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"19",0.128,0.102564102564103,0.16,0.1387,0.132077393075356,0.1477,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"20",0.16,0.170542635658915,0.144,0.14115,0.137415378397494,0.1463,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"21",0.14,0.131147540983607,0.152,0.1461,0.145390781563126,0.1471,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"22",0.14,0.11864406779661,0.168,0.15355,0.145430355132535,0.165,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"23",0.196,0.188524590163934,0.208,0.14365,0.148188370026656,0.1372,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"24",0.132,0.134920634920635,0.128,0.1378,0.143924498623673,0.1292,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"25",0.136,0.147286821705426,0.12,0.1423,0.137882162381049,0.1484,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"26",0.152,0.134453781512605,0.176,0.142,0.145895153313551,0.1365,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"27",0.116,0.136363636363636,0.088,0.14065,0.150675609993195,0.1263,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"28",0.196,0.177966101694915,0.224,0.145,0.14816650148662,0.1405,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"29",0.14,0.1484375,0.128,0.14135,0.151491594597221,0.1268,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"30",0.128,0.133858267716535,0.12,0.14475,0.137314956610516,0.155,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"31",0.124,0.120967741935484,0.128,0.14365,0.143114672008012,0.1444,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"32",0.164,0.125,0.216,0.1447,0.133635801196123,0.1598,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"33",0.144,0.155038759689922,0.128,0.1408,0.14589905362776,0.1336,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"34",0.192,0.196850393700787,0.184,0.14205,0.134856676527594,0.1519,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"35",0.144,0.144,0.144,0.15295,0.157572767636902,0.1462,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"36",0.14,0.142857142857143,0.136,0.13935,0.135080441161591,0.1452,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"37",0.12,0.137404580152672,0.096,0.1404,0.145434825478209,0.1333,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"38",0.156,0.147540983606557,0.168,0.15115,0.13763373844396,0.1698,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"39",0.12,0.131782945736434,0.104,0.1398,0.142019479228782,0.1367,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"40",0.18,0.155172413793103,0.216,0.13825,0.123451649838659,0.1579,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"41",0.12,0.113821138211382,0.128,0.14305,0.150494467835112,0.1324,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"42",0.124,0.101694915254237,0.152,0.14885,0.144980285107674,0.1543,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"43",0.12,0.131782945736434,0.104,0.14195,0.140475951400743,0.144,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"44",0.148,0.15625,0.136,0.1428,0.148701809598741,0.1344,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"45",0.12,0.12,0.12,0.1352,0.139097744360902,0.1298,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"46",0.132,0.110169491525424,0.16,0.14135,0.140811216825238,0.1421,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"47",0.14,0.11864406779661,0.168,0.1408,0.142373556352051,0.1386,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"48",0.14,0.153846153846154,0.12,0.13795,0.143054323178547,0.1308,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"49",0.152,0.15748031496063,0.144,0.1412,0.138743455497382,0.1446,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"50",0.124,0.126984126984127,0.12,0.14605,0.140769308839947,0.1534,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"51",0.152,0.140495867768595,0.168,0.1525,0.151873372069726,0.1534,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"52",0.152,0.128205128205128,0.184,0.1379,0.129527317372621,0.1492,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"53",0.112,0.0782608695652174,0.152,0.13685,0.133736762481089,0.1411,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"54",0.136,0.152671755725191,0.112,0.14835,0.147044063033223,0.1502,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"55",0.12,0.100840336134454,0.144,0.14325,0.14349955031478,0.1429,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"56",0.172,0.140350877192982,0.216,0.141,0.134046890927625,0.1505,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"57",0.164,0.137931034482759,0.2,0.142,0.142785871083616,0.1409,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"58",0.18,0.161016949152542,0.208,0.1414,0.137411526794742,0.1469,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"59",0.152,0.152,0.152,0.1398,0.135793731041456,0.1453,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"60",0.12,0.12,0.12,0.1405,0.148376369327074,0.1293,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"61",0.144,0.149606299212598,0.136,0.1449,0.142324738114424,0.1485,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"62",0.156,0.174242424242424,0.128,0.15075,0.146615400182131,0.1566,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"63",0.164,0.15,0.184,0.1482,0.147636217948718,0.149,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
"64",0.156,0.12280701754386,0.2,0.13635,0.128207749718843,0.1473,1000,100,0.5,0.1435701,0.14338344236491,0.1436324
