"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.02,0.00819672131147541,0.032,0.026,0.0271348762968875,0.0248,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"2",0.008,0,0.016,0.0121,0.0126847782660807,0.0115,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"3",0.016,0.0236220472440945,0.008,0.0117,0.0130634224172318,0.0103,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"4",0.012,0.0234375,0,0.0151,0.0157779109247054,0.0144,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"5",0.012,0.0234375,0,0.01235,0.0157879058683348,0.0088,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"6",0.016,0.0310077519379845,0,0.01235,0.0109317019356133,0.0138,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"7",0.024,0.031496062992126,0.016,0.0375,0.0424416303917689,0.0321,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"8",0.004,0.00793650793650794,0,0.01265,0.0113305926000201,0.014,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"9",0.012,0,0.024,0.01415,0.0110697393579551,0.0173,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"10",0.016,0.016,0.016,0.01095,0.011779974044125,0.0101,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"11",0.02,0.0161290322580645,0.024,0.0131,0.0133919648211073,0.0128,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"12",0,0,0,0.01195,0.013264186695921,0.0106,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"13",0.024,0.024,0.024,0.01195,0.0146195922426653,0.0092,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"14",0.02,0.0238095238095238,0.016,0.0197,0.0186410102224895,0.0208,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"15",0.016,0.00813008130081301,0.024,0.0118,0.0111155617865011,0.0125,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"16",0.012,0.0158730158730159,0.008,0.01325,0.0134932533733133,0.013,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"17",0.02,0.0238095238095238,0.016,0.01315,0.0108509996985833,0.0155,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"18",0.02,0.0238095238095238,0.016,0.02015,0.0199099549774887,0.0204,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"19",0.004,0,0.008,0.0119,0.0088549003823707,0.015,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"20",0.008,0.008,0.008,0.0139,0.0147734078658415,0.013,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"21",0.004,0.00793650793650794,0,0.0136,0.0136972605478904,0.0135,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"22",0.012,0.0158730158730159,0.008,0.01915,0.0172673426362815,0.0211,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"23",0.032,0.0393700787401575,0.024,0.03675,0.0397416790859414,0.0335,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"24",0.028,0.0241935483870968,0.032,0.0191,0.0193883669798121,0.0188,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"25",0.012,0.0234375,0,0.0114,0.0121805111821086,0.0106,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"26",0.004,0,0.008,0.01395,0.0146779830254618,0.0132,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"27",0.008,0.008,0.008,0.0134,0.0135945621751299,0.0132,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"28",0.028,0.00833333333333333,0.048,0.0128,0.0117257967528563,0.0139,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"29",0.012,0.0158730158730159,0.008,0.01235,0.0102440494124736,0.0145,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"30",0.016,0.0236220472440945,0.008,0.0123,0.0140494220805102,0.0105,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"31",0.008,0,0.016,0.01895,0.016872551973486,0.0211,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"32",0.008,0.015748031496063,0,0.0108,0.0117764471057884,0.0098,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"33",0,0,0,0.01425,0.013909736815771,0.0146,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"34",0,0,0,0.0124,0.00925925925925926,0.0156,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"35",0.016,0.016,0.016,0.0129,0.0158051689860835,0.0099,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"36",0.008,0.008,0.008,0.01115,0.0110033009902971,0.0113,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"37",0.032,0.0393700787401575,0.024,0.0196,0.0220851571826502,0.017,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"38",0.012,0.00806451612903226,0.016,0.01195,0.0114125538091901,0.0125,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
"39",0.004,0,0.008,0.01105,0.0117823265102346,0.0103,1000,1000,0.5,0.01414025,0.0140435335937975,0.0142327
