"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err","err_fpr","err_fnr"
"1",0.268,0.28030303030303,0.24,0.32,0.321782178217822,0.315,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"2",0.312,0.31496062992126,0.304,0.3262,0.324089068825911,0.3322,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"3",0.328,0.322314049586777,0.344,0.3238,0.334211516748212,0.2924,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"4",0.336,0.343511450381679,0.312,0.3161,0.312919633774161,0.3246,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"5",0.312,0.308943089430894,0.32,0.3262,0.324727712787414,0.3304,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"6",0.312,0.280373831775701,0.384,0.31795,0.310542200020814,0.3375,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"7",0.332,0.327868852459016,0.344,0.3122,0.310111223458038,0.3177,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"8",0.296,0.285714285714286,0.32,0.31735,0.309878213802436,0.337,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"9",0.244,0.228813559322034,0.272,0.3137,0.301681924632744,0.344,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"10",0.26,0.265625,0.248,0.315,0.303358843537415,0.3446,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"11",0.324,0.335820895522388,0.288,0.32855,0.324316015985244,0.3406,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"12",0.324,0.333333333333333,0.296,0.31645,0.317707816069123,0.313,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"13",0.296,0.299212598425197,0.288,0.31795,0.310265763418447,0.3382,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"14",0.288,0.28099173553719,0.304,0.3293,0.326347914547304,0.3378,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"15",0.316,0.298245614035088,0.36,0.33245,0.330225960077009,0.339,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"16",0.304,0.310077519379845,0.288,0.32515,0.326106414719045,0.3224,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"17",0.316,0.287037037037037,0.384,0.32525,0.325372239432397,0.3249,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"18",0.276,0.284615384615385,0.256,0.319,0.320685555775708,0.3143,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"19",0.372,0.370967741935484,0.376,0.33365,0.326989079563183,0.3529,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"20",0.332,0.3359375,0.32,0.328,0.333526906697638,0.3114,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"21",0.372,0.349056603773585,0.448,0.3169,0.304422132023072,0.3488,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"22",0.324,0.335820895522388,0.288,0.3107,0.321043675553035,0.2818,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"23",0.332,0.345588235294118,0.288,0.3224,0.324228028503563,0.3172,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"24",0.356,0.365671641791045,0.32,0.31625,0.324582338902148,0.2925,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"25",0.324,0.270833333333333,0.44,0.3247,0.297106481481481,0.3927,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"26",0.336,0.324786324786325,0.368,0.3189,0.310167714884696,0.3419,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"27",0.3,0.291666666666667,0.32,0.3204,0.322072518327719,0.3157,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
"28",0.32,0.335766423357664,0.272,0.3215,0.323721113964053,0.3152,1000,10,0.5,0.3202576,0.316704620969189,0.3290836
