"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.35,0.363636363636364,0.3,0.3607,0.361530815109344,0.3577,75,10,0.5,0.36768805
"2",0.4,0.333333333333333,0.6,0.3645,0.335876937984496,0.4517,75,10,0.5,0.36768805
"3",0.6,0.6,0.6,0.3842,0.387024390243902,0.3717,75,10,0.5,0.36768805
"4",0.3,0.357142857142857,0.1,0.36595,0.36537109571156,0.3681,75,10,0.5,0.36768805
"5",0.4,0.4,0.4,0.33435,0.357358133126668,0.2537,75,10,0.5,0.36768805
"6",0.3,0.3,0.3,0.3429,0.35295769374766,0.3087,75,10,0.5,0.36768805
"7",0.3,0.3,0.3,0.3319,0.311081141829625,0.387,75,10,0.5,0.36768805
"8",0.3,0.166666666666667,0.5,0.3428,0.339329517579722,0.3536,75,10,0.5,0.36768805
"9",0.3,0.3,0.3,0.35455,0.348093994778068,0.3758,75,10,0.5,0.36768805
"10",0.25,0.307692307692308,0.1,0.3469,0.357102856076162,0.3112,75,10,0.5,0.36768805
"11",0.35,0.384615384615385,0.2,0.33935,0.346839546191248,0.3149,75,10,0.5,0.36768805
"12",0.45,0.461538461538462,0.3,0.35475,0.350857377554164,0.3678,75,10,0.5,0.36768805
"13",0.35,0.384615384615385,0.2,0.4493,0.445670810115731,0.4827,75,10,0.5,0.36768805
"14",0.25,0.333333333333333,0,0.35045,0.386230505895778,0.1932,75,10,0.5,0.36768805
"15",0.55,0.545454545454545,0.5,0.33415,0.345907274923348,0.296,75,10,0.5,0.36768805
"16",0.45,0.428571428571429,0.6,0.3685,0.346486107868317,0.4402,75,10,0.5,0.36768805
"17",0.25,0,0.5,0.37055,0.342460752099306,0.4597,75,10,0.5,0.36768805
"18",0.45,0.428571428571429,0.6,0.3733,0.374030622390137,0.3704,75,10,0.5,0.36768805
"19",0.2,0.2,0.2,0.3497,0.362939996352362,0.3014,75,10,0.5,0.36768805
"20",0.45,0.466666666666667,0.2,0.36765,0.383463942942679,0.2998,75,10,0.5,0.36768805
"21",0.4,0.375,0.5,0.33335,0.337936399883303,0.3192,75,10,0.5,0.36768805
"22",0.3,0.3,0.3,0.3501,0.344502074688797,0.3681,75,10,0.5,0.36768805
"23",0.3,0.166666666666667,0.5,0.3825,0.406,0.2575,75,10,0.5,0.36768805
"24",0.4,0.4,0.4,0.382,0.3763880159229,0.4047,75,10,0.5,0.36768805
"25",0.4,0.428571428571429,0.2,0.3703,0.370636345501696,0.369,75,10,0.5,0.36768805
"26",0.25,0.222222222222222,0.3,0.36665,0.324608707089307,0.4865,75,10,0.5,0.36768805
"27",0.35,0.333333333333333,0.4,0.3701,0.340730750367827,0.4623,75,10,0.5,0.36768805
"28",0.25,0.222222222222222,0.3,0.36245,0.348929159802306,0.4072,75,10,0.5,0.36768805
"29",0.2,0,0.4,0.36155,0.329305880902478,0.456,75,10,0.5,0.36768805
