"","err.hat","fpr.hat","fnr.hat","errxy","errxy_fpr","errxy_fnr","n","p","prop","err"
"1",0.175531914893617,0.157303370786517,0.202127659574468,0.19935,0.168559144526513,0.2458,750,100,0.5,0.203159
"2",0.228723404255319,0.21978021978022,0.24468085106383,0.20235,0.188487702773417,0.2246,750,100,0.5,0.203159
"3",0.186170212765957,0.135802469135802,0.25531914893617,0.19485,0.182895147043542,0.2137,750,100,0.5,0.203159
"4",0.164893617021277,0.161290322580645,0.170212765957447,0.1888,0.187738310254867,0.1905,750,100,0.5,0.203159
"5",0.228723404255319,0.237113402061856,0.212765957446809,0.2008,0.176470588235294,0.2384,750,100,0.5,0.203159
"6",0.223404255319149,0.223404255319149,0.223404255319149,0.19925,0.175110727017392,0.2364,750,100,0.5,0.203159
"7",0.170212765957447,0.147727272727273,0.202127659574468,0.2021,0.168926428095132,0.2522,750,100,0.5,0.203159
"8",0.159574468085106,0.136363636363636,0.191489361702128,0.19905,0.179328716036228,0.2298,750,100,0.5,0.203159
"9",0.196808510638298,0.164705882352941,0.24468085106383,0.19685,0.181999370607364,0.2202,750,100,0.5,0.203159
"10",0.175531914893617,0.132530120481928,0.234042553191489,0.1961,0.173857050869285,0.2302,750,100,0.5,0.203159
"11",0.196808510638298,0.164705882352941,0.24468085106383,0.21745,0.19055963202278,0.2609,750,100,0.5,0.203159
"12",0.196808510638298,0.172413793103448,0.234042553191489,0.2026,0.185557200253753,0.2297,750,100,0.5,0.203159
"13",0.218085106382979,0.188235294117647,0.265957446808511,0.2013,0.17146942366916,0.2467,750,100,0.5,0.203159
"14",0.186170212765957,0.175824175824176,0.202127659574468,0.1924,0.179249217935349,0.2129,750,100,0.5,0.203159
"15",0.202127659574468,0.188888888888889,0.223404255319149,0.19965,0.159968300690592,0.258,750,100,0.5,0.203159
"16",0.196808510638298,0.156626506024096,0.25531914893617,0.1999,0.164467799642218,0.2527,750,100,0.5,0.203159
"17",0.212765957446809,0.178571428571429,0.265957446808511,0.2172,0.208092485549133,0.2328,750,100,0.5,0.203159
