err.hat,errxy,n,p,prop,mu2,rep_numb,err
0.20352564102564108,0.1709,50,10,0.5,0.75,4,0.09509355882352948
0.13782051282051277,0.20785,50,10,0.5,0.75,5,0.09509355882352948
0.2403846153846153,0.18575,50,10,0.5,0.75,6,0.09509355882352948
0.14423076923076916,0.21305,50,10,0.5,0.75,7,0.09509355882352948
0.1810897435897436,0.1689,50,10,0.5,0.75,8,0.09509355882352948
0.21634615384615385,0.18455,50,10,0.5,0.75,9,0.09509355882352948
0.11904761904761907,0.16945,50,10,0.5,0.75,10,0.09509355882352948
0.11858974358974361,0.18745,50,10,0.5,0.75,11,0.09509355882352948
0.11309523809523814,0.18005,50,10,0.5,0.75,12,0.09509355882352948
0.0803571428571429,0.19565,50,10,0.5,0.75,13,0.09509355882352948
0.2232142857142857,0.18665,50,10,0.5,0.75,14,0.09509355882352948
0.2996794871794872,0.1956,50,10,0.5,0.75,15,0.09509355882352948
0.21955128205128205,0.1975,50,10,0.5,0.75,16,0.09509355882352948
0.1160714285714286,0.17225,50,10,0.5,0.75,17,0.09509355882352948
0.15773809523809523,0.17135,50,10,0.5,0.75,18,0.09509355882352948
0.28044871794871795,0.1774,50,10,0.5,0.75,19,0.09509355882352948
0.19871794871794868,0.1948,50,10,0.5,0.75,20,0.09509355882352948
0.2419871794871794,0.1741,50,10,0.5,0.75,21,0.09509355882352948
0.125,0.1964,50,10,0.5,0.75,22,0.09509355882352948
0.16185897435897445,0.1851,50,10,0.5,0.75,23,0.09509355882352948
0.20512820512820518,0.1832,50,10,0.5,0.75,24,0.09509355882352948
0.27564102564102566,0.1858,50,10,0.5,0.75,25,0.09509355882352948
0.23717948717948723,0.2725,50,10,0.5,0.75,26,0.09509355882352948
0.19711538461538458,0.1704,50,10,0.5,0.75,27,0.09509355882352948
0.27884615384615385,0.2174,50,10,0.5,0.75,28,0.09509355882352948
0.19871794871794868,0.1783,50,10,0.5,0.75,29,0.09509355882352948
0.3012820512820512,0.19815,50,10,0.5,0.75,30,0.09509355882352948
0.16346153846153844,0.17955,50,10,0.5,0.75,31,0.09509355882352948
0.21130952380952384,0.1746,50,10,0.5,0.75,32,0.09509355882352948
0.13690476190476186,0.19705,50,10,0.5,0.75,33,0.09509355882352948
0.33974358974358976,0.16295,50,10,0.5,0.75,34,0.09509355882352948
0.14102564102564097,0.1675,50,10,0.5,0.75,35,0.09509355882352948
0.1607142857142857,0.16495,50,10,0.5,0.75,36,0.09509355882352948
0.17948717948717952,0.1801,50,10,0.5,0.75,37,0.09509355882352948
0.20238095238095233,0.1851,50,10,0.5,0.75,38,0.09509355882352948
0.2612179487179488,0.1603,50,10,0.5,0.75,39,0.09509355882352948
0.27976190476190466,0.18445,50,10,0.5,0.75,40,0.09509355882352948
0.2564102564102564,0.16285,50,10,0.5,0.75,41,0.09509355882352948
0.17948717948717952,0.1883,50,10,0.5,0.75,42,0.09509355882352948
0.1607142857142857,0.16315,50,10,0.5,0.75,43,0.09509355882352948
0.29807692307692313,0.1938,50,10,0.5,0.75,44,0.09509355882352948
0.17788461538461542,0.1977,50,10,0.5,0.75,45,0.09509355882352948
0.20238095238095244,0.18715,50,10,0.5,0.75,46,0.09509355882352948
0.22115384615384615,0.23745,50,10,0.5,0.75,47,0.09509355882352948
0.16025641025641013,0.1851,50,10,0.5,0.75,48,0.09509355882352948
0.15865384615384626,0.18685,50,10,0.5,0.75,49,0.09509355882352948
0.17948717948717952,0.21685,50,10,0.5,0.75,50,0.09509355882352948
0.07738095238095244,0.15505,50,10,0.5,0.75,51,0.09509355882352948
0.15865384615384615,0.16575,50,10,0.5,0.75,52,0.09509355882352948
0.16025641025641024,0.21185,50,10,0.5,0.75,53,0.09509355882352948
0.27724358974358976,0.1846,50,10,0.5,0.75,54,0.09509355882352948
0.2580128205128205,0.1859,50,10,0.5,0.75,55,0.09509355882352948
0.16025641025641024,0.18815,50,10,0.5,0.75,56,0.09509355882352948
0.14262820512820507,0.1673,50,10,0.5,0.75,57,0.09509355882352948
0.23878205128205132,0.1703,50,10,0.5,0.75,58,0.09509355882352948
0.16346153846153844,0.16825,50,10,0.5,0.75,59,0.09509355882352948
0.19551282051282048,0.21185,50,10,0.5,0.75,60,0.09509355882352948
0.14262820512820507,0.19215,50,10,0.5,0.75,61,0.09509355882352948
0.29166666666666663,0.1721,50,10,0.5,0.75,62,0.09509355882352948
0.27724358974358965,0.1833,50,10,0.5,0.75,63,0.09509355882352948
0.22275641025641035,0.15375,50,10,0.5,0.75,64,0.09509355882352948
0.23511904761904767,0.16205,50,10,0.5,0.75,65,0.09509355882352948
0.13942307692307687,0.19775,50,10,0.5,0.75,66,0.09509355882352948
0.1778846153846153,0.178,50,10,0.5,0.75,67,0.09509355882352948
0.07852564102564097,0.20355,50,10,0.5,0.75,68,0.09509355882352948
0.2548076923076924,0.16645,50,10,0.5,0.75,69,0.09509355882352948
0.07692307692307687,0.18045,50,10,0.5,0.75,70,0.09509355882352948
0.32440476190476186,0.16665,50,10,0.5,0.75,71,0.09509355882352948
0.23397435897435892,0.1771,50,10,0.5,0.75,72,0.09509355882352948
0.16346153846153844,0.2236,50,10,0.5,0.75,73,0.09509355882352948
0.19871794871794868,0.2098,50,10,0.5,0.75,74,0.09509355882352948
0.2410714285714286,0.1965,50,10,0.5,0.75,75,0.09509355882352948
0.18589743589743601,0.1687,50,10,0.5,0.75,76,0.09509355882352948
0.16185897435897434,0.17035,50,10,0.5,0.75,77,0.09509355882352948
0.16025641025641024,0.1865,50,10,0.5,0.75,78,0.09509355882352948
0.21955128205128205,0.1807,50,10,0.5,0.75,79,0.09509355882352948
0.28205128205128205,0.19375,50,10,0.5,0.75,80,0.09509355882352948
0.2612179487179488,0.18965,50,10,0.5,0.75,81,0.09509355882352948
0.16369047619047605,0.18985,50,10,0.5,0.75,82,0.09509355882352948
0.1428571428571428,0.1674,50,10,0.5,0.75,83,0.09509355882352948
0.29761904761904767,0.1772,50,10,0.5,0.75,84,0.09509355882352948
0.17307692307692313,0.1849,50,10,0.5,0.75,85,0.09509355882352948
0.2628205128205129,0.23555,50,10,0.5,0.75,86,0.09509355882352948
0.2387820512820512,0.17575,50,10,0.5,0.75,87,0.09509355882352948
0.11858974358974361,0.226,50,10,0.5,0.75,88,0.09509355882352948
0.15705128205128205,0.16465,50,10,0.5,0.75,89,0.09509355882352948
0.17788461538461542,0.1593,50,10,0.5,0.75,90,0.09509355882352948
0.16025641025641024,0.18875,50,10,0.5,0.75,91,0.09509355882352948
0.11904761904761907,0.1933,50,10,0.5,0.75,92,0.09509355882352948
0.3221153846153846,0.1901,50,10,0.5,0.75,93,0.09509355882352948
0.17948717948717952,0.1734,50,10,0.5,0.75,94,0.09509355882352948
0.2053571428571428,0.18685,50,10,0.5,0.75,95,0.09509355882352948
0.1794871794871794,0.20125,50,10,0.5,0.75,96,0.09509355882352948
0.2596153846153846,0.22575,50,10,0.5,0.75,97,0.09509355882352948
0.22275641025641024,0.2023,50,10,0.5,0.75,98,0.09509355882352948
0.1233974358974359,0.2033,50,10,0.5,0.75,99,0.09509355882352948
0.34134615384615385,0.1891,50,10,0.5,0.75,100,0.09509355882352948
0.16374269005847952,0.1799,75,10,0.5,0.75,1,0.09509355882352948
0.25555555555555554,0.14985,75,10,0.5,0.75,2,0.09509355882352948
0.2858187134502924,0.17295,75,10,0.5,0.75,3,0.09509355882352948
0.14692982456140347,0.191,75,10,0.5,0.75,4,0.09509355882352948
0.16154970760233922,0.1783,75,10,0.5,0.75,5,0.09509355882352948
0.17543859649122806,0.16395,75,10,0.5,0.75,6,0.09509355882352948
0.216374269005848,0.1849,75,10,0.5,0.75,7,0.09509355882352948
0.24269005847953218,0.1766,75,10,0.5,0.75,8,0.09509355882352948
0.1885964912280702,0.16555,75,10,0.5,0.75,9,0.09509355882352948
0.15138888888888902,0.1587,75,10,0.5,0.75,10,0.09509355882352948
0.17543859649122806,0.18905,75,10,0.5,0.75,11,0.09509355882352948
0.10818713450292394,0.1674,75,10,0.5,0.75,12,0.09509355882352948
0.21637426900584789,0.1625,75,10,0.5,0.75,13,0.09509355882352948
0.189327485380117,0.1674,75,10,0.5,0.75,14,0.09509355882352948
0.3355263157894737,0.19385,75,10,0.5,0.75,15,0.09509355882352948
0.2138888888888888,0.1808,75,10,0.5,0.75,16,0.09509355882352948
0.23026315789473684,0.1642,75,10,0.5,0.75,17,0.09509355882352948
0.2843567251461988,0.1776,75,10,0.5,0.75,18,0.09509355882352948
0.1615497076023391,0.1739,75,10,0.5,0.75,19,0.09509355882352948
0.10672514619883033,0.1673,75,10,0.5,0.75,20,0.09509355882352948
0.14985380116959068,0.1901,75,10,0.5,0.75,21,0.09509355882352948
0.09444444444444444,0.17225,75,10,0.5,0.75,22,0.09509355882352948
0.1915204678362573,0.1581,75,10,0.5,0.75,23,0.09509355882352948
0.24444444444444446,0.1581,75,10,0.5,0.75,24,0.09509355882352948
0.20321637426900585,0.2018,75,10,0.5,0.75,25,0.09509355882352948
0.19078947368421062,0.1618,75,10,0.5,0.75,26,0.09509355882352948
0.17616959064327486,0.1571,75,10,0.5,0.75,27,0.09509355882352948
0.2171052631578948,0.19325,75,10,0.5,0.75,28,0.09509355882352948
0.2171052631578948,0.19725,75,10,0.5,0.75,29,0.09509355882352948
0.1513888888888889,0.18845,75,10,0.5,0.75,30,0.09509355882352948
0.1907894736842105,0.17285,75,10,0.5,0.75,31,0.09509355882352948
0.1885964912280702,0.18475,75,10,0.5,0.75,32,0.09509355882352948
0.22807017543859642,0.1556,75,10,0.5,0.75,33,0.09509355882352948
0.19861111111111118,0.1697,75,10,0.5,0.75,34,0.09509355882352948
0.14766081871345027,0.16125,75,10,0.5,0.75,35,0.09509355882352948
0.14839181286549707,0.1687,75,10,0.5,0.75,36,0.09509355882352948
0.19999999999999996,0.1684,75,10,0.5,0.75,37,0.09509355882352948
0.24415204678362568,0.15375,75,10,0.5,0.75,38,0.09509355882352948
0.14766081871345027,0.15415,75,10,0.5,0.75,39,0.09509355882352948
0.29970760233918126,0.17015,75,10,0.5,0.75,40,0.09509355882352948
0.2821637426900585,0.163,75,10,0.5,0.75,41,0.09509355882352948
0.14766081871345038,0.15865,75,10,0.5,0.75,42,0.09509355882352948
0.1777777777777778,0.1752,75,10,0.5,0.75,43,0.09509355882352948
0.23026315789473684,0.20895,75,10,0.5,0.75,44,0.09509355882352948
0.2583333333333333,0.15895,75,10,0.5,0.75,45,0.09509355882352948
0.16301169590643272,0.19835,75,10,0.5,0.75,46,0.09509355882352948
0.2171052631578947,0.14395,75,10,0.5,0.75,47,0.09509355882352948
0.17763157894736847,0.1705,75,10,0.5,0.75,48,0.09509355882352948
0.1615497076023391,0.1567,75,10,0.5,0.75,49,0.09509355882352948
0.17690058479532167,0.1774,75,10,0.5,0.75,50,0.09509355882352948
0.10745614035087725,0.20035,75,10,0.5,0.75,51,0.09509355882352948
0.12361111111111112,0.1685,75,10,0.5,0.75,52,0.09509355882352948
0.14985380116959068,0.18785,75,10,0.5,0.75,53,0.09509355882352948
0.20138888888888884,0.1911,75,10,0.5,0.75,54,0.09509355882352948
0.18611111111111112,0.17185,75,10,0.5,0.75,55,0.09509355882352948
0.1885964912280702,0.1648,75,10,0.5,0.75,56,0.09509355882352948
0.1593567251461988,0.18235,75,10,0.5,0.75,57,0.09509355882352948
0.15833333333333333,0.1613,75,10,0.5,0.75,58,0.09509355882352948
0.20102339181286544,0.169,75,10,0.5,0.75,59,0.09509355882352948
0.16154970760233922,0.16065,75,10,0.5,0.75,60,0.09509355882352948
0.1900584795321637,0.1856,75,10,0.5,0.75,61,0.09509355882352948
0.16388888888888897,0.1855,75,10,0.5,0.75,62,0.09509355882352948
0.20467836257309946,0.1765,75,10,0.5,0.75,63,0.09509355882352948
0.22733918128654973,0.17365,75,10,0.5,0.75,64,0.09509355882352948
0.13596491228070173,0.164,75,10,0.5,0.75,65,0.09509355882352948
0.256578947368421,0.166,75,10,0.5,0.75,66,0.09509355882352948
0.17324561403508765,0.1753,75,10,0.5,0.75,67,0.09509355882352948
0.2836257309941521,0.16465,75,10,0.5,0.75,68,0.09509355882352948
0.06652046783625731,0.23435,75,10,0.5,0.75,69,0.09509355882352948
0.0928362573099415,0.1636,75,10,0.5,0.75,70,0.09509355882352948
0.16154970760233922,0.1809,75,10,0.5,0.75,71,0.09509355882352948
0.22916666666666663,0.17155,75,10,0.5,0.75,72,0.09509355882352948
0.216374269005848,0.17345,75,10,0.5,0.75,73,0.09509355882352948
0.08114035087719307,0.162,75,10,0.5,0.75,74,0.09509355882352948
0.20248538011695905,0.17475,75,10,0.5,0.75,75,0.09509355882352948
0.17543859649122806,0.1644,75,10,0.5,0.75,76,0.09509355882352948
0.16249999999999998,0.1757,75,10,0.5,0.75,77,0.09509355882352948
0.19152046783625742,0.1651,75,10,0.5,0.75,78,0.09509355882352948
0.1885964912280702,0.1753,75,10,0.5,0.75,79,0.09509355882352948
0.12134502923976609,0.2036,75,10,0.5,0.75,80,0.09509355882352948
0.14692982456140358,0.1677,75,10,0.5,0.75,81,0.09509355882352948
0.2719298245614036,0.1961,75,10,0.5,0.75,82,0.09509355882352948
0.14692982456140358,0.1719,75,10,0.5,0.75,83,0.09509355882352948
0.22807017543859653,0.1975,75,10,0.5,0.75,84,0.09509355882352948
0.2551169590643274,0.17635,75,10,0.5,0.75,85,0.09509355882352948
