err.hat,errxy,n,p,prop,mu2,rep_numb,err
0.3571428571428572,0.46625,25,10,0.5,0.75,61,0.28037073529411766
0.4464285714285714,0.4026,25,10,0.5,0.75,62,0.28037073529411766
0.27976190476190477,0.40595,25,10,0.5,0.75,63,0.28037073529411766
0.3988095238095237,0.3417,25,10,0.5,0.75,64,0.28037073529411766
0.20833333333333337,0.3444,25,10,0.5,0.75,65,0.28037073529411766
0.375,0.38235,25,10,0.5,0.75,66,0.28037073529411766
0.5535714285714286,0.3373,25,10,0.5,0.75,67,0.28037073529411766
0.4821428571428572,0.45235,25,10,0.5,0.75,68,0.28037073529411766
0.36309523809523814,0.45015,25,10,0.5,0.75,69,0.28037073529411766
0.5238095238095238,0.42595,25,10,0.5,0.75,70,0.28037073529411766
0.4107142857142857,0.35465,25,10,0.5,0.75,71,0.28037073529411766
0.5178571428571429,0.481,25,10,0.5,0.75,72,0.28037073529411766
0.363095238095238,0.3654,25,10,0.5,0.75,73,0.28037073529411766
0.3035714285714285,0.4577,25,10,0.5,0.75,74,0.28037073529411766
0.39880952380952384,0.36155,25,10,0.5,0.75,75,0.28037073529411766
0.363095238095238,0.35935,25,10,0.5,0.75,76,0.28037073529411766
0.44047619047619047,0.4725,25,10,0.5,0.75,77,0.28037073529411766
0.48809523809523814,0.4141,25,10,0.5,0.75,78,0.28037073529411766
0.2321428571428572,0.40265,25,10,0.5,0.75,79,0.28037073529411766
0.27380952380952384,0.4197,25,10,0.5,0.75,80,0.28037073529411766
0.5178571428571428,0.42385,25,10,0.5,0.75,81,0.28037073529411766
0.20238095238095233,0.3421,25,10,0.5,0.75,82,0.28037073529411766
0.44047619047619047,0.34825,25,10,0.5,0.75,83,0.28037073529411766
0.29166666666666663,0.3502,25,10,0.5,0.75,84,0.28037073529411766
0.3928571428571429,0.4293,25,10,0.5,0.75,85,0.28037073529411766
0.36904761904761896,0.4941,25,10,0.5,0.75,86,0.28037073529411766
0.47023809523809523,0.46015,25,10,0.5,0.75,87,0.28037073529411766
0.25,0.4811,25,10,0.5,0.75,88,0.28037073529411766
0.48809523809523814,0.3914,25,10,0.5,0.75,89,0.28037073529411766
0.27976190476190477,0.32635,25,10,0.5,0.75,90,0.28037073529411766
0.48809523809523814,0.4284,25,10,0.5,0.75,91,0.28037073529411766
0.48809523809523814,0.39,25,10,0.5,0.75,92,0.28037073529411766
0.3511904761904763,0.4481,25,10,0.5,0.75,93,0.28037073529411766
0.36904761904761907,0.34495,25,10,0.5,0.75,94,0.28037073529411766
0.1964285714285714,0.4397,25,10,0.5,0.75,95,0.28037073529411766
0.5178571428571429,0.37815,25,10,0.5,0.75,96,0.28037073529411766
0.43452380952380953,0.34665,25,10,0.5,0.75,97,0.28037073529411766
0.23809523809523803,0.39145,25,10,0.5,0.75,98,0.28037073529411766
0.6011904761904763,0.42685,25,10,0.5,0.75,99,0.28037073529411766
0.40476190476190477,0.4297,25,10,0.5,0.75,100,0.28037073529411766
0.5176282051282051,0.3721,50,10,0.5,0.75,1,0.28037073529411766
0.2946428571428572,0.33525,50,10,0.5,0.75,2,0.28037073529411766
0.4391025641025641,0.32895,50,10,0.5,0.75,3,0.28037073529411766
0.4196428571428572,0.3567,50,10,0.5,0.75,4,0.28037073529411766
0.39903846153846156,0.3809,50,10,0.5,0.75,5,0.28037073529411766
0.360576923076923,0.385,50,10,0.5,0.75,6,0.28037073529411766
0.5817307692307692,0.4463,50,10,0.5,0.75,7,0.28037073529411766
0.33333333333333337,0.3466,50,10,0.5,0.75,8,0.28037073529411766
0.34455128205128205,0.3462,50,10,0.5,0.75,9,0.28037073529411766
0.5952380952380952,0.37755,50,10,0.5,0.75,10,0.28037073529411766
0.3798076923076923,0.35345,50,10,0.5,0.75,11,0.28037073529411766
0.41666666666666663,0.3634,50,10,0.5,0.75,12,0.28037073529411766
0.46474358974358976,0.4033,50,10,0.5,0.75,13,0.28037073529411766
0.3012820512820513,0.3514,50,10,0.5,0.75,14,0.28037073529411766
0.5224358974358975,0.39705,50,10,0.5,0.75,15,0.28037073529411766
0.46474358974358976,0.3864,50,10,0.5,0.75,16,0.28037073529411766
0.36011904761904767,0.3566,50,10,0.5,0.75,17,0.28037073529411766
0.4423076923076923,0.38735,50,10,0.5,0.75,18,0.28037073529411766
0.33653846153846156,0.34485,50,10,0.5,0.75,19,0.28037073529411766
0.360576923076923,0.36435,50,10,0.5,0.75,20,0.28037073529411766
0.47916666666666663,0.3845,50,10,0.5,0.75,21,0.28037073529411766
0.4391025641025642,0.42345,50,10,0.5,0.75,22,0.28037073529411766
0.4182692307692307,0.3453,50,10,0.5,0.75,23,0.28037073529411766
0.4423076923076923,0.36165,50,10,0.5,0.75,24,0.28037073529411766
0.34226190476190477,0.3665,50,10,0.5,0.75,25,0.28037073529411766
0.3205128205128205,0.3743,50,10,0.5,0.75,26,0.28037073529411766
0.41987179487179493,0.3507,50,10,0.5,0.75,27,0.28037073529411766
0.2548076923076923,0.3812,50,10,0.5,0.75,28,0.28037073529411766
0.34294871794871784,0.3764,50,10,0.5,0.75,29,0.28037073529411766
0.4198717948717948,0.3903,50,10,0.5,0.75,30,0.28037073529411766
0.2596153846153846,0.3601,50,10,0.5,0.75,31,0.28037073529411766
0.3782051282051283,0.3655,50,10,0.5,0.75,32,0.28037073529411766
0.3173076923076923,0.3579,50,10,0.5,0.75,33,0.28037073529411766
0.3798076923076923,0.38835,50,10,0.5,0.75,34,0.28037073529411766
0.46153846153846145,0.3564,50,10,0.5,0.75,35,0.28037073529411766
0.29807692307692313,0.3796,50,10,0.5,0.75,36,0.28037073529411766
0.45833333333333326,0.4037,50,10,0.5,0.75,37,0.28037073529411766
0.45993589743589747,0.35325,50,10,0.5,0.75,38,0.28037073529411766
0.5849358974358974,0.34185,50,10,0.5,0.75,39,0.28037073529411766
0.29761904761904767,0.3674,50,10,0.5,0.75,40,0.28037073529411766
0.3557692307692307,0.3387,50,10,0.5,0.75,41,0.28037073529411766
0.5576923076923077,0.4101,50,10,0.5,0.75,42,0.28037073529411766
0.20238095238095244,0.34225,50,10,0.5,0.75,43,0.28037073529411766
0.39903846153846156,0.37725,50,10,0.5,0.75,44,0.28037073529411766
0.41506410256410253,0.3234,50,10,0.5,0.75,45,0.28037073529411766
0.5384615384615384,0.4502,50,10,0.5,0.75,46,0.28037073529411766
0.21955128205128205,0.3965,50,10,0.5,0.75,47,0.28037073529411766
0.3814102564102564,0.3712,50,10,0.5,0.75,48,0.28037073529411766
0.3798076923076923,0.40195,50,10,0.5,0.75,49,0.28037073529411766
0.4439102564102564,0.36285,50,10,0.5,0.75,50,0.28037073529411766
0.3205128205128205,0.355,50,10,0.5,0.75,51,0.28037073529411766
0.4285714285714286,0.35775,50,10,0.5,0.75,52,0.28037073529411766
0.300595238095238,0.3799,50,10,0.5,0.75,53,0.28037073529411766
0.28044871794871795,0.34515,50,10,0.5,0.75,54,0.28037073529411766
0.3798076923076923,0.3668,50,10,0.5,0.75,55,0.28037073529411766
0.375,0.3344,50,10,0.5,0.75,56,0.28037073529411766
0.5801282051282051,0.4238,50,10,0.5,0.75,57,0.28037073529411766
0.5801282051282051,0.41995,50,10,0.5,0.75,58,0.28037073529411766
0.40773809523809523,0.3582,50,10,0.5,0.75,59,0.28037073529411766
0.44047619047619047,0.34635,50,10,0.5,0.75,60,0.28037073529411766
0.3782051282051282,0.4248,50,10,0.5,0.75,61,0.28037073529411766
0.23717948717948723,0.3655,50,10,0.5,0.75,62,0.28037073529411766
0.25,0.40695,50,10,0.5,0.75,63,0.28037073529411766
0.47619047619047616,0.35675,50,10,0.5,0.75,64,0.28037073529411766
0.3798076923076923,0.36485,50,10,0.5,0.75,65,0.28037073529411766
0.29807692307692313,0.349,50,10,0.5,0.75,66,0.28037073529411766
0.21794871794871795,0.34705,50,10,0.5,0.75,67,0.28037073529411766
0.3253205128205128,0.3561,50,10,0.5,0.75,68,0.28037073529411766
0.21955128205128205,0.37705,50,10,0.5,0.75,69,0.28037073529411766
0.2589285714285714,0.371,50,10,0.5,0.75,70,0.28037073529411766
0.28205128205128205,0.3088,50,10,0.5,0.75,71,0.28037073529411766
0.34294871794871806,0.3874,50,10,0.5,0.75,72,0.28037073529411766
0.39880952380952384,0.33705,50,10,0.5,0.75,73,0.28037073529411766
0.17788461538461542,0.3286,50,10,0.5,0.75,74,0.28037073529411766
0.41666666666666663,0.35175,50,10,0.5,0.75,75,0.28037073529411766
0.24038461538461542,0.35985,50,10,0.5,0.75,76,0.28037073529411766
0.27724358974358976,0.3961,50,10,0.5,0.75,77,0.28037073529411766
0.5384615384615384,0.40085,50,10,0.5,0.75,78,0.28037073529411766
0.40224358974358976,0.37475,50,10,0.5,0.75,79,0.28037073529411766
0.39903846153846156,0.39525,50,10,0.5,0.75,80,0.28037073529411766
0.29761904761904756,0.3807,50,10,0.5,0.75,81,0.28037073529411766
0.4983974358974359,0.37185,50,10,0.5,0.75,82,0.28037073529411766
0.36011904761904767,0.36735,50,10,0.5,0.75,83,0.28037073529411766
0.375,0.3554,50,10,0.5,0.75,84,0.28037073529411766
0.578525641025641,0.3536,50,10,0.5,0.75,85,0.28037073529411766
0.3798076923076923,0.35495,50,10,0.5,0.75,86,0.28037073529411766
0.2996794871794872,0.33785,50,10,0.5,0.75,87,0.28037073529411766
0.3942307692307693,0.35995,50,10,0.5,0.75,88,0.28037073529411766
0.33814102564102566,0.3583,50,10,0.5,0.75,89,0.28037073529411766
0.37797619047619047,0.36955,50,10,0.5,0.75,90,0.28037073529411766
0.40064102564102566,0.35245,50,10,0.5,0.75,91,0.28037073529411766
0.4391025641025641,0.344,50,10,0.5,0.75,92,0.28037073529411766
0.5,0.40915,50,10,0.5,0.75,93,0.28037073529411766
0.45993589743589747,0.3759,50,10,0.5,0.75,94,0.28037073529411766
0.3589743589743589,0.37955,50,10,0.5,0.75,95,0.28037073529411766
0.47916666666666674,0.41825,50,10,0.5,0.75,96,0.28037073529411766
0.49702380952380953,0.3976,50,10,0.5,0.75,97,0.28037073529411766
0.3028846153846154,0.37285,50,10,0.5,0.75,98,0.28037073529411766
0.22435897435897434,0.3423,50,10,0.5,0.75,99,0.28037073529411766
0.2410714285714286,0.40555,50,10,0.5,0.75,100,0.28037073529411766
0.41498538011695896,0.3553,75,10,0.5,0.75,1,0.28037073529411766
0.21198830409356728,0.3562,75,10,0.5,0.75,2,0.28037073529411766
0.2799707602339181,0.3465,75,10,0.5,0.75,3,0.28037073529411766
0.36038011695906436,0.3357,75,10,0.5,0.75,4,0.28037073529411766
0.3983918128654971,0.34515,75,10,0.5,0.75,5,0.28037073529411766
0.29561403508771933,0.3273,75,10,0.5,0.75,6,0.28037073529411766
0.39904970760233915,0.3591,75,10,0.5,0.75,7,0.28037073529411766
0.37616959064327493,0.351,75,10,0.5,0.75,8,0.28037073529411766
0.38669590643274854,0.36885,75,10,0.5,0.75,9,0.28037073529411766
0.4114766081871345,0.33855,75,10,0.5,0.75,10,0.28037073529411766
0.33260233918128657,0.3579,75,10,0.5,0.75,11,0.28037073529411766
0.466374269005848,0.34245,75,10,0.5,0.75,12,0.28037073529411766
0.44488304093567255,0.37245,75,10,0.5,0.75,13,0.28037073529411766
0.49407894736842106,0.3609,75,10,0.5,0.75,14,0.28037073529411766
0.32061403508771935,0.3334,75,10,0.5,0.75,15,0.28037073529411766
0.3179824561403509,0.3796,75,10,0.5,0.75,16,0.28037073529411766
0.3324561403508772,0.33535,75,10,0.5,0.75,17,0.28037073529411766
0.36220760233918126,0.37645,75,10,0.5,0.75,18,0.28037073529411766
0.4566520467836257,0.3433,75,10,0.5,0.75,19,0.28037073529411766
0.42543859649122817,0.35115,75,10,0.5,0.75,20,0.28037073529411766
0.3720760233918129,0.33005,75,10,0.5,0.75,21,0.28037073529411766
0.2636695906432749,0.3455,75,10,0.5,0.75,22,0.28037073529411766
0.3865497076023392,0.3418,75,10,0.5,0.75,23,0.28037073529411766
0.3062865497076023,0.38915,75,10,0.5,0.75,24,0.28037073529411766
0.3490497076023391,0.3487,75,10,0.5,0.75,25,0.28037073529411766
0.34912280701754383,0.35885,75,10,0.5,0.75,26,0.28037073529411766
0.385014619883041,0.3971,75,10,0.5,0.75,27,0.28037073529411766
0.3046783625730993,0.34145,75,10,0.5,0.75,28,0.28037073529411766
0.34554093567251465,0.3764,75,10,0.5,0.75,29,0.28037073529411766
0.31944444444444453,0.43015,75,10,0.5,0.75,30,0.28037073529411766
0.3062865497076023,0.32585,75,10,0.5,0.75,31,0.28037073529411766
0.3486842105263158,0.34495,75,10,0.5,0.75,32,0.28037073529411766
0.33728070175438596,0.3314,75,10,0.5,0.75,33,0.28037073529411766
0.42616959064327486,0.35035,75,10,0.5,0.75,34,0.28037073529411766
0.19714912280701757,0.35085,75,10,0.5,0.75,35,0.28037073529411766
0.3205409356725146,0.39745,75,10,0.5,0.75,36,0.28037073529411766
0.26754385964912286,0.33565,75,10,0.5,0.75,37,0.28037073529411766
0.3457602339181287,0.35165,75,10,0.5,0.75,38,0.28037073529411766
0.3720760233918129,0.35365,75,10,0.5,0.75,39,0.28037073529411766
0.4656432748538012,0.3476,75,10,0.5,0.75,40,0.28037073529411766
0.3735380116959064,0.36585,75,10,0.5,0.75,41,0.28037073529411766
0.3055555555555556,0.34825,75,10,0.5,0.75,42,0.28037073529411766
0.34627192982456145,0.37175,75,10,0.5,0.75,43,0.28037073529411766
0.35818713450292394,0.389,75,10,0.5,0.75,44,0.28037073529411766
0.40043859649122804,0.3697,75,10,0.5,0.75,45,0.28037073529411766
0.20175438596491224,0.3245,75,10,0.5,0.75,46,0.28037073529411766
0.35891812865497075,0.34205,75,10,0.5,0.75,47,0.28037073529411766
0.3464912280701755,0.34465,75,10,0.5,0.75,48,0.28037073529411766
0.4816520467836257,0.4116,75,10,0.5,0.75,49,0.28037073529411766
0.47953216374269003,0.3503,75,10,0.5,0.75,50,0.28037073529411766
0.5073099415204678,0.3949,75,10,0.5,0.75,51,0.28037073529411766
0.38384502923976604,0.32475,75,10,0.5,0.75,52,0.28037073529411766
0.3728070175438596,0.3542,75,10,0.5,0.75,53,0.28037073529411766
0.42609649122807014,0.33625,75,10,0.5,0.75,54,0.28037073529411766
0.40116959064327484,0.34425,75,10,0.5,0.75,55,0.28037073529411766
0.6001461988304093,0.44725,75,10,0.5,0.75,56,0.28037073529411766
0.36111111111111116,0.36925,75,10,0.5,0.75,57,0.28037073529411766
0.2821637426900585,0.30975,75,10,0.5,0.75,58,0.28037073529411766
0.3505116959064327,0.335,75,10,0.5,0.75,59,0.28037073529411766
0.4948830409356725,0.4098,75,10,0.5,0.75,60,0.28037073529411766
0.42470760233918126,0.37935,75,10,0.5,0.75,61,0.28037073529411766
0.22624269005847952,0.3259,75,10,0.5,0.75,62,0.28037073529411766
0.36038011695906436,0.33105,75,10,0.5,0.75,63,0.28037073529411766
0.26681286549707606,0.41055,75,10,0.5,0.75,64,0.28037073529411766
0.2799707602339181,0.34055,75,10,0.5,0.75,65,0.28037073529411766
0.33333333333333337,0.36555,75,10,0.5,0.75,66,0.28037073529411766
0.3060672514619883,0.39245,75,10,0.5,0.75,67,0.28037073529411766
0.4260233918128655,0.3897,75,10,0.5,0.75,68,0.28037073529411766
0.33179824561403515,0.3498,75,10,0.5,0.75,69,0.28037073529411766
0.40877192982456134,0.40595,75,10,0.5,0.75,70,0.28037073529411766
0.29144736842105257,0.3911,75,10,0.5,0.75,71,0.28037073529411766
0.2529239766081872,0.33335,75,10,0.5,0.75,72,0.28037073529411766
0.4108187134502924,0.37455,75,10,0.5,0.75,73,0.28037073529411766
0.4428362573099415,0.3528,75,10,0.5,0.75,74,0.28037073529411766
0.4671052631578947,0.3406,75,10,0.5,0.75,75,0.28037073529411766
0.4130116959064327,0.3517,75,10,0.5,0.75,76,0.28037073529411766
0.3201754385964912,0.369,75,10,0.5,0.75,77,0.28037073529411766
0.4407894736842106,0.3419,75,10,0.5,0.75,78,0.28037073529411766
0.4240497076023392,0.346,75,10,0.5,0.75,79,0.28037073529411766
0.3616228070175439,0.3187,75,10,0.5,0.75,80,0.28037073529411766
0.3566520467836257,0.36345,75,10,0.5,0.75,81,0.28037073529411766
0.466374269005848,0.3875,75,10,0.5,0.75,82,0.28037073529411766
0.3434941520467836,0.38125,75,10,0.5,0.75,83,0.28037073529411766
